LineId,Time,Component,Pid,Content,EventTemplate,EventId
1061,20171223-22:39:25:302,Step_SPUtils,30002312,setTodayTotalDetailSteps=1514039880000##7189##549659##8661##16256##28609620,<*>,ff52c40c
1062,20171223-22:39:25:306,Step_LSC,30002312,onStandStepChanged 3761,<*>,ff52c40c
1063,20171223-22:39:25:310,Step_ExtSDM,30002312,calculateCaloriesWithCache totalCalories=130673,<*>,ff52c40c
1064,20171223-22:39:25:313,Step_ExtSDM,30002312,calculateAltitudeWithCache totalAltitude=240,<*>,ff52c40c
1065,20171223-22:39:25:314,Step_StandReportReceiver,30002312,REPORT : 7189 5132 153988 240,REPORT :,629d6f79
1066,20171223-22:39:25:402,Step_LSC,30002312,onStandStepChanged 3761,<*>,ff52c40c
1067,20171223-22:39:25:406,Step_LSC,30002312,onExtend:1514039965000 0 0 0,onExtend:1514039965000 0 0 0,39f58536
1068,20171223-22:39:25:406,Step_LSC,30002312,"timeStamp back,extendReportTimeStamp=1514039977000",<*>,ff52c40c
1069,20171223-22:39:25:446,Step_LSC,30002312,processHandleBroadcastAction action:android.intent.action.TIME_TICK,<*>,ff52c40c
1070,20171223-22:39:25:614,Step_SPUtils,30002312, getTodayTotalDetailSteps = 1514039880000##7189##549659##8661##16256##28609620,getTodayTotalDetailSteps =,2ef25739
1071,20171223-22:39:25:614,Step_SPUtils,30002312,setTodayTotalDetailSteps=1514039880000##7189##549659##8661##16256##28609933,<*>,ff52c40c
1072,20171223-22:39:25:625,Step_ExtSDM,30002312,calculateCaloriesWithCache totalCalories=130673,<*>,ff52c40c
1073,20171223-22:39:25:628,Step_ExtSDM,30002312,calculateAltitudeWithCache totalAltitude=240,<*>,ff52c40c
1074,20171223-22:40:0:151,Step_LSC,30002312,processHandleBroadcastAction action:android.intent.action.TIME_TICK,<*>,ff52c40c
1075,20171223-22:41:0:151,Step_LSC,30002312,processHandleBroadcastAction action:android.intent.action.TIME_TICK,<*>,ff52c40c
1076,20171223-22:42:0:137,Step_LSC,30002312,processHandleBroadcastAction action:android.intent.action.TIME_TICK,<*>,ff52c40c
1077,20171223-22:43:0:96,Step_LSC,30002312,processHandleBroadcastAction action:android.intent.action.TIME_TICK,<*>,ff52c40c
1078,20171223-22:44:0:47,Step_LSC,30002312,processHandleBroadcastAction action:android.intent.action.TIME_TICK,<*>,ff52c40c
1079,20171223-22:45:0:94,Step_LSC,30002312,processHandleBroadcastAction action:android.intent.action.TIME_TICK,<*>,ff52c40c
1080,20171223-22:45:48:956,Step_LSC,30002312,onStandStepChanged 3761,<*>,ff52c40c
1081,20171223-22:45:48:970,Step_LSC,30002312,onExtend:1514040348000 0 0 5,onExtend:1514040348000 0 0 5,d204514d
1082,20171223-22:45:49:258,Step_SPUtils,30002312, getTodayTotalDetailSteps = 1514039880000##7189##549659##8661##16256##28609933,getTodayTotalDetailSteps =,2ef25739
1083,20171223-22:45:49:259,Step_SPUtils,30002312,setTodayTotalDetailSteps=1514040240000##7189##549659##8661##16256##28993578,<*>,ff52c40c
1084,20171223-22:45:49:273,Step_ExtSDM,30002312,calculateCaloriesWithCache totalCalories=130673,<*>,ff52c40c
1085,20171223-22:45:49:278,Step_ExtSDM,30002312,calculateAltitudeWithCache totalAltitude=240,<*>,ff52c40c
1086,20171223-22:45:54:954,Step_LSC,30002312,onStandStepChanged 3761,<*>,ff52c40c
1087,20171223-22:45:54:974,Step_LSC,30002312,onExtend:1514040354000 0 0 0,onExtend:1514040354000 0 0 0,de41741e
1088,20171223-22:45:55:256,Step_SPUtils,30002312, getTodayTotalDetailSteps = 1514040240000##7189##549659##8661##16256##28993578,getTodayTotalDetailSteps =,2ef25739
1089,20171223-22:45:55:257,Step_SPUtils,30002312,setTodayTotalDetailSteps=1514040240000##7189##549659##8661##16256##28999575,<*>,ff52c40c
1090,20171223-22:45:55:268,Step_ExtSDM,30002312,calculateCaloriesWithCache totalCalories=130673,<*>,ff52c40c
1091,20171223-22:45:55:272,Step_ExtSDM,30002312,calculateAltitudeWithCache totalAltitude=240,<*>,ff52c40c
1092,20171223-22:46:0:142,Step_LSC,30002312,processHandleBroadcastAction action:android.intent.action.TIME_TICK,<*>,ff52c40c
1093,20171223-22:47:0:157,Step_LSC,30002312,processHandleBroadcastAction action:android.intent.action.TIME_TICK,<*>,ff52c40c
1094,20171223-22:48:0:132,Step_LSC,30002312,processHandleBroadcastAction action:android.intent.action.TIME_TICK,<*>,ff52c40c
1095,20171223-22:49:0:139,Step_LSC,30002312,processHandleBroadcastAction action:android.intent.action.TIME_TICK,<*>,ff52c40c
1096,20171223-22:50:0:142,Step_LSC,30002312,processHandleBroadcastAction action:android.intent.action.TIME_TICK,<*>,ff52c40c
1097,20171223-22:51:0:128,Step_LSC,30002312,processHandleBroadcastAction action:android.intent.action.TIME_TICK,<*>,ff52c40c
1098,20171223-22:51:2:965,Step_LSC,30002312,onStandStepChanged 3761,<*>,ff52c40c
1099,20171223-22:51:2:978,Step_LSC,30002312,onExtend:1514040662000 0 0 5,onExtend:1514040662000 0 0 5,156115dc
1100,20171223-22:51:3:266,Step_SPUtils,30002312, getTodayTotalDetailSteps = 1514040240000##7189##549659##8661##16256##28999575,getTodayTotalDetailSteps =,2ef25739
1101,20171223-22:51:3:266,Step_SPUtils,30002312,setTodayTotalDetailSteps=1514040600000##7189##549659##8661##16256##29307585,<*>,ff52c40c
1102,20171223-22:51:3:275,Step_ExtSDM,30002312,calculateCaloriesWithCache totalCalories=130673,<*>,ff52c40c
1103,20171223-22:51:3:278,Step_ExtSDM,30002312,calculateAltitudeWithCache totalAltitude=240,<*>,ff52c40c
1104,20171223-22:51:24:638,Step_StandReportReceiver,30002312,onReceive action: android.intent.action.SCREEN_OFF,onReceive action: android.intent.action.SCREEN_OFF,b891c816
1105,20171223-22:51:37:252,Step_LSC,30002312,onStandStepChanged 3761,<*>,ff52c40c
1106,20171223-22:51:37:260,Step_LSC,30002312,onExtend:1514040697000 0 0 0,onExtend:1514040697000 0 0 0,88e26e57
1107,20171223-22:51:37:290,Step_StandReportReceiver,30002312,onReceive action: android.intent.action.SCREEN_ON,onReceive action: android.intent.action.SCREEN_ON,b080c338
1108,20171223-22:51:37:292,Step_LSC,30002312,processHandleBroadcastAction action:android.intent.action.SCREEN_ON,processHandleBroadcastAction action:android.intent.action.SCREEN_ON,dd5e8a75
1109,20171223-22:51:37:292,Step_StandStepCounter,30002312,flush sensor data,flush sensor data,b8f897f8
1110,20171223-22:51:37:292,Step_SPUtils,30002312, getTodayTotalDetailSteps = 1514040600000##7189##549659##8661##16256##29307585,getTodayTotalDetailSteps =,2ef25739
1111,20171223-22:51:37:293,Step_SPUtils,30002312,setTodayTotalDetailSteps=1514040600000##7189##549659##8661##16256##29341612,<*>,ff52c40c
1112,20171223-22:51:37:295,Step_LSC,30002312,onStandStepChanged 3761,<*>,ff52c40c
1113,20171223-22:51:37:302,Step_ExtSDM,30002312,calculateCaloriesWithCache totalCalories=130673,<*>,ff52c40c
1114,20171223-22:51:37:306,Step_ExtSDM,30002312,calculateAltitudeWithCache totalAltitude=240,<*>,ff52c40c
1115,20171223-22:51:37:307,Step_StandReportReceiver,30002312,REPORT : 7189 5132 153988 240,REPORT :,629d6f79
1116,20171223-22:51:37:393,Step_LSC,30002312,onStandStepChanged 3761,<*>,ff52c40c
1117,20171223-22:51:37:394,Step_LSC,30002312,onExtend:1514040697000 0 0 0,onExtend:1514040697000 0 0 0,88e26e57
1118,20171223-22:51:37:608,Step_SPUtils,30002312, getTodayTotalDetailSteps = 1514040600000##7189##549659##8661##16256##29341612,getTodayTotalDetailSteps =,2ef25739
1119,20171223-22:51:37:608,Step_SPUtils,30002312,setTodayTotalDetailSteps=1514040600000##7189##549659##8661##16256##29341927,<*>,ff52c40c
1120,20171223-22:51:37:615,Step_ExtSDM,30002312,calculateCaloriesWithCache totalCalories=130673,<*>,ff52c40c
1121,20171223-22:51:37:618,Step_ExtSDM,30002312,calculateAltitudeWithCache totalAltitude=240,<*>,ff52c40c
1122,20171223-22:51:40:331,Step_LSC,30002312,onStandStepChanged 3761,<*>,ff52c40c
1123,20171223-22:51:40:340,Step_LSC,30002312,onExtend:1514040700000 0 0 0,onExtend:1514040700000 0 0 0,d54322d8
1124,20171223-22:51:40:632,Step_SPUtils,30002312, getTodayTotalDetailSteps = 1514040600000##7189##549659##8661##16256##29341927,getTodayTotalDetailSteps =,2ef25739
1125,20171223-22:51:40:632,Step_SPUtils,30002312,setTodayTotalDetailSteps=1514040600000##7189##549659##8661##16256##29344951,<*>,ff52c40c
1126,20171223-22:51:40:641,Step_ExtSDM,30002312,calculateCaloriesWithCache totalCalories=130673,<*>,ff52c40c
1127,20171223-22:51:40:644,Step_ExtSDM,30002312,calculateAltitudeWithCache totalAltitude=240,<*>,ff52c40c
1128,20171223-22:51:48:980,Step_LSC,30002312,onStandStepChanged 3761,<*>,ff52c40c
1129,20171223-22:51:48:993,Step_LSC,30002312,onExtend:1514040708000 0 0 5,onExtend:1514040708000 0 0 5,cdd13b76
1130,20171223-22:51:49:282,Step_SPUtils,30002312, getTodayTotalDetailSteps = 1514040600000##7189##549659##8661##16256##29344951,getTodayTotalDetailSteps =,2ef25739
1131,20171223-22:51:49:283,Step_SPUtils,30002312,setTodayTotalDetailSteps=1514040600000##7189##549659##8661##16256##29353602,<*>,ff52c40c
1132,20171223-22:51:49:298,Step_ExtSDM,30002312,calculateCaloriesWithCache totalCalories=130673,<*>,ff52c40c
1133,20171223-22:51:49:315,Step_ExtSDM,30002312,calculateAltitudeWithCache totalAltitude=240,<*>,ff52c40c
1134,20171223-22:52:0:146,Step_LSC,30002312,processHandleBroadcastAction action:android.intent.action.TIME_TICK,<*>,ff52c40c
1135,20171223-22:52:8:790,Step_StandReportReceiver,30002312,onReceive action: android.intent.action.SCREEN_OFF,onReceive action: android.intent.action.SCREEN_OFF,b891c816
1136,20171223-22:52:45:412,Step_LSC,30002312,onStandStepChanged 3761,<*>,ff52c40c
1137,20171223-22:52:45:415,Step_LSC,30002312,onExtend:1514040766000 0 0 5,onExtend:1514040766000 0 0 5,9af5e836
1138,20171223-22:52:45:485,Step_StandReportReceiver,30002312,onReceive action: android.intent.action.SCREEN_ON,onReceive action: android.intent.action.SCREEN_ON,b080c338
1139,20171223-22:52:45:486,Step_LSC,30002312,processHandleBroadcastAction action:android.intent.action.SCREEN_ON,processHandleBroadcastAction action:android.intent.action.SCREEN_ON,dd5e8a75
1140,20171223-22:52:45:486,Step_StandStepCounter,30002312,flush sensor data,flush sensor data,b8f897f8
1141,20171223-22:52:45:487,Step_SPUtils,30002312, getTodayTotalDetailSteps = 1514040600000##7189##549659##8661##16256##29353602,getTodayTotalDetailSteps =,2ef25739
1142,20171223-22:52:45:487,Step_SPUtils,30002312,setTodayTotalDetailSteps=1514040660000##7189##549659##8661##16256##29409806,<*>,ff52c40c
1143,20171223-22:52:45:487,Step_LSC,30002312,onStandStepChanged 3761,<*>,ff52c40c
1144,20171223-22:52:45:494,Step_ExtSDM,30002312,calculateCaloriesWithCache totalCalories=130673,<*>,ff52c40c
1145,20171223-22:52:45:497,Step_ExtSDM,30002312,calculateAltitudeWithCache totalAltitude=240,<*>,ff52c40c
1146,20171223-22:52:45:498,Step_StandReportReceiver,30002312,REPORT : 7189 5132 153988 240,REPORT :,629d6f79
1147,20171223-22:52:45:587,Step_LSC,30002312,onStandStepChanged 3761,<*>,ff52c40c
1148,20171223-22:52:45:588,Step_LSC,30002312,onExtend:1514040766000 0 0 5,onExtend:1514040766000 0 0 5,9af5e836
1149,20171223-22:52:45:800,Step_SPUtils,30002312, getTodayTotalDetailSteps = 1514040660000##7189##549659##8661##16256##29409806,getTodayTotalDetailSteps =,2ef25739
1150,20171223-22:52:45:802,Step_SPUtils,30002312,setTodayTotalDetailSteps=1514040660000##7189##549659##8661##16256##29410120,<*>,ff52c40c
1151,20171223-22:52:45:810,Step_ExtSDM,30002312,calculateCaloriesWithCache totalCalories=130673,<*>,ff52c40c
1152,20171223-22:52:45:813,Step_ExtSDM,30002312,calculateAltitudeWithCache totalAltitude=240,<*>,ff52c40c
1153,20171223-22:52:45:985,Step_LSC,30002312,onStandStepChanged 3761,<*>,ff52c40c
1154,20171223-22:52:45:987,Step_LSC,30002312,onExtend:1514040766000 0 0 0,onExtend:1514040766000 0 0 0,1b4c556d
1155,20171223-22:52:46:286,Step_SPUtils,30002312, getTodayTotalDetailSteps = 1514040660000##7189##549659##8661##16256##29410120,getTodayTotalDetailSteps =,2ef25739
1156,20171223-22:52:46:287,Step_SPUtils,30002312,setTodayTotalDetailSteps=1514040660000##7189##549659##8661##16256##29410605,<*>,ff52c40c
1157,20171223-22:52:46:296,Step_ExtSDM,30002312,calculateCaloriesWithCache totalCalories=130673,<*>,ff52c40c
1158,20171223-22:52:46:301,Step_ExtSDM,30002312,calculateAltitudeWithCache totalAltitude=240,<*>,ff52c40c
1159,20171223-22:52:51:987,Step_LSC,30002312,onStandStepChanged 3761,<*>,ff52c40c
1160,20171223-22:52:51:993,Step_LSC,30002312,onExtend:1514040772000 0 0 5,onExtend:1514040772000 0 0 5,f8737a3c
1161,20171223-22:52:52:287,Step_SPUtils,30002312, getTodayTotalDetailSteps = 1514040660000##7189##549659##8661##16256##29410605,getTodayTotalDetailSteps =,2ef25739
1162,20171223-22:52:52:288,Step_SPUtils,30002312,setTodayTotalDetailSteps=1514040660000##7189##549659##8661##16256##29416607,<*>,ff52c40c
1163,20171223-22:52:52:301,Step_ExtSDM,30002312,calculateCaloriesWithCache totalCalories=130673,<*>,ff52c40c
1164,20171223-22:52:52:306,Step_ExtSDM,30002312,calculateAltitudeWithCache totalAltitude=240,<*>,ff52c40c
1165,20171223-22:52:55:718,Step_StandReportReceiver,30002312,onReceive action: android.intent.action.SCREEN_OFF,onReceive action: android.intent.action.SCREEN_OFF,b891c816
1166,20171223-22:53:1:177,Step_LSC,30002312,onStandStepChanged 3761,<*>,ff52c40c
1167,20171223-22:53:1:185,Step_LSC,30002312,onExtend:1514040776000 0 0 5,onExtend:1514040776000 0 0 5,c3a97cc3
1168,20171223-22:53:1:185,Step_LSC,30002312,onExtend:1514040836000 0 0 0,onExtend:1514040836000 0 0 0,e17731f1
1169,20171223-22:53:1:211,Step_StandReportReceiver,30002312,onReceive action: android.intent.action.SCREEN_ON,onReceive action: android.intent.action.SCREEN_ON,b080c338
1170,20171223-22:53:1:213,Step_LSC,30002312,processHandleBroadcastAction action:android.intent.action.SCREEN_ON,processHandleBroadcastAction action:android.intent.action.SCREEN_ON,dd5e8a75
1171,20171223-22:53:1:213,Step_StandStepCounter,30002312,flush sensor data,flush sensor data,b8f897f8
1172,20171223-22:53:1:214,Step_SPUtils,30002312, getTodayTotalDetailSteps = 1514040660000##7189##549659##8661##16256##29416607,getTodayTotalDetailSteps =,2ef25739
1173,20171223-22:53:1:215,Step_SPUtils,30002312,setTodayTotalDetailSteps=1514040720000##7189##549659##8661##16256##29425533,<*>,ff52c40c
1174,20171223-22:53:1:218,Step_LSC,30002312,onStandStepChanged 3761,<*>,ff52c40c
1175,20171223-22:53:1:219,Step_ExtSDM,30002312,calculateCaloriesWithCache totalCalories=130673,<*>,ff52c40c
1176,20171223-22:53:1:226,Step_ExtSDM,30002312,calculateAltitudeWithCache totalAltitude=240,<*>,ff52c40c
1177,20171223-22:53:1:227,Step_StandReportReceiver,30002312,REPORT : 7189 5132 153988 240,REPORT :,629d6f79
1178,20171223-22:53:1:315,Step_LSC,30002312,onStandStepChanged 3761,<*>,ff52c40c
1179,20171223-22:53:1:320,Step_LSC,30002312,onExtend:1514040781000 0 0 0,onExtend:1514040781000 0 0 0,1cdff5ba
1180,20171223-22:53:1:320,Step_LSC,30002312,"timeStamp back,extendReportTimeStamp=1514040836000",<*>,ff52c40c
1181,20171223-22:53:1:325,Step_LSC,30002312,processHandleBroadcastAction action:android.intent.action.TIME_TICK,<*>,ff52c40c
1182,20171223-22:53:1:528,Step_SPUtils,30002312, getTodayTotalDetailSteps = 1514040720000##7189##549659##8661##16256##29425533,getTodayTotalDetailSteps =,2ef25739
1183,20171223-22:53:1:529,Step_SPUtils,30002312,setTodayTotalDetailSteps=1514040720000##7189##549659##8661##16256##29425847,<*>,ff52c40c
1184,20171223-22:53:1:539,Step_ExtSDM,30002312,calculateCaloriesWithCache totalCalories=130673,<*>,ff52c40c
1185,20171223-22:53:1:544,Step_ExtSDM,30002312,calculateAltitudeWithCache totalAltitude=240,<*>,ff52c40c
1186,20171223-22:53:6:996,Step_LSC,30002312,onStandStepChanged 3761,<*>,ff52c40c
1187,20171223-22:53:7:6,Step_LSC,30002312,onExtend:1514040786000 0 0 5,onExtend:1514040786000 0 0 5,258932cd
1188,20171223-22:53:7:299,Step_SPUtils,30002312, getTodayTotalDetailSteps = 1514040720000##7189##549659##8661##16256##29425847,getTodayTotalDetailSteps =,2ef25739
1189,20171223-22:53:7:299,Step_SPUtils,30002312,setTodayTotalDetailSteps=1514040720000##7189##549659##8661##16256##29431618,<*>,ff52c40c
1190,20171223-22:53:7:309,Step_ExtSDM,30002312,calculateCaloriesWithCache totalCalories=130673,<*>,ff52c40c
1191,20171223-22:53:7:314,Step_ExtSDM,30002312,calculateAltitudeWithCache totalAltitude=240,<*>,ff52c40c
1192,20171223-22:53:11:351,Step_StandReportReceiver,30002312,onReceive action: android.intent.action.SCREEN_OFF,onReceive action: android.intent.action.SCREEN_OFF,b891c816
1193,20171223-22:53:12:698,Step_LSC,30002312,onStandStepChanged 3761,<*>,ff52c40c
1194,20171223-22:53:12:704,Step_LSC,30002312,onExtend:1514040793000 0 0 5,onExtend:1514040793000 0 0 5,75b3cf75
1195,20171223-22:53:12:714,Step_StandReportReceiver,30002312,onReceive action: android.intent.action.SCREEN_ON,onReceive action: android.intent.action.SCREEN_ON,b080c338
1196,20171223-22:53:12:716,Step_LSC,30002312,processHandleBroadcastAction action:android.intent.action.SCREEN_ON,processHandleBroadcastAction action:android.intent.action.SCREEN_ON,dd5e8a75
1197,20171223-22:53:12:716,Step_StandStepCounter,30002312,flush sensor data,flush sensor data,b8f897f8
1198,20171223-22:53:12:718,Step_SPUtils,30002312, getTodayTotalDetailSteps = 1514040720000##7189##549659##8661##16256##29431618,getTodayTotalDetailSteps =,2ef25739
1199,20171223-22:53:12:718,Step_SPUtils,30002312,setTodayTotalDetailSteps=1514040720000##7189##549659##8661##16256##29437037,<*>,ff52c40c
1200,20171223-22:53:12:720,Step_LSC,30002312,onStandStepChanged 3761,<*>,ff52c40c
1201,20171223-22:53:12:731,Step_ExtSDM,30002312,calculateCaloriesWithCache totalCalories=130673,<*>,ff52c40c
1202,20171223-22:53:12:737,Step_ExtSDM,30002312,calculateAltitudeWithCache totalAltitude=240,<*>,ff52c40c
1203,20171223-22:53:12:737,Step_StandReportReceiver,30002312,REPORT : 7189 5132 153988 240,REPORT :,629d6f79
1204,20171223-22:53:12:818,Step_LSC,30002312,onStandStepChanged 3761,<*>,ff52c40c
1205,20171223-22:53:12:820,Step_LSC,30002312,onExtend:1514040793000 0 0 5,onExtend:1514040793000 0 0 5,75b3cf75
1206,20171223-22:53:13:15,Step_LSC,30002312,onStandStepChanged 3761,<*>,ff52c40c
1207,20171223-22:53:13:16,Step_LSC,30002312,onExtend:1514040793000 0 0 0,onExtend:1514040793000 0 0 0,6373d8f4
1208,20171223-22:53:13:38,Step_SPUtils,30002312, getTodayTotalDetailSteps = 1514040720000##7189##549659##8661##16256##29437037,getTodayTotalDetailSteps =,2ef25739
1209,20171223-22:53:13:39,Step_SPUtils,30002312,setTodayTotalDetailSteps=1514040720000##7189##549659##8661##16256##29437358,<*>,ff52c40c
1210,20171223-22:53:13:45,Step_ExtSDM,30002312,calculateCaloriesWithCache totalCalories=130673,<*>,ff52c40c
1211,20171223-22:53:13:48,Step_ExtSDM,30002312,calculateAltitudeWithCache totalAltitude=240,<*>,ff52c40c
1212,20171223-22:54:0:118,Step_LSC,30002312,processHandleBroadcastAction action:android.intent.action.TIME_TICK,<*>,ff52c40c
1213,20171223-22:54:55:20,Step_LSC,30002312,onStandStepChanged 3761,<*>,ff52c40c
1214,20171223-22:54:55:29,Step_LSC,30002312,onExtend:1514040895000 0 0 5,onExtend:1514040895000 0 0 5,2906728b
1215,20171223-22:54:55:330,Step_SPUtils,30002312, getTodayTotalDetailSteps = 1514040720000##7189##549659##8661##16256##29437358,getTodayTotalDetailSteps =,2ef25739
1216,20171223-22:54:55:331,Step_SPUtils,30002312,setTodayTotalDetailSteps=1514040780000##7189##549659##8661##16256##29539649,<*>,ff52c40c
1217,20171223-22:54:55:346,Step_ExtSDM,30002312,calculateCaloriesWithCache totalCalories=130673,<*>,ff52c40c
1218,20171223-22:54:55:361,Step_ExtSDM,30002312,calculateAltitudeWithCache totalAltitude=240,<*>,ff52c40c
1219,20171223-22:55:0:140,Step_LSC,30002312,processHandleBroadcastAction action:android.intent.action.TIME_TICK,<*>,ff52c40c
1220,20171223-22:55:20:126,Step_StandReportReceiver,30002312,onReceive action: android.intent.action.SCREEN_OFF,onReceive action: android.intent.action.SCREEN_OFF,b891c816
1221,20171223-22:55:55:699,Step_LSC,30002312,onStandStepChanged 3761,<*>,ff52c40c
1222,20171223-22:55:55:702,Step_LSC,30002312,onExtend:1514040956000 0 0 5,onExtend:1514040956000 0 0 5,2f714e8c
1223,20171223-22:55:55:730,Step_StandReportReceiver,30002312,onReceive action: android.intent.action.SCREEN_ON,onReceive action: android.intent.action.SCREEN_ON,b080c338
1224,20171223-22:55:55:733,Step_LSC,30002312,processHandleBroadcastAction action:android.intent.action.SCREEN_ON,processHandleBroadcastAction action:android.intent.action.SCREEN_ON,dd5e8a75
1225,20171223-22:55:55:733,Step_StandStepCounter,30002312,flush sensor data,flush sensor data,b8f897f8
1226,20171223-22:55:55:734,Step_SPUtils,30002312, getTodayTotalDetailSteps = 1514040780000##7189##549659##8661##16256##29539649,getTodayTotalDetailSteps =,2ef25739
1227,20171223-22:55:55:735,Step_SPUtils,30002312,setTodayTotalDetailSteps=1514040840000##7189##549659##8661##16256##29600053,<*>,ff52c40c
1228,20171223-22:55:55:735,Step_LSC,30002312,onStandStepChanged 3761,<*>,ff52c40c
1229,20171223-22:55:55:746,Step_ExtSDM,30002312,calculateCaloriesWithCache totalCalories=130673,<*>,ff52c40c
1230,20171223-22:55:55:748,Step_ExtSDM,30002312,calculateAltitudeWithCache totalAltitude=240,<*>,ff52c40c
1231,20171223-22:55:55:748,Step_StandReportReceiver,30002312,REPORT : 7189 5132 153988 240,REPORT :,629d6f79
1232,20171223-22:55:55:834,Step_LSC,30002312,onStandStepChanged 3761,<*>,ff52c40c
1233,20171223-22:55:55:835,Step_LSC,30002312,onExtend:1514040956000 0 0 5,onExtend:1514040956000 0 0 5,2f714e8c
1234,20171223-22:55:56:24,Step_LSC,30002312,onStandStepChanged 3761,<*>,ff52c40c
1235,20171223-22:55:56:27,Step_LSC,30002312,onExtend:1514040956000 0 0 0,onExtend:1514040956000 0 0 0,a8ef2b9d
1236,20171223-22:55:56:53,Step_SPUtils,30002312, getTodayTotalDetailSteps = 1514040840000##7189##549659##8661##16256##29600053,getTodayTotalDetailSteps =,2ef25739
1237,20171223-22:55:56:53,Step_SPUtils,30002312,setTodayTotalDetailSteps=1514040840000##7189##549659##8661##16256##29600372,<*>,ff52c40c
1238,20171223-22:55:56:62,Step_ExtSDM,30002312,calculateCaloriesWithCache totalCalories=130673,<*>,ff52c40c
1239,20171223-22:55:56:64,Step_ExtSDM,30002312,calculateAltitudeWithCache totalAltitude=240,<*>,ff52c40c
1240,20171223-22:56:0:140,Step_LSC,30002312,processHandleBroadcastAction action:android.intent.action.TIME_TICK,<*>,ff52c40c
1241,20171223-22:56:6:185,Step_StandReportReceiver,30002312,onReceive action: android.intent.action.SCREEN_OFF,onReceive action: android.intent.action.SCREEN_OFF,b891c816
1242,20171223-22:57:46:409,Step_LSC,30002312,processHandleBroadcastAction action:android.intent.action.TIME_TICK,<*>,ff52c40c
1243,20171223-22:59:36:579,Step_LSC,30002312,processHandleBroadcastAction action:android.intent.action.TIME_TICK,<*>,ff52c40c
1244,20171223-23:1:5:778,Step_LSC,30002312,processHandleBroadcastAction action:android.intent.action.TIME_TICK,<*>,ff52c40c
1245,20171223-23:2:31:995,Step_LSC,30002312,processHandleBroadcastAction action:android.intent.action.TIME_TICK,<*>,ff52c40c
1246,20171223-23:3:16:894,Step_LSC,30002312,processHandleBroadcastAction action:android.intent.action.TIME_TICK,<*>,ff52c40c
1247,20171223-23:5:7:189,Step_LSC,30002312,processHandleBroadcastAction action:android.intent.action.TIME_TICK,<*>,ff52c40c
1248,20171223-23:6:7:350,Step_LSC,30002312,processHandleBroadcastAction action:android.intent.action.TIME_TICK,<*>,ff52c40c
1249,20171223-23:7:6:75,Step_LSC,30002312,onStandStepChanged 3761,<*>,ff52c40c
1250,20171223-23:7:6:86,Step_LSC,30002312,onExtend:1514040966000 0 0 5,onExtend:1514040966000 0 0 5,b5f03595
1251,20171223-23:7:6:86,Step_LSC,30002312,onExtend:1514041026000 0 0 5,onExtend:1514041026000 0 0 5,e7fb5fe6
1252,20171223-23:7:6:86,Step_LSC,30002312,onExtend:1514041086000 0 0 5,onExtend:1514041086000 0 0 5,12677650
1253,20171223-23:7:6:86,Step_LSC,30002312,onExtend:1514041146000 0 0 5,onExtend:1514041146000 0 0 5,a415f56d
1254,20171223-23:7:6:86,Step_LSC,30002312,onExtend:1514041206000 0 0 5,onExtend:1514041206000 0 0 5,d8cca0c2
1255,20171223-23:7:6:86,Step_LSC,30002312,onExtend:1514041266000 0 0 5,onExtend:1514041266000 0 0 5,8ac8740c
1256,20171223-23:7:6:86,Step_LSC,30002312,onExtend:1514041326000 0 0 5,onExtend:1514041326000 0 0 5,6429554a
1257,20171223-23:7:6:86,Step_LSC,30002312,onExtend:1514041386000 0 0 5,onExtend:1514041386000 0 0 5,0e7c017e
1258,20171223-23:7:6:86,Step_LSC,30002312,onExtend:1514041446000 0 0 5,onExtend:1514041446000 0 0 5,9eadeb66
1259,20171223-23:7:6:86,Step_LSC,30002312,onExtend:1514041506000 0 0 5,onExtend:1514041506000 0 0 5,77585a82
1260,20171223-23:7:6:86,Step_LSC,30002312,onExtend:1514041566000 0 0 5,onExtend:1514041566000 0 0 5,9dad70f0
1261,20171223-23:7:6:86,Step_LSC,30002312,onExtend:1514041626000 0 0 5,onExtend:1514041626000 0 0 5,07f138ed
1262,20171223-23:7:6:124,Step_StandReportReceiver,30002312,onReceive action: android.intent.action.SCREEN_ON,onReceive action: android.intent.action.SCREEN_ON,b080c338
1263,20171223-23:7:6:125,Step_LSC,30002312,processHandleBroadcastAction action:android.intent.action.SCREEN_ON,processHandleBroadcastAction action:android.intent.action.SCREEN_ON,dd5e8a75
1264,20171223-23:7:6:125,Step_StandStepCounter,30002312,flush sensor data,flush sensor data,b8f897f8
1265,20171223-23:7:6:126,Step_LSC,30002312,onStandStepChanged 3761,<*>,ff52c40c
1266,20171223-23:7:6:126,Step_SPUtils,30002312, getTodayTotalDetailSteps = 1514040840000##7189##549659##8661##16256##29600372,getTodayTotalDetailSteps =,2ef25739
1267,20171223-23:7:6:126,Step_SPUtils,30002312,setTodayTotalDetailSteps=1514041560000##7189##549659##8661##16256##30270445,<*>,ff52c40c
1268,20171223-23:7:6:137,Step_ExtSDM,30002312,calculateCaloriesWithCache totalCalories=130673,<*>,ff52c40c
1269,20171223-23:7:6:142,Step_ExtSDM,30002312,calculateAltitudeWithCache totalAltitude=240,<*>,ff52c40c
1270,20171223-23:7:6:145,Step_StandReportReceiver,30002312,REPORT : 7189 5132 153988 240,REPORT :,629d6f79
