LineId,Time,Component,Pid,Content,EventId,EventTemplate
963,20171223-22:30:24:25,Step_StandReportReceiver,30002312,onReceive action: android.intent.action.SCREEN_ON,NONE,NONE
964,20171223-22:30:24:27,Step_LSC,30002312,processHandleBroadcastAction action:android.intent.action.SCREEN_ON,b0190ab5,processHandleBroadcastAction <*>
965,20171223-22:30:24:27,Step_StandStepCounter,30002312,flush sensor data,NONE,NONE
966,20171223-22:30:24:28,Step_SPUtils,30002312, getTodayTotalDetailSteps = 1514038980000##7189##549659##8661##16256##27743510,0abafcf6,<*> <*> = <*>
967,20171223-22:30:24:28,Step_SPUtils,30002312,setTodayTotalDetailSteps=1514039340000##7189##549659##8661##16256##28068346,NONE,NONE
968,20171223-22:30:24:28,Step_LSC,30002312,onStandStepChanged 3761,93067dc4,onStandStepChanged <*>
969,20171223-22:30:24:40,Step_ExtSDM,30002312,calculateCaloriesWithCache totalCalories=130673,ec91e8ec,calculateCaloriesWithCache totalCalories=<*>
970,20171223-22:30:24:45,Step_ExtSDM,30002312,calculateAltitudeWithCache totalAltitude=240,49e93189,calculateAltitudeWithCache totalAltitude=240
971,20171223-22:30:24:46,Step_StandReportReceiver,30002312,REPORT : 7189 5132 153988 240,7604cbef,REPORT : 7<*> 5<*> 15<*> 240
972,20171223-22:30:24:129,Step_LSC,30002312,onStandStepChanged 3761,93067dc4,onStandStepChanged <*>
973,20171223-22:30:24:132,Step_LSC,30002312,onExtend:1514039424000 0 0 0,fed117f9,onExtend:15140<*>000 0 0 <*>
974,20171223-22:30:24:347,Step_SPUtils,30002312, getTodayTotalDetailSteps = 1514039340000##7189##549659##8661##16256##28068346,0abafcf6,<*> <*> = <*>
975,20171223-22:30:24:348,Step_SPUtils,30002312,setTodayTotalDetailSteps=1514039340000##7189##549659##8661##16256##28068666,NONE,NONE
976,20171223-22:30:24:355,Step_ExtSDM,30002312,calculateCaloriesWithCache totalCalories=130673,ec91e8ec,calculateCaloriesWithCache totalCalories=<*>
977,20171223-22:30:24:358,Step_ExtSDM,30002312,calculateAltitudeWithCache totalAltitude=240,49e93189,calculateAltitudeWithCache totalAltitude=240
978,20171223-22:31:0:136,Step_LSC,30002312,processHandleBroadcastAction action:android.intent.action.TIME_TICK,d01a3f34,processHandleBroadcastAction action:android.intent.action.TIME_TICK
979,20171223-22:31:31:924,Step_LSC,30002312,onStandStepChanged 3761,93067dc4,onStandStepChanged <*>
980,20171223-22:31:31:940,Step_LSC,30002312,onExtend:1514039492000 0 0 5,fed117f9,onExtend:15140<*>000 0 0 <*>
981,20171223-22:31:32:225,Step_SPUtils,30002312, getTodayTotalDetailSteps = 1514039340000##7189##549659##8661##16256##28068666,0abafcf6,<*> <*> = <*>
982,20171223-22:31:32:226,Step_SPUtils,30002312,setTodayTotalDetailSteps=1514039400000##7189##549659##8661##16256##28136544,NONE,NONE
983,20171223-22:31:32:241,Step_ExtSDM,30002312,calculateCaloriesWithCache totalCalories=130673,ec91e8ec,calculateCaloriesWithCache totalCalories=<*>
984,20171223-22:31:32:246,Step_ExtSDM,30002312,calculateAltitudeWithCache totalAltitude=240,49e93189,calculateAltitudeWithCache totalAltitude=240
985,20171223-22:31:54:515,Step_StandReportReceiver,30002312,onReceive action: android.intent.action.SCREEN_OFF,NONE,NONE
986,20171223-22:31:59:613,Step_LSC,30002312,onStandStepChanged 3761,93067dc4,onStandStepChanged <*>
987,20171223-22:31:59:618,Step_StandReportReceiver,30002312,onReceive action: android.intent.action.SCREEN_ON,NONE,NONE
988,20171223-22:31:59:619,Step_LSC,30002312,processHandleBroadcastAction action:android.intent.action.SCREEN_ON,b0190ab5,processHandleBroadcastAction <*>
989,20171223-22:31:59:619,Step_StandStepCounter,30002312,flush sensor data,NONE,NONE
990,20171223-22:31:59:620,Step_LSC,30002312,onExtend:1514039515000 0 0 0,fed117f9,onExtend:15140<*>000 0 0 <*>
991,20171223-22:31:59:620,Step_LSC,30002312,onExtend:1514039575000 0 0 0,fed117f9,onExtend:15140<*>000 0 0 <*>
992,20171223-22:31:59:620,Step_SPUtils,30002312, getTodayTotalDetailSteps = 1514039400000##7189##549659##8661##16256##28136544,0abafcf6,<*> <*> = <*>
993,20171223-22:31:59:621,Step_SPUtils,30002312,setTodayTotalDetailSteps=1514039400000##7189##549659##8661##16256##28163940,NONE,NONE
994,20171223-22:31:59:621,Step_LSC,30002312,onStandStepChanged 3761,93067dc4,onStandStepChanged <*>
995,20171223-22:31:59:652,Step_ExtSDM,30002312,calculateCaloriesWithCache totalCalories=130673,ec91e8ec,calculateCaloriesWithCache totalCalories=<*>
996,20171223-22:31:59:655,Step_ExtSDM,30002312,calculateAltitudeWithCache totalAltitude=240,49e93189,calculateAltitudeWithCache totalAltitude=240
997,20171223-22:31:59:656,Step_StandReportReceiver,30002312,REPORT : 7189 5132 153988 240,7604cbef,REPORT : 7<*> 5<*> 15<*> 240
998,20171223-22:31:59:723,Step_LSC,30002312,onStandStepChanged 3761,93067dc4,onStandStepChanged <*>
999,20171223-22:31:59:725,Step_LSC,30002312,onExtend:1514039520000 0 0 0,fed117f9,onExtend:15140<*>000 0 0 <*>
1000,20171223-22:31:59:725,Step_LSC,30002312,"timeStamp back,extendReportTimeStamp=1514039575000",NONE,NONE
1001,20171223-22:31:59:956,Step_SPUtils,30002312, getTodayTotalDetailSteps = 1514039400000##7189##549659##8661##16256##28163940,0abafcf6,<*> <*> = <*>
1002,20171223-22:31:59:957,Step_SPUtils,30002312,setTodayTotalDetailSteps=1514039400000##7189##549659##8661##16256##28164276,NONE,NONE
1003,20171223-22:31:59:965,Step_ExtSDM,30002312,calculateCaloriesWithCache totalCalories=130673,ec91e8ec,calculateCaloriesWithCache totalCalories=<*>
1004,20171223-22:31:59:968,Step_ExtSDM,30002312,calculateAltitudeWithCache totalAltitude=240,49e93189,calculateAltitudeWithCache totalAltitude=240
1005,20171223-22:32:0:95,Step_LSC,30002312,processHandleBroadcastAction action:android.intent.action.TIME_TICK,d01a3f34,processHandleBroadcastAction action:android.intent.action.TIME_TICK
1006,20171223-22:32:28:791,HiH_HiSyncControl,30002312,startTimer start autoSync,NONE,NONE
1007,20171223-22:32:28:796,HiH_HiSyncControl,30002312,"startSync hiSyncOption = HiSyncOption{syncAction=1, syncMethod=2, syncScope=0, syncDataType=20000, syncModel=2, pushAction=0},app = 1 who = 1",0abafcf6,<*> <*> = <*>
1008,20171223-22:32:28:796,HiH_HiSyncControl,30002312,stepSyncOrNot appSynTimes is 0,NONE,NONE
1009,20171223-22:32:28:798,HiH_HiSyncControl,30002312,needAutoSync autoSyncSwitch is open,NONE,NONE
1010,20171223-22:32:28:800,HiH_HiSyncControl,30002312,"initDataPrivacy the dataPrivacy switch is open, start push health data!",NONE,NONE
1011,20171223-22:32:28:800,HiH_,30002312,initDataPrivacy the dataPrivacy is true,NONE,NONE
1012,20171223-22:32:28:801,HiH_HiSyncControl,30002312,"initUserPrivacy the userPrivacy switch is open, start push user data!",NONE,NONE
1013,20171223-22:32:28:801,HiH_,30002312,initUserPrivacy the userPrivacy is true,NONE,NONE
1014,20171223-22:32:28:801,HiH_HiSyncControl,30002312,ifCanSync not! no cloud version,NONE,NONE
1015,20171223-22:32:28:801,HiH_HiBroadcastUtil,30002312,sendSyncFailedBroadcast,NONE,NONE
1016,20171223-22:33:0:103,Step_LSC,30002312,processHandleBroadcastAction action:android.intent.action.TIME_TICK,d01a3f34,processHandleBroadcastAction action:android.intent.action.TIME_TICK
1017,20171223-22:33:9:926,Step_LSC,30002312,onStandStepChanged 3761,93067dc4,onStandStepChanged <*>
1018,20171223-22:33:9:938,Step_LSC,30002312,onExtend:1514039590000 0 0 5,fed117f9,onExtend:15140<*>000 0 0 <*>
1019,20171223-22:33:10:228,Step_SPUtils,30002312, getTodayTotalDetailSteps = 1514039400000##7189##549659##8661##16256##28164276,0abafcf6,<*> <*> = <*>
1020,20171223-22:33:10:229,Step_SPUtils,30002312,setTodayTotalDetailSteps=1514039520000##7189##549659##8661##16256##28234547,NONE,NONE
1021,20171223-22:33:10:244,Step_ExtSDM,30002312,calculateCaloriesWithCache totalCalories=130673,ec91e8ec,calculateCaloriesWithCache totalCalories=<*>
1022,20171223-22:33:10:248,Step_ExtSDM,30002312,calculateAltitudeWithCache totalAltitude=240,49e93189,calculateAltitudeWithCache totalAltitude=240
1023,20171223-22:33:30:315,Step_StandReportReceiver,30002312,onReceive action: android.intent.action.SCREEN_OFF,NONE,NONE
1024,20171223-22:33:46:274,Step_LSC,30002312,onStandStepChanged 3761,93067dc4,onStandStepChanged <*>
1025,20171223-22:33:46:279,Step_LSC,30002312,onExtend:1514039626000 0 0 0,fed117f9,onExtend:15140<*>000 0 0 <*>
1026,20171223-22:33:46:301,Step_StandReportReceiver,30002312,onReceive action: android.intent.action.SCREEN_ON,NONE,NONE
1027,20171223-22:33:46:303,Step_LSC,30002312,processHandleBroadcastAction action:android.intent.action.SCREEN_ON,b0190ab5,processHandleBroadcastAction <*>
1028,20171223-22:33:46:303,Step_StandStepCounter,30002312,flush sensor data,NONE,NONE
1029,20171223-22:33:46:304,Step_SPUtils,30002312, getTodayTotalDetailSteps = 1514039520000##7189##549659##8661##16256##28234547,0abafcf6,<*> <*> = <*>
1030,20171223-22:33:46:304,Step_SPUtils,30002312,setTodayTotalDetailSteps=1514039520000##7189##549659##8661##16256##28270623,NONE,NONE
1031,20171223-22:33:46:305,Step_LSC,30002312,onStandStepChanged 3761,93067dc4,onStandStepChanged <*>
1032,20171223-22:33:46:311,Step_ExtSDM,30002312,calculateCaloriesWithCache totalCalories=130673,ec91e8ec,calculateCaloriesWithCache totalCalories=<*>
1033,20171223-22:33:46:314,Step_ExtSDM,30002312,calculateAltitudeWithCache totalAltitude=240,49e93189,calculateAltitudeWithCache totalAltitude=240
1034,20171223-22:33:46:315,Step_StandReportReceiver,30002312,REPORT : 7189 5132 153988 240,7604cbef,REPORT : 7<*> 5<*> 15<*> 240
1035,20171223-22:33:46:405,Step_LSC,30002312,onStandStepChanged 3761,93067dc4,onStandStepChanged <*>
1036,20171223-22:33:46:406,Step_LSC,30002312,onExtend:1514039626000 0 0 0,fed117f9,onExtend:15140<*>000 0 0 <*>
1037,20171223-22:33:46:616,Step_SPUtils,30002312, getTodayTotalDetailSteps = 1514039520000##7189##549659##8661##16256##28270623,0abafcf6,<*> <*> = <*>
1038,20171223-22:33:46:616,Step_SPUtils,30002312,setTodayTotalDetailSteps=1514039520000##7189##549659##8661##16256##28270935,NONE,NONE
1039,20171223-22:33:46:622,Step_ExtSDM,30002312,calculateCaloriesWithCache totalCalories=130673,ec91e8ec,calculateCaloriesWithCache totalCalories=<*>
1040,20171223-22:33:46:624,Step_ExtSDM,30002312,calculateAltitudeWithCache totalAltitude=240,49e93189,calculateAltitudeWithCache totalAltitude=240
1041,20171223-22:34:0:126,Step_LSC,30002312,processHandleBroadcastAction action:android.intent.action.TIME_TICK,d01a3f34,processHandleBroadcastAction action:android.intent.action.TIME_TICK
1042,20171223-22:35:0:49,Step_LSC,30002312,processHandleBroadcastAction action:android.intent.action.TIME_TICK,d01a3f34,processHandleBroadcastAction action:android.intent.action.TIME_TICK
1043,20171223-22:36:0:138,Step_LSC,30002312,processHandleBroadcastAction action:android.intent.action.TIME_TICK,d01a3f34,processHandleBroadcastAction action:android.intent.action.TIME_TICK
1044,20171223-22:37:0:122,Step_LSC,30002312,processHandleBroadcastAction action:android.intent.action.TIME_TICK,d01a3f34,processHandleBroadcastAction action:android.intent.action.TIME_TICK
1045,20171223-22:37:14:939,Step_LSC,30002312,onStandStepChanged 3761,93067dc4,onStandStepChanged <*>
1046,20171223-22:37:14:951,Step_LSC,30002312,onExtend:1514039834000 0 0 5,fed117f9,onExtend:15140<*>000 0 0 <*>
1047,20171223-22:37:15:240,Step_SPUtils,30002312, getTodayTotalDetailSteps = 1514039520000##7189##549659##8661##16256##28270935,0abafcf6,<*> <*> = <*>
1048,20171223-22:37:15:240,Step_SPUtils,30002312,setTodayTotalDetailSteps=1514039760000##7189##549659##8661##16256##28479559,NONE,NONE
1049,20171223-22:37:15:249,Step_ExtSDM,30002312,calculateCaloriesWithCache totalCalories=130673,ec91e8ec,calculateCaloriesWithCache totalCalories=<*>
1050,20171223-22:37:15:253,Step_ExtSDM,30002312,calculateAltitudeWithCache totalAltitude=240,49e93189,calculateAltitudeWithCache totalAltitude=240
1051,20171223-22:37:37:466,Step_StandReportReceiver,30002312,onReceive action: android.intent.action.SCREEN_OFF,NONE,NONE
1052,20171223-22:38:31:368,Step_LSC,30002312,processHandleBroadcastAction action:android.intent.action.TIME_TICK,d01a3f34,processHandleBroadcastAction action:android.intent.action.TIME_TICK
1053,20171223-22:39:25:260,Step_LSC,30002312,onStandStepChanged 3761,93067dc4,onStandStepChanged <*>
1054,20171223-22:39:25:264,Step_LSC,30002312,onExtend:1514039857000 0 0 5,fed117f9,onExtend:15140<*>000 0 0 <*>
1055,20171223-22:39:25:265,Step_LSC,30002312,onExtend:1514039917000 0 0 5,fed117f9,onExtend:15140<*>000 0 0 <*>
1056,20171223-22:39:25:265,Step_LSC,30002312,onExtend:1514039977000 0 0 0,fed117f9,onExtend:15140<*>000 0 0 <*>
1057,20171223-22:39:25:300,Step_StandReportReceiver,30002312,onReceive action: android.intent.action.SCREEN_ON,NONE,NONE
1058,20171223-22:39:25:301,Step_LSC,30002312,processHandleBroadcastAction action:android.intent.action.SCREEN_ON,b0190ab5,processHandleBroadcastAction <*>
1059,20171223-22:39:25:301,Step_StandStepCounter,30002312,flush sensor data,NONE,NONE
1060,20171223-22:39:25:301,Step_SPUtils,30002312, getTodayTotalDetailSteps = 1514039760000##7189##549659##8661##16256##28479559,0abafcf6,<*> <*> = <*>
1061,20171223-22:39:25:302,Step_SPUtils,30002312,setTodayTotalDetailSteps=1514039880000##7189##549659##8661##16256##28609620,NONE,NONE
1062,20171223-22:39:25:306,Step_LSC,30002312,onStandStepChanged 3761,93067dc4,onStandStepChanged <*>
1063,20171223-22:39:25:310,Step_ExtSDM,30002312,calculateCaloriesWithCache totalCalories=130673,ec91e8ec,calculateCaloriesWithCache totalCalories=<*>
1064,20171223-22:39:25:313,Step_ExtSDM,30002312,calculateAltitudeWithCache totalAltitude=240,49e93189,calculateAltitudeWithCache totalAltitude=240
1065,20171223-22:39:25:314,Step_StandReportReceiver,30002312,REPORT : 7189 5132 153988 240,7604cbef,REPORT : 7<*> 5<*> 15<*> 240
1066,20171223-22:39:25:402,Step_LSC,30002312,onStandStepChanged 3761,93067dc4,onStandStepChanged <*>
1067,20171223-22:39:25:406,Step_LSC,30002312,onExtend:1514039965000 0 0 0,fed117f9,onExtend:15140<*>000 0 0 <*>
1068,20171223-22:39:25:406,Step_LSC,30002312,"timeStamp back,extendReportTimeStamp=1514039977000",NONE,NONE
1069,20171223-22:39:25:446,Step_LSC,30002312,processHandleBroadcastAction action:android.intent.action.TIME_TICK,d01a3f34,processHandleBroadcastAction action:android.intent.action.TIME_TICK
1070,20171223-22:39:25:614,Step_SPUtils,30002312, getTodayTotalDetailSteps = 1514039880000##7189##549659##8661##16256##28609620,0abafcf6,<*> <*> = <*>
1071,20171223-22:39:25:614,Step_SPUtils,30002312,setTodayTotalDetailSteps=1514039880000##7189##549659##8661##16256##28609933,NONE,NONE
1072,20171223-22:39:25:625,Step_ExtSDM,30002312,calculateCaloriesWithCache totalCalories=130673,ec91e8ec,calculateCaloriesWithCache totalCalories=<*>
1073,20171223-22:39:25:628,Step_ExtSDM,30002312,calculateAltitudeWithCache totalAltitude=240,49e93189,calculateAltitudeWithCache totalAltitude=240
1074,20171223-22:40:0:151,Step_LSC,30002312,processHandleBroadcastAction action:android.intent.action.TIME_TICK,d01a3f34,processHandleBroadcastAction action:android.intent.action.TIME_TICK
1075,20171223-22:41:0:151,Step_LSC,30002312,processHandleBroadcastAction action:android.intent.action.TIME_TICK,d01a3f34,processHandleBroadcastAction action:android.intent.action.TIME_TICK
1076,20171223-22:42:0:137,Step_LSC,30002312,processHandleBroadcastAction action:android.intent.action.TIME_TICK,d01a3f34,processHandleBroadcastAction action:android.intent.action.TIME_TICK
1077,20171223-22:43:0:96,Step_LSC,30002312,processHandleBroadcastAction action:android.intent.action.TIME_TICK,d01a3f34,processHandleBroadcastAction action:android.intent.action.TIME_TICK
1078,20171223-22:44:0:47,Step_LSC,30002312,processHandleBroadcastAction action:android.intent.action.TIME_TICK,d01a3f34,processHandleBroadcastAction action:android.intent.action.TIME_TICK
1079,20171223-22:45:0:94,Step_LSC,30002312,processHandleBroadcastAction action:android.intent.action.TIME_TICK,d01a3f34,processHandleBroadcastAction action:android.intent.action.TIME_TICK
1080,20171223-22:45:48:956,Step_LSC,30002312,onStandStepChanged 3761,93067dc4,onStandStepChanged <*>
1081,20171223-22:45:48:970,Step_LSC,30002312,onExtend:1514040348000 0 0 5,fed117f9,onExtend:15140<*>000 0 0 <*>
1082,20171223-22:45:49:258,Step_SPUtils,30002312, getTodayTotalDetailSteps = 1514039880000##7189##549659##8661##16256##28609933,0abafcf6,<*> <*> = <*>
1083,20171223-22:45:49:259,Step_SPUtils,30002312,setTodayTotalDetailSteps=1514040240000##7189##549659##8661##16256##28993578,NONE,NONE
1084,20171223-22:45:49:273,Step_ExtSDM,30002312,calculateCaloriesWithCache totalCalories=130673,ec91e8ec,calculateCaloriesWithCache totalCalories=<*>
1085,20171223-22:45:49:278,Step_ExtSDM,30002312,calculateAltitudeWithCache totalAltitude=240,49e93189,calculateAltitudeWithCache totalAltitude=240
1086,20171223-22:45:54:954,Step_LSC,30002312,onStandStepChanged 3761,93067dc4,onStandStepChanged <*>
1087,20171223-22:45:54:974,Step_LSC,30002312,onExtend:1514040354000 0 0 0,fed117f9,onExtend:15140<*>000 0 0 <*>
1088,20171223-22:45:55:256,Step_SPUtils,30002312, getTodayTotalDetailSteps = 1514040240000##7189##549659##8661##16256##28993578,0abafcf6,<*> <*> = <*>
1089,20171223-22:45:55:257,Step_SPUtils,30002312,setTodayTotalDetailSteps=1514040240000##7189##549659##8661##16256##28999575,NONE,NONE
1090,20171223-22:45:55:268,Step_ExtSDM,30002312,calculateCaloriesWithCache totalCalories=130673,ec91e8ec,calculateCaloriesWithCache totalCalories=<*>
1091,20171223-22:45:55:272,Step_ExtSDM,30002312,calculateAltitudeWithCache totalAltitude=240,49e93189,calculateAltitudeWithCache totalAltitude=240
1092,20171223-22:46:0:142,Step_LSC,30002312,processHandleBroadcastAction action:android.intent.action.TIME_TICK,d01a3f34,processHandleBroadcastAction action:android.intent.action.TIME_TICK
1093,20171223-22:47:0:157,Step_LSC,30002312,processHandleBroadcastAction action:android.intent.action.TIME_TICK,d01a3f34,processHandleBroadcastAction action:android.intent.action.TIME_TICK
1094,20171223-22:48:0:132,Step_LSC,30002312,processHandleBroadcastAction action:android.intent.action.TIME_TICK,d01a3f34,processHandleBroadcastAction action:android.intent.action.TIME_TICK
1095,20171223-22:49:0:139,Step_LSC,30002312,processHandleBroadcastAction action:android.intent.action.TIME_TICK,d01a3f34,processHandleBroadcastAction action:android.intent.action.TIME_TICK
1096,20171223-22:50:0:142,Step_LSC,30002312,processHandleBroadcastAction action:android.intent.action.TIME_TICK,d01a3f34,processHandleBroadcastAction action:android.intent.action.TIME_TICK
1097,20171223-22:51:0:128,Step_LSC,30002312,processHandleBroadcastAction action:android.intent.action.TIME_TICK,d01a3f34,processHandleBroadcastAction action:android.intent.action.TIME_TICK
1098,20171223-22:51:2:965,Step_LSC,30002312,onStandStepChanged 3761,93067dc4,onStandStepChanged <*>
1099,20171223-22:51:2:978,Step_LSC,30002312,onExtend:1514040662000 0 0 5,fed117f9,onExtend:15140<*>000 0 0 <*>
1100,20171223-22:51:3:266,Step_SPUtils,30002312, getTodayTotalDetailSteps = 1514040240000##7189##549659##8661##16256##28999575,0abafcf6,<*> <*> = <*>
1101,20171223-22:51:3:266,Step_SPUtils,30002312,setTodayTotalDetailSteps=1514040600000##7189##549659##8661##16256##29307585,NONE,NONE
1102,20171223-22:51:3:275,Step_ExtSDM,30002312,calculateCaloriesWithCache totalCalories=130673,ec91e8ec,calculateCaloriesWithCache totalCalories=<*>
1103,20171223-22:51:3:278,Step_ExtSDM,30002312,calculateAltitudeWithCache totalAltitude=240,49e93189,calculateAltitudeWithCache totalAltitude=240
1104,20171223-22:51:24:638,Step_StandReportReceiver,30002312,onReceive action: android.intent.action.SCREEN_OFF,NONE,NONE
1105,20171223-22:51:37:252,Step_LSC,30002312,onStandStepChanged 3761,93067dc4,onStandStepChanged <*>
1106,20171223-22:51:37:260,Step_LSC,30002312,onExtend:1514040697000 0 0 0,fed117f9,onExtend:15140<*>000 0 0 <*>
1107,20171223-22:51:37:290,Step_StandReportReceiver,30002312,onReceive action: android.intent.action.SCREEN_ON,NONE,NONE
1108,20171223-22:51:37:292,Step_LSC,30002312,processHandleBroadcastAction action:android.intent.action.SCREEN_ON,b0190ab5,processHandleBroadcastAction <*>
1109,20171223-22:51:37:292,Step_StandStepCounter,30002312,flush sensor data,NONE,NONE
1110,20171223-22:51:37:292,Step_SPUtils,30002312, getTodayTotalDetailSteps = 1514040600000##7189##549659##8661##16256##29307585,0abafcf6,<*> <*> = <*>
1111,20171223-22:51:37:293,Step_SPUtils,30002312,setTodayTotalDetailSteps=1514040600000##7189##549659##8661##16256##29341612,NONE,NONE
1112,20171223-22:51:37:295,Step_LSC,30002312,onStandStepChanged 3761,93067dc4,onStandStepChanged <*>
1113,20171223-22:51:37:302,Step_ExtSDM,30002312,calculateCaloriesWithCache totalCalories=130673,ec91e8ec,calculateCaloriesWithCache totalCalories=<*>
1114,20171223-22:51:37:306,Step_ExtSDM,30002312,calculateAltitudeWithCache totalAltitude=240,49e93189,calculateAltitudeWithCache totalAltitude=240
1115,20171223-22:51:37:307,Step_StandReportReceiver,30002312,REPORT : 7189 5132 153988 240,7604cbef,REPORT : 7<*> 5<*> 15<*> 240
1116,20171223-22:51:37:393,Step_LSC,30002312,onStandStepChanged 3761,93067dc4,onStandStepChanged <*>
1117,20171223-22:51:37:394,Step_LSC,30002312,onExtend:1514040697000 0 0 0,fed117f9,onExtend:15140<*>000 0 0 <*>
1118,20171223-22:51:37:608,Step_SPUtils,30002312, getTodayTotalDetailSteps = 1514040600000##7189##549659##8661##16256##29341612,0abafcf6,<*> <*> = <*>
1119,20171223-22:51:37:608,Step_SPUtils,30002312,setTodayTotalDetailSteps=1514040600000##7189##549659##8661##16256##29341927,NONE,NONE
1120,20171223-22:51:37:615,Step_ExtSDM,30002312,calculateCaloriesWithCache totalCalories=130673,ec91e8ec,calculateCaloriesWithCache totalCalories=<*>
1121,20171223-22:51:37:618,Step_ExtSDM,30002312,calculateAltitudeWithCache totalAltitude=240,49e93189,calculateAltitudeWithCache totalAltitude=240
1122,20171223-22:51:40:331,Step_LSC,30002312,onStandStepChanged 3761,93067dc4,onStandStepChanged <*>
1123,20171223-22:51:40:340,Step_LSC,30002312,onExtend:1514040700000 0 0 0,fed117f9,onExtend:15140<*>000 0 0 <*>
1124,20171223-22:51:40:632,Step_SPUtils,30002312, getTodayTotalDetailSteps = 1514040600000##7189##549659##8661##16256##29341927,0abafcf6,<*> <*> = <*>
1125,20171223-22:51:40:632,Step_SPUtils,30002312,setTodayTotalDetailSteps=1514040600000##7189##549659##8661##16256##29344951,NONE,NONE
1126,20171223-22:51:40:641,Step_ExtSDM,30002312,calculateCaloriesWithCache totalCalories=130673,ec91e8ec,calculateCaloriesWithCache totalCalories=<*>
1127,20171223-22:51:40:644,Step_ExtSDM,30002312,calculateAltitudeWithCache totalAltitude=240,49e93189,calculateAltitudeWithCache totalAltitude=240
1128,20171223-22:51:48:980,Step_LSC,30002312,onStandStepChanged 3761,93067dc4,onStandStepChanged <*>
1129,20171223-22:51:48:993,Step_LSC,30002312,onExtend:1514040708000 0 0 5,fed117f9,onExtend:15140<*>000 0 0 <*>
1130,20171223-22:51:49:282,Step_SPUtils,30002312, getTodayTotalDetailSteps = 1514040600000##7189##549659##8661##16256##29344951,0abafcf6,<*> <*> = <*>
1131,20171223-22:51:49:283,Step_SPUtils,30002312,setTodayTotalDetailSteps=1514040600000##7189##549659##8661##16256##29353602,NONE,NONE
1132,20171223-22:51:49:298,Step_ExtSDM,30002312,calculateCaloriesWithCache totalCalories=130673,ec91e8ec,calculateCaloriesWithCache totalCalories=<*>
1133,20171223-22:51:49:315,Step_ExtSDM,30002312,calculateAltitudeWithCache totalAltitude=240,49e93189,calculateAltitudeWithCache totalAltitude=240
1134,20171223-22:52:0:146,Step_LSC,30002312,processHandleBroadcastAction action:android.intent.action.TIME_TICK,d01a3f34,processHandleBroadcastAction action:android.intent.action.TIME_TICK
1135,20171223-22:52:8:790,Step_StandReportReceiver,30002312,onReceive action: android.intent.action.SCREEN_OFF,NONE,NONE
1136,20171223-22:52:45:412,Step_LSC,30002312,onStandStepChanged 3761,93067dc4,onStandStepChanged <*>
1137,20171223-22:52:45:415,Step_LSC,30002312,onExtend:1514040766000 0 0 5,fed117f9,onExtend:15140<*>000 0 0 <*>
1138,20171223-22:52:45:485,Step_StandReportReceiver,30002312,onReceive action: android.intent.action.SCREEN_ON,NONE,NONE
1139,20171223-22:52:45:486,Step_LSC,30002312,processHandleBroadcastAction action:android.intent.action.SCREEN_ON,b0190ab5,processHandleBroadcastAction <*>
1140,20171223-22:52:45:486,Step_StandStepCounter,30002312,flush sensor data,NONE,NONE
1141,20171223-22:52:45:487,Step_SPUtils,30002312, getTodayTotalDetailSteps = 1514040600000##7189##549659##8661##16256##29353602,0abafcf6,<*> <*> = <*>
1142,20171223-22:52:45:487,Step_SPUtils,30002312,setTodayTotalDetailSteps=1514040660000##7189##549659##8661##16256##29409806,NONE,NONE
1143,20171223-22:52:45:487,Step_LSC,30002312,onStandStepChanged 3761,93067dc4,onStandStepChanged <*>
1144,20171223-22:52:45:494,Step_ExtSDM,30002312,calculateCaloriesWithCache totalCalories=130673,ec91e8ec,calculateCaloriesWithCache totalCalories=<*>
1145,20171223-22:52:45:497,Step_ExtSDM,30002312,calculateAltitudeWithCache totalAltitude=240,49e93189,calculateAltitudeWithCache totalAltitude=240
1146,20171223-22:52:45:498,Step_StandReportReceiver,30002312,REPORT : 7189 5132 153988 240,7604cbef,REPORT : 7<*> 5<*> 15<*> 240
1147,20171223-22:52:45:587,Step_LSC,30002312,onStandStepChanged 3761,93067dc4,onStandStepChanged <*>
1148,20171223-22:52:45:588,Step_LSC,30002312,onExtend:1514040766000 0 0 5,fed117f9,onExtend:15140<*>000 0 0 <*>
1149,20171223-22:52:45:800,Step_SPUtils,30002312, getTodayTotalDetailSteps = 1514040660000##7189##549659##8661##16256##29409806,0abafcf6,<*> <*> = <*>
1150,20171223-22:52:45:802,Step_SPUtils,30002312,setTodayTotalDetailSteps=1514040660000##7189##549659##8661##16256##29410120,NONE,NONE
1151,20171223-22:52:45:810,Step_ExtSDM,30002312,calculateCaloriesWithCache totalCalories=130673,ec91e8ec,calculateCaloriesWithCache totalCalories=<*>
1152,20171223-22:52:45:813,Step_ExtSDM,30002312,calculateAltitudeWithCache totalAltitude=240,49e93189,calculateAltitudeWithCache totalAltitude=240
1153,20171223-22:52:45:985,Step_LSC,30002312,onStandStepChanged 3761,93067dc4,onStandStepChanged <*>
1154,20171223-22:52:45:987,Step_LSC,30002312,onExtend:1514040766000 0 0 0,fed117f9,onExtend:15140<*>000 0 0 <*>
1155,20171223-22:52:46:286,Step_SPUtils,30002312, getTodayTotalDetailSteps = 1514040660000##7189##549659##8661##16256##29410120,0abafcf6,<*> <*> = <*>
1156,20171223-22:52:46:287,Step_SPUtils,30002312,setTodayTotalDetailSteps=1514040660000##7189##549659##8661##16256##29410605,NONE,NONE
