LineId,Time,Component,Pid,Content,EventTemplate,EventId
943,20171223-22:24:54:201,Step_ExtSDM,30002312,calculateCaloriesWithCache totalCalories=130673,calculateCaloriesWithCache totalCalories = *,c6827507
944,20171223-22:24:54:205,Step_ExtSDM,30002312,calculateAltitudeWithCache totalAltitude=240,calculateAltitudeWithCache totalAltitude = *,117c8e26
945,20171223-22:24:58:889,Step_LSC,30002312,onStandStepChanged 3761,onStandStepChanged #spec#,ae11f4b4
946,20171223-22:24:58:890,Step_LSC,30002312,onExtend:1514039098000 0 0 5,* : #spec# * #spec# *,1660b82a
947,20171223-22:24:59:190,Step_SPUtils,30002312, getTodayTotalDetailSteps = 1514038980000##7189##549659##8661##16256##27738504,* = *,56950fcb
948,20171223-22:24:59:191,Step_SPUtils,30002312,setTodayTotalDetailSteps=1514038980000##7189##549659##8661##16256##27743510,* = *,56950fcb
949,20171223-22:24:59:206,Step_ExtSDM,30002312,calculateCaloriesWithCache totalCalories=130673,calculateCaloriesWithCache totalCalories = *,c6827507
950,20171223-22:24:59:210,Step_ExtSDM,30002312,calculateAltitudeWithCache totalAltitude=240,calculateAltitudeWithCache totalAltitude = *,117c8e26
951,20171223-22:25:0:162,Step_LSC,30002312,processHandleBroadcastAction action:android.intent.action.TIME_TICK,* * : *,c06a85cc
952,20171223-22:25:13:8,Step_StandReportReceiver,30002312,onReceive action: android.intent.action.SCREEN_OFF,* * : *,c06a85cc
953,20171223-22:28:38:344,Step_LSC,30002312,processHandleBroadcastAction action:android.intent.action.TIME_TICK,* * : *,c06a85cc
954,20171223-22:29:8:492,Step_LSC,30002312,processHandleBroadcastAction action:android.intent.action.TIME_TICK,* * : *,c06a85cc
955,20171223-22:30:12:959,Step_LSC,30002312,processHandleBroadcastAction action:android.intent.action.TIME_TICK,* * : *,c06a85cc
956,20171223-22:30:23:988,Step_LSC,30002312,onStandStepChanged 3761,onStandStepChanged #spec#,ae11f4b4
957,20171223-22:30:23:993,Step_LSC,30002312,onExtend:1514039112000 0 0 5,* : #spec# * #spec# *,1660b82a
958,20171223-22:30:23:993,Step_LSC,30002312,onExtend:1514039172000 0 0 5,* : #spec# * #spec# *,1660b82a
959,20171223-22:30:23:993,Step_LSC,30002312,onExtend:1514039232000 0 0 5,* : #spec# * #spec# *,1660b82a
960,20171223-22:30:23:993,Step_LSC,30002312,onExtend:1514039292000 0 0 5,* : #spec# * #spec# *,1660b82a
961,20171223-22:30:23:993,Step_LSC,30002312,onExtend:1514039352000 0 0 5,* : #spec# * #spec# *,1660b82a
962,20171223-22:30:23:993,Step_LSC,30002312,onExtend:1514039412000 0 0 0,* : #spec# * #spec# *,1660b82a
963,20171223-22:30:24:25,Step_StandReportReceiver,30002312,onReceive action: android.intent.action.SCREEN_ON,* * : *,c06a85cc
964,20171223-22:30:24:27,Step_LSC,30002312,processHandleBroadcastAction action:android.intent.action.SCREEN_ON,* * : *,c06a85cc
965,20171223-22:30:24:27,Step_StandStepCounter,30002312,flush sensor data,flush sensor data,b8f897f8
966,20171223-22:30:24:28,Step_SPUtils,30002312, getTodayTotalDetailSteps = 1514038980000##7189##549659##8661##16256##27743510,* = *,56950fcb
967,20171223-22:30:24:28,Step_SPUtils,30002312,setTodayTotalDetailSteps=1514039340000##7189##549659##8661##16256##28068346,* = *,56950fcb
968,20171223-22:30:24:28,Step_LSC,30002312,onStandStepChanged 3761,onStandStepChanged #spec#,ae11f4b4
969,20171223-22:30:24:40,Step_ExtSDM,30002312,calculateCaloriesWithCache totalCalories=130673,calculateCaloriesWithCache totalCalories = *,c6827507
970,20171223-22:30:24:45,Step_ExtSDM,30002312,calculateAltitudeWithCache totalAltitude=240,calculateAltitudeWithCache totalAltitude = *,117c8e26
971,20171223-22:30:24:46,Step_StandReportReceiver,30002312,REPORT : 7189 5132 153988 240,* : #spec# * #spec# *,1660b82a
972,20171223-22:30:24:129,Step_LSC,30002312,onStandStepChanged 3761,onStandStepChanged #spec#,ae11f4b4
973,20171223-22:30:24:132,Step_LSC,30002312,onExtend:1514039424000 0 0 0,* : #spec# * #spec# *,1660b82a
974,20171223-22:30:24:347,Step_SPUtils,30002312, getTodayTotalDetailSteps = 1514039340000##7189##549659##8661##16256##28068346,* = *,56950fcb
975,20171223-22:30:24:348,Step_SPUtils,30002312,setTodayTotalDetailSteps=1514039340000##7189##549659##8661##16256##28068666,* = *,56950fcb
976,20171223-22:30:24:355,Step_ExtSDM,30002312,calculateCaloriesWithCache totalCalories=130673,calculateCaloriesWithCache totalCalories = *,c6827507
977,20171223-22:30:24:358,Step_ExtSDM,30002312,calculateAltitudeWithCache totalAltitude=240,calculateAltitudeWithCache totalAltitude = *,117c8e26
978,20171223-22:31:0:136,Step_LSC,30002312,processHandleBroadcastAction action:android.intent.action.TIME_TICK,* * : *,c06a85cc
979,20171223-22:31:31:924,Step_LSC,30002312,onStandStepChanged 3761,onStandStepChanged #spec#,ae11f4b4
980,20171223-22:31:31:940,Step_LSC,30002312,onExtend:1514039492000 0 0 5,* : #spec# * #spec# *,1660b82a
981,20171223-22:31:32:225,Step_SPUtils,30002312, getTodayTotalDetailSteps = 1514039340000##7189##549659##8661##16256##28068666,* = *,56950fcb
982,20171223-22:31:32:226,Step_SPUtils,30002312,setTodayTotalDetailSteps=1514039400000##7189##549659##8661##16256##28136544,* = *,56950fcb
983,20171223-22:31:32:241,Step_ExtSDM,30002312,calculateCaloriesWithCache totalCalories=130673,calculateCaloriesWithCache totalCalories = *,c6827507
984,20171223-22:31:32:246,Step_ExtSDM,30002312,calculateAltitudeWithCache totalAltitude=240,calculateAltitudeWithCache totalAltitude = *,117c8e26
985,20171223-22:31:54:515,Step_StandReportReceiver,30002312,onReceive action: android.intent.action.SCREEN_OFF,* * : *,c06a85cc
986,20171223-22:31:59:613,Step_LSC,30002312,onStandStepChanged 3761,onStandStepChanged #spec#,ae11f4b4
987,20171223-22:31:59:618,Step_StandReportReceiver,30002312,onReceive action: android.intent.action.SCREEN_ON,* * : *,c06a85cc
988,20171223-22:31:59:619,Step_LSC,30002312,processHandleBroadcastAction action:android.intent.action.SCREEN_ON,* * : *,c06a85cc
989,20171223-22:31:59:619,Step_StandStepCounter,30002312,flush sensor data,flush sensor data,b8f897f8
990,20171223-22:31:59:620,Step_LSC,30002312,onExtend:1514039515000 0 0 0,* : #spec# * #spec# *,1660b82a
991,20171223-22:31:59:620,Step_LSC,30002312,onExtend:1514039575000 0 0 0,* : #spec# * #spec# *,1660b82a
992,20171223-22:31:59:620,Step_SPUtils,30002312, getTodayTotalDetailSteps = 1514039400000##7189##549659##8661##16256##28136544,* = *,56950fcb
993,20171223-22:31:59:621,Step_SPUtils,30002312,setTodayTotalDetailSteps=1514039400000##7189##549659##8661##16256##28163940,* = *,56950fcb
994,20171223-22:31:59:621,Step_LSC,30002312,onStandStepChanged 3761,onStandStepChanged #spec#,ae11f4b4
995,20171223-22:31:59:652,Step_ExtSDM,30002312,calculateCaloriesWithCache totalCalories=130673,calculateCaloriesWithCache totalCalories = *,c6827507
996,20171223-22:31:59:655,Step_ExtSDM,30002312,calculateAltitudeWithCache totalAltitude=240,calculateAltitudeWithCache totalAltitude = *,117c8e26
997,20171223-22:31:59:656,Step_StandReportReceiver,30002312,REPORT : 7189 5132 153988 240,* : #spec# * #spec# *,1660b82a
998,20171223-22:31:59:723,Step_LSC,30002312,onStandStepChanged 3761,onStandStepChanged #spec#,ae11f4b4
999,20171223-22:31:59:725,Step_LSC,30002312,onExtend:1514039520000 0 0 0,* : #spec# * #spec# *,1660b82a
1000,20171223-22:31:59:725,Step_LSC,30002312,"timeStamp back,extendReportTimeStamp=1514039575000","timeStamp back , extendReportTimeStamp = *",972d6984
1001,20171223-22:31:59:956,Step_SPUtils,30002312, getTodayTotalDetailSteps = 1514039400000##7189##549659##8661##16256##28163940,* = *,56950fcb
1002,20171223-22:31:59:957,Step_SPUtils,30002312,setTodayTotalDetailSteps=1514039400000##7189##549659##8661##16256##28164276,* = *,56950fcb
1003,20171223-22:31:59:965,Step_ExtSDM,30002312,calculateCaloriesWithCache totalCalories=130673,calculateCaloriesWithCache totalCalories = *,c6827507
1004,20171223-22:31:59:968,Step_ExtSDM,30002312,calculateAltitudeWithCache totalAltitude=240,calculateAltitudeWithCache totalAltitude = *,117c8e26
1005,20171223-22:32:0:95,Step_LSC,30002312,processHandleBroadcastAction action:android.intent.action.TIME_TICK,* * : *,c06a85cc
1006,20171223-22:32:28:791,HiH_HiSyncControl,30002312,startTimer start autoSync,startTimer start autoSync,3ba40b70
1007,20171223-22:32:28:796,HiH_HiSyncControl,30002312,"startSync hiSyncOption = HiSyncOption{syncAction=1, syncMethod=2, syncScope=0, syncDataType=20000, syncModel=2, pushAction=0},app = 1 who = 1","startSync hiSyncOption = HiSyncOption { syncAction = * , syncMethod = 2 , syncScope = 0 , syncDataType = 20000 , syncModel = 2 , pushAction = 0 } , app = #spec# who = #spec#",e88bb272
1008,20171223-22:32:28:796,HiH_HiSyncControl,30002312,stepSyncOrNot appSynTimes is 0,stepSyncOrNot appSynTimes is #spec#,5e73dfc8
1009,20171223-22:32:28:798,HiH_HiSyncControl,30002312,needAutoSync autoSyncSwitch is open,needAutoSync autoSyncSwitch is open,6e805a4c
1010,20171223-22:32:28:800,HiH_HiSyncControl,30002312,"initDataPrivacy the dataPrivacy switch is open, start push health data!","initDataPrivacy the dataPrivacy switch is open , start push health data!",0792ad5e
1011,20171223-22:32:28:800,HiH_,30002312,initDataPrivacy the dataPrivacy is true,initDataPrivacy the dataPrivacy is true,38085a58
1012,20171223-22:32:28:801,HiH_HiSyncControl,30002312,"initUserPrivacy the userPrivacy switch is open, start push user data!","initUserPrivacy the userPrivacy switch is open , start push user data!",625dd3df
1013,20171223-22:32:28:801,HiH_,30002312,initUserPrivacy the userPrivacy is true,initUserPrivacy the userPrivacy is true,1d4b8a6f
1014,20171223-22:32:28:801,HiH_HiSyncControl,30002312,ifCanSync not! no cloud version,ifCanSync not! no cloud version,3f9b4da2
1015,20171223-22:32:28:801,HiH_HiBroadcastUtil,30002312,sendSyncFailedBroadcast,sendSyncFailedBroadcast,8764d489
1016,20171223-22:33:0:103,Step_LSC,30002312,processHandleBroadcastAction action:android.intent.action.TIME_TICK,* * : *,c06a85cc
1017,20171223-22:33:9:926,Step_LSC,30002312,onStandStepChanged 3761,onStandStepChanged #spec#,ae11f4b4
1018,20171223-22:33:9:938,Step_LSC,30002312,onExtend:1514039590000 0 0 5,* : #spec# * #spec# *,1660b82a
1019,20171223-22:33:10:228,Step_SPUtils,30002312, getTodayTotalDetailSteps = 1514039400000##7189##549659##8661##16256##28164276,* = *,56950fcb
1020,20171223-22:33:10:229,Step_SPUtils,30002312,setTodayTotalDetailSteps=1514039520000##7189##549659##8661##16256##28234547,* = *,56950fcb
1021,20171223-22:33:10:244,Step_ExtSDM,30002312,calculateCaloriesWithCache totalCalories=130673,calculateCaloriesWithCache totalCalories = *,c6827507
1022,20171223-22:33:10:248,Step_ExtSDM,30002312,calculateAltitudeWithCache totalAltitude=240,calculateAltitudeWithCache totalAltitude = *,117c8e26
1023,20171223-22:33:30:315,Step_StandReportReceiver,30002312,onReceive action: android.intent.action.SCREEN_OFF,* * : *,c06a85cc
1024,20171223-22:33:46:274,Step_LSC,30002312,onStandStepChanged 3761,onStandStepChanged #spec#,ae11f4b4
1025,20171223-22:33:46:279,Step_LSC,30002312,onExtend:1514039626000 0 0 0,* : #spec# * #spec# *,1660b82a
1026,20171223-22:33:46:301,Step_StandReportReceiver,30002312,onReceive action: android.intent.action.SCREEN_ON,* * : *,c06a85cc
1027,20171223-22:33:46:303,Step_LSC,30002312,processHandleBroadcastAction action:android.intent.action.SCREEN_ON,* * : *,c06a85cc
1028,20171223-22:33:46:303,Step_StandStepCounter,30002312,flush sensor data,flush sensor data,b8f897f8
1029,20171223-22:33:46:304,Step_SPUtils,30002312, getTodayTotalDetailSteps = 1514039520000##7189##549659##8661##16256##28234547,* = *,56950fcb
1030,20171223-22:33:46:304,Step_SPUtils,30002312,setTodayTotalDetailSteps=1514039520000##7189##549659##8661##16256##28270623,* = *,56950fcb
1031,20171223-22:33:46:305,Step_LSC,30002312,onStandStepChanged 3761,onStandStepChanged #spec#,ae11f4b4
1032,20171223-22:33:46:311,Step_ExtSDM,30002312,calculateCaloriesWithCache totalCalories=130673,calculateCaloriesWithCache totalCalories = *,c6827507
1033,20171223-22:33:46:314,Step_ExtSDM,30002312,calculateAltitudeWithCache totalAltitude=240,calculateAltitudeWithCache totalAltitude = *,117c8e26
1034,20171223-22:33:46:315,Step_StandReportReceiver,30002312,REPORT : 7189 5132 153988 240,* : #spec# * #spec# *,1660b82a
1035,20171223-22:33:46:405,Step_LSC,30002312,onStandStepChanged 3761,onStandStepChanged #spec#,ae11f4b4
1036,20171223-22:33:46:406,Step_LSC,30002312,onExtend:1514039626000 0 0 0,* : #spec# * #spec# *,1660b82a
1037,20171223-22:33:46:616,Step_SPUtils,30002312, getTodayTotalDetailSteps = 1514039520000##7189##549659##8661##16256##28270623,* = *,56950fcb
1038,20171223-22:33:46:616,Step_SPUtils,30002312,setTodayTotalDetailSteps=1514039520000##7189##549659##8661##16256##28270935,* = *,56950fcb
1039,20171223-22:33:46:622,Step_ExtSDM,30002312,calculateCaloriesWithCache totalCalories=130673,calculateCaloriesWithCache totalCalories = *,c6827507
1040,20171223-22:33:46:624,Step_ExtSDM,30002312,calculateAltitudeWithCache totalAltitude=240,calculateAltitudeWithCache totalAltitude = *,117c8e26
1041,20171223-22:34:0:126,Step_LSC,30002312,processHandleBroadcastAction action:android.intent.action.TIME_TICK,* * : *,c06a85cc
1042,20171223-22:35:0:49,Step_LSC,30002312,processHandleBroadcastAction action:android.intent.action.TIME_TICK,* * : *,c06a85cc
1043,20171223-22:36:0:138,Step_LSC,30002312,processHandleBroadcastAction action:android.intent.action.TIME_TICK,* * : *,c06a85cc
1044,20171223-22:37:0:122,Step_LSC,30002312,processHandleBroadcastAction action:android.intent.action.TIME_TICK,* * : *,c06a85cc
1045,20171223-22:37:14:939,Step_LSC,30002312,onStandStepChanged 3761,onStandStepChanged #spec#,ae11f4b4
1046,20171223-22:37:14:951,Step_LSC,30002312,onExtend:1514039834000 0 0 5,* : #spec# * #spec# *,1660b82a
1047,20171223-22:37:15:240,Step_SPUtils,30002312, getTodayTotalDetailSteps = 1514039520000##7189##549659##8661##16256##28270935,* = *,56950fcb
1048,20171223-22:37:15:240,Step_SPUtils,30002312,setTodayTotalDetailSteps=1514039760000##7189##549659##8661##16256##28479559,* = *,56950fcb
1049,20171223-22:37:15:249,Step_ExtSDM,30002312,calculateCaloriesWithCache totalCalories=130673,calculateCaloriesWithCache totalCalories = *,c6827507
1050,20171223-22:37:15:253,Step_ExtSDM,30002312,calculateAltitudeWithCache totalAltitude=240,calculateAltitudeWithCache totalAltitude = *,117c8e26
1051,20171223-22:37:37:466,Step_StandReportReceiver,30002312,onReceive action: android.intent.action.SCREEN_OFF,* * : *,c06a85cc
1052,20171223-22:38:31:368,Step_LSC,30002312,processHandleBroadcastAction action:android.intent.action.TIME_TICK,* * : *,c06a85cc
1053,20171223-22:39:25:260,Step_LSC,30002312,onStandStepChanged 3761,onStandStepChanged #spec#,ae11f4b4
1054,20171223-22:39:25:264,Step_LSC,30002312,onExtend:1514039857000 0 0 5,* : #spec# * #spec# *,1660b82a
1055,20171223-22:39:25:265,Step_LSC,30002312,onExtend:1514039917000 0 0 5,* : #spec# * #spec# *,1660b82a
1056,20171223-22:39:25:265,Step_LSC,30002312,onExtend:1514039977000 0 0 0,* : #spec# * #spec# *,1660b82a
1057,20171223-22:39:25:300,Step_StandReportReceiver,30002312,onReceive action: android.intent.action.SCREEN_ON,* * : *,c06a85cc
1058,20171223-22:39:25:301,Step_LSC,30002312,processHandleBroadcastAction action:android.intent.action.SCREEN_ON,* * : *,c06a85cc
1059,20171223-22:39:25:301,Step_StandStepCounter,30002312,flush sensor data,flush sensor data,b8f897f8
1060,20171223-22:39:25:301,Step_SPUtils,30002312, getTodayTotalDetailSteps = 1514039760000##7189##549659##8661##16256##28479559,* = *,56950fcb
1061,20171223-22:39:25:302,Step_SPUtils,30002312,setTodayTotalDetailSteps=1514039880000##7189##549659##8661##16256##28609620,* = *,56950fcb
1062,20171223-22:39:25:306,Step_LSC,30002312,onStandStepChanged 3761,onStandStepChanged #spec#,ae11f4b4
1063,20171223-22:39:25:310,Step_ExtSDM,30002312,calculateCaloriesWithCache totalCalories=130673,calculateCaloriesWithCache totalCalories = *,c6827507
1064,20171223-22:39:25:313,Step_ExtSDM,30002312,calculateAltitudeWithCache totalAltitude=240,calculateAltitudeWithCache totalAltitude = *,117c8e26
1065,20171223-22:39:25:314,Step_StandReportReceiver,30002312,REPORT : 7189 5132 153988 240,* : #spec# * #spec# *,1660b82a
1066,20171223-22:39:25:402,Step_LSC,30002312,onStandStepChanged 3761,onStandStepChanged #spec#,ae11f4b4
1067,20171223-22:39:25:406,Step_LSC,30002312,onExtend:1514039965000 0 0 0,* : #spec# * #spec# *,1660b82a
1068,20171223-22:39:25:406,Step_LSC,30002312,"timeStamp back,extendReportTimeStamp=1514039977000","timeStamp back , extendReportTimeStamp = *",972d6984
1069,20171223-22:39:25:446,Step_LSC,30002312,processHandleBroadcastAction action:android.intent.action.TIME_TICK,* * : *,c06a85cc
1070,20171223-22:39:25:614,Step_SPUtils,30002312, getTodayTotalDetailSteps = 1514039880000##7189##549659##8661##16256##28609620,* = *,56950fcb
1071,20171223-22:39:25:614,Step_SPUtils,30002312,setTodayTotalDetailSteps=1514039880000##7189##549659##8661##16256##28609933,* = *,56950fcb
1072,20171223-22:39:25:625,Step_ExtSDM,30002312,calculateCaloriesWithCache totalCalories=130673,calculateCaloriesWithCache totalCalories = *,c6827507
1073,20171223-22:39:25:628,Step_ExtSDM,30002312,calculateAltitudeWithCache totalAltitude=240,calculateAltitudeWithCache totalAltitude = *,117c8e26
1074,20171223-22:40:0:151,Step_LSC,30002312,processHandleBroadcastAction action:android.intent.action.TIME_TICK,* * : *,c06a85cc
1075,20171223-22:41:0:151,Step_LSC,30002312,processHandleBroadcastAction action:android.intent.action.TIME_TICK,* * : *,c06a85cc
1076,20171223-22:42:0:137,Step_LSC,30002312,processHandleBroadcastAction action:android.intent.action.TIME_TICK,* * : *,c06a85cc
1077,20171223-22:43:0:96,Step_LSC,30002312,processHandleBroadcastAction action:android.intent.action.TIME_TICK,* * : *,c06a85cc
1078,20171223-22:44:0:47,Step_LSC,30002312,processHandleBroadcastAction action:android.intent.action.TIME_TICK,* * : *,c06a85cc
1079,20171223-22:45:0:94,Step_LSC,30002312,processHandleBroadcastAction action:android.intent.action.TIME_TICK,* * : *,c06a85cc
1080,20171223-22:45:48:956,Step_LSC,30002312,onStandStepChanged 3761,onStandStepChanged #spec#,ae11f4b4
1081,20171223-22:45:48:970,Step_LSC,30002312,onExtend:1514040348000 0 0 5,* : #spec# * #spec# *,1660b82a
1082,20171223-22:45:49:258,Step_SPUtils,30002312, getTodayTotalDetailSteps = 1514039880000##7189##549659##8661##16256##28609933,* = *,56950fcb
1083,20171223-22:45:49:259,Step_SPUtils,30002312,setTodayTotalDetailSteps=1514040240000##7189##549659##8661##16256##28993578,* = *,56950fcb
1084,20171223-22:45:49:273,Step_ExtSDM,30002312,calculateCaloriesWithCache totalCalories=130673,calculateCaloriesWithCache totalCalories = *,c6827507
1085,20171223-22:45:49:278,Step_ExtSDM,30002312,calculateAltitudeWithCache totalAltitude=240,calculateAltitudeWithCache totalAltitude = *,117c8e26
1086,20171223-22:45:54:954,Step_LSC,30002312,onStandStepChanged 3761,onStandStepChanged #spec#,ae11f4b4
1087,20171223-22:45:54:974,Step_LSC,30002312,onExtend:1514040354000 0 0 0,* : #spec# * #spec# *,1660b82a
1088,20171223-22:45:55:256,Step_SPUtils,30002312, getTodayTotalDetailSteps = 1514040240000##7189##549659##8661##16256##28993578,* = *,56950fcb
1089,20171223-22:45:55:257,Step_SPUtils,30002312,setTodayTotalDetailSteps=1514040240000##7189##549659##8661##16256##28999575,* = *,56950fcb
1090,20171223-22:45:55:268,Step_ExtSDM,30002312,calculateCaloriesWithCache totalCalories=130673,calculateCaloriesWithCache totalCalories = *,c6827507
1091,20171223-22:45:55:272,Step_ExtSDM,30002312,calculateAltitudeWithCache totalAltitude=240,calculateAltitudeWithCache totalAltitude = *,117c8e26
1092,20171223-22:46:0:142,Step_LSC,30002312,processHandleBroadcastAction action:android.intent.action.TIME_TICK,* * : *,c06a85cc
1093,20171223-22:47:0:157,Step_LSC,30002312,processHandleBroadcastAction action:android.intent.action.TIME_TICK,* * : *,c06a85cc
1094,20171223-22:48:0:132,Step_LSC,30002312,processHandleBroadcastAction action:android.intent.action.TIME_TICK,* * : *,c06a85cc
1095,20171223-22:49:0:139,Step_LSC,30002312,processHandleBroadcastAction action:android.intent.action.TIME_TICK,* * : *,c06a85cc
1096,20171223-22:50:0:142,Step_LSC,30002312,processHandleBroadcastAction action:android.intent.action.TIME_TICK,* * : *,c06a85cc
1097,20171223-22:51:0:128,Step_LSC,30002312,processHandleBroadcastAction action:android.intent.action.TIME_TICK,* * : *,c06a85cc
1098,20171223-22:51:2:965,Step_LSC,30002312,onStandStepChanged 3761,onStandStepChanged #spec#,ae11f4b4
1099,20171223-22:51:2:978,Step_LSC,30002312,onExtend:1514040662000 0 0 5,* : #spec# * #spec# *,1660b82a
1100,20171223-22:51:3:266,Step_SPUtils,30002312, getTodayTotalDetailSteps = 1514040240000##7189##549659##8661##16256##28999575,* = *,56950fcb
1101,20171223-22:51:3:266,Step_SPUtils,30002312,setTodayTotalDetailSteps=1514040600000##7189##549659##8661##16256##29307585,* = *,56950fcb
1102,20171223-22:51:3:275,Step_ExtSDM,30002312,calculateCaloriesWithCache totalCalories=130673,calculateCaloriesWithCache totalCalories = *,c6827507
1103,20171223-22:51:3:278,Step_ExtSDM,30002312,calculateAltitudeWithCache totalAltitude=240,calculateAltitudeWithCache totalAltitude = *,117c8e26
1104,20171223-22:51:24:638,Step_StandReportReceiver,30002312,onReceive action: android.intent.action.SCREEN_OFF,* * : *,c06a85cc
1105,20171223-22:51:37:252,Step_LSC,30002312,onStandStepChanged 3761,onStandStepChanged #spec#,ae11f4b4
1106,20171223-22:51:37:260,Step_LSC,30002312,onExtend:1514040697000 0 0 0,* : #spec# * #spec# *,1660b82a
1107,20171223-22:51:37:290,Step_StandReportReceiver,30002312,onReceive action: android.intent.action.SCREEN_ON,* * : *,c06a85cc
1108,20171223-22:51:37:292,Step_LSC,30002312,processHandleBroadcastAction action:android.intent.action.SCREEN_ON,* * : *,c06a85cc
1109,20171223-22:51:37:292,Step_StandStepCounter,30002312,flush sensor data,flush sensor data,b8f897f8
1110,20171223-22:51:37:292,Step_SPUtils,30002312, getTodayTotalDetailSteps = 1514040600000##7189##549659##8661##16256##29307585,* = *,56950fcb
1111,20171223-22:51:37:293,Step_SPUtils,30002312,setTodayTotalDetailSteps=1514040600000##7189##549659##8661##16256##29341612,* = *,56950fcb
1112,20171223-22:51:37:295,Step_LSC,30002312,onStandStepChanged 3761,onStandStepChanged #spec#,ae11f4b4
1113,20171223-22:51:37:302,Step_ExtSDM,30002312,calculateCaloriesWithCache totalCalories=130673,calculateCaloriesWithCache totalCalories = *,c6827507
1114,20171223-22:51:37:306,Step_ExtSDM,30002312,calculateAltitudeWithCache totalAltitude=240,calculateAltitudeWithCache totalAltitude = *,117c8e26
1115,20171223-22:51:37:307,Step_StandReportReceiver,30002312,REPORT : 7189 5132 153988 240,* : #spec# * #spec# *,1660b82a
1116,20171223-22:51:37:393,Step_LSC,30002312,onStandStepChanged 3761,onStandStepChanged #spec#,ae11f4b4
1117,20171223-22:51:37:394,Step_LSC,30002312,onExtend:1514040697000 0 0 0,* : #spec# * #spec# *,1660b82a
1118,20171223-22:51:37:608,Step_SPUtils,30002312, getTodayTotalDetailSteps = 1514040600000##7189##549659##8661##16256##29341612,* = *,56950fcb
1119,20171223-22:51:37:608,Step_SPUtils,30002312,setTodayTotalDetailSteps=1514040600000##7189##549659##8661##16256##29341927,* = *,56950fcb
1120,20171223-22:51:37:615,Step_ExtSDM,30002312,calculateCaloriesWithCache totalCalories=130673,calculateCaloriesWithCache totalCalories = *,c6827507
1121,20171223-22:51:37:618,Step_ExtSDM,30002312,calculateAltitudeWithCache totalAltitude=240,calculateAltitudeWithCache totalAltitude = *,117c8e26
1122,20171223-22:51:40:331,Step_LSC,30002312,onStandStepChanged 3761,onStandStepChanged #spec#,ae11f4b4
1123,20171223-22:51:40:340,Step_LSC,30002312,onExtend:1514040700000 0 0 0,* : #spec# * #spec# *,1660b82a
1124,20171223-22:51:40:632,Step_SPUtils,30002312, getTodayTotalDetailSteps = 1514040600000##7189##549659##8661##16256##29341927,* = *,56950fcb
1125,20171223-22:51:40:632,Step_SPUtils,30002312,setTodayTotalDetailSteps=1514040600000##7189##549659##8661##16256##29344951,* = *,56950fcb
1126,20171223-22:51:40:641,Step_ExtSDM,30002312,calculateCaloriesWithCache totalCalories=130673,calculateCaloriesWithCache totalCalories = *,c6827507
1127,20171223-22:51:40:644,Step_ExtSDM,30002312,calculateAltitudeWithCache totalAltitude=240,calculateAltitudeWithCache totalAltitude = *,117c8e26
1128,20171223-22:51:48:980,Step_LSC,30002312,onStandStepChanged 3761,onStandStepChanged #spec#,ae11f4b4
1129,20171223-22:51:48:993,Step_LSC,30002312,onExtend:1514040708000 0 0 5,* : #spec# * #spec# *,1660b82a
1130,20171223-22:51:49:282,Step_SPUtils,30002312, getTodayTotalDetailSteps = 1514040600000##7189##549659##8661##16256##29344951,* = *,56950fcb
1131,20171223-22:51:49:283,Step_SPUtils,30002312,setTodayTotalDetailSteps=1514040600000##7189##549659##8661##16256##29353602,* = *,56950fcb
1132,20171223-22:51:49:298,Step_ExtSDM,30002312,calculateCaloriesWithCache totalCalories=130673,calculateCaloriesWithCache totalCalories = *,c6827507
1133,20171223-22:51:49:315,Step_ExtSDM,30002312,calculateAltitudeWithCache totalAltitude=240,calculateAltitudeWithCache totalAltitude = *,117c8e26
1134,20171223-22:52:0:146,Step_LSC,30002312,processHandleBroadcastAction action:android.intent.action.TIME_TICK,* * : *,c06a85cc
1135,20171223-22:52:8:790,Step_StandReportReceiver,30002312,onReceive action: android.intent.action.SCREEN_OFF,* * : *,c06a85cc
1136,20171223-22:52:45:412,Step_LSC,30002312,onStandStepChanged 3761,onStandStepChanged #spec#,ae11f4b4
1137,20171223-22:52:45:415,Step_LSC,30002312,onExtend:1514040766000 0 0 5,* : #spec# * #spec# *,1660b82a
1138,20171223-22:52:45:485,Step_StandReportReceiver,30002312,onReceive action: android.intent.action.SCREEN_ON,* * : *,c06a85cc
1139,20171223-22:52:45:486,Step_LSC,30002312,processHandleBroadcastAction action:android.intent.action.SCREEN_ON,* * : *,c06a85cc
1140,20171223-22:52:45:486,Step_StandStepCounter,30002312,flush sensor data,flush sensor data,b8f897f8
1141,20171223-22:52:45:487,Step_SPUtils,30002312, getTodayTotalDetailSteps = 1514040600000##7189##549659##8661##16256##29353602,* = *,56950fcb
1142,20171223-22:52:45:487,Step_SPUtils,30002312,setTodayTotalDetailSteps=1514040660000##7189##549659##8661##16256##29409806,* = *,56950fcb
1143,20171223-22:52:45:487,Step_LSC,30002312,onStandStepChanged 3761,onStandStepChanged #spec#,ae11f4b4
1144,20171223-22:52:45:494,Step_ExtSDM,30002312,calculateCaloriesWithCache totalCalories=130673,calculateCaloriesWithCache totalCalories = *,c6827507
1145,20171223-22:52:45:497,Step_ExtSDM,30002312,calculateAltitudeWithCache totalAltitude=240,calculateAltitudeWithCache totalAltitude = *,117c8e26
