LineId,Logrecord,Date,Time,Pid,Level,Component,ADDR,Content,EventTemplate,EventId
1214,nova-api.log.1.2017-05-16_13:53:08,2017-05-16,00:09:08.052,25746,INFO,nova.osapi_compute.wsgi.server,req-3e79db14-65fd-4ace-abb1-7923c8fc654f 113d3a99c3da401fbd62cc2caa5b96d2 54fadb412c4e40cdbaed9335e4c35a9e - - -,"10.11.10.1 ""GET /v2/54fadb412c4e40cdbaed9335e4c35a9e/servers/detail HTTP/1.1"" status: 200 len: 1893 time: 0.2679651","#spec# * #spec# #spec# "" status : #spec# len : #spec# time : #spec# . #spec#",e317e562
1215,nova-compute.log.1.2017-05-16_13:55:31,2017-05-16,00:09:08.053,2931,INFO,nova.virt.libvirt.driver,-,[instance: 70c1714b-c11b-4c88-b300-239afe1f5ff8] Instance spawned successfully.,[ instance : #spec# c #spec# b-c #spec# b- #spec# c #spec# -b #spec# - #spec# afe #spec# f #spec# ff #spec# ] Instance * successfully.,1548ff4d
1216,nova-compute.log.1.2017-05-16_13:55:31,2017-05-16,00:09:08.054,2931,INFO,nova.compute.manager,req-98474cd9-61e1-4afe-bd52-676a577b058f 113d3a99c3da401fbd62cc2caa5b96d2 54fadb412c4e40cdbaed9335e4c35a9e - - -,[instance: 70c1714b-c11b-4c88-b300-239afe1f5ff8] Took 20.05 seconds to spawn the instance on the hypervisor.,[ instance : #spec# c #spec# b-c #spec# b- #spec# c #spec# -b #spec# - #spec# afe #spec# f #spec# ff #spec# ] Took #spec# . #spec# seconds to spawn the instance on the hypervisor.,c27b22c1
1217,nova-compute.log.1.2017-05-16_13:55:31,2017-05-16,00:09:08.161,2931,INFO,nova.compute.manager,req-3ea4052c-895d-4b64-9e2d-04d64c4d94ab - - - - -,[instance: 70c1714b-c11b-4c88-b300-239afe1f5ff8] During sync_power_state the instance has a pending task (spawning). Skip.,[ instance : #spec# c #spec# b-c #spec# b- #spec# c #spec# -b #spec# - #spec# afe #spec# f #spec# ff #spec# ] During sync_power_state the instance has a pending task ( spawning ) . Skip.,d209986e
1218,nova-compute.log.1.2017-05-16_13:55:31,2017-05-16,00:09:08.163,2931,INFO,nova.compute.manager,req-3ea4052c-895d-4b64-9e2d-04d64c4d94ab - - - - -,[instance: 70c1714b-c11b-4c88-b300-239afe1f5ff8] VM Resumed (Lifecycle Event),[ instance : #spec# c #spec# b-c #spec# b- #spec# c #spec# -b #spec# - #spec# afe #spec# f #spec# ff #spec# ] VM Resumed ( Lifecycle Event ),501cbb45
1219,nova-compute.log.1.2017-05-16_13:55:31,2017-05-16,00:09:08.188,2931,INFO,nova.compute.manager,req-98474cd9-61e1-4afe-bd52-676a577b058f 113d3a99c3da401fbd62cc2caa5b96d2 54fadb412c4e40cdbaed9335e4c35a9e - - -,[instance: 70c1714b-c11b-4c88-b300-239afe1f5ff8] Took 20.83 seconds to build instance.,[ instance : #spec# c #spec# b-c #spec# b- #spec# c #spec# -b #spec# - #spec# afe #spec# f #spec# ff #spec# ] Took #spec# . #spec# seconds to build instance.,70bfb43b
1220,nova-api.log.1.2017-05-16_13:53:08,2017-05-16,00:09:09.312,25746,INFO,nova.osapi_compute.wsgi.server,req-623d521c-5e95-47e2-81e4-d6905cb6d4ad 113d3a99c3da401fbd62cc2caa5b96d2 54fadb412c4e40cdbaed9335e4c35a9e - - -,"10.11.10.1 ""GET /v2/54fadb412c4e40cdbaed9335e4c35a9e/servers/detail HTTP/1.1"" status: 200 len: 1910 time: 0.2556899","#spec# * #spec# #spec# "" status : #spec# len : #spec# time : #spec# . #spec#",e317e562
1221,nova-api.log.1.2017-05-16_13:53:08,2017-05-16,00:09:09.572,25746,INFO,nova.osapi_compute.wsgi.server,req-619e0308-cfbb-4b47-b280-8dfa8b9a257f 113d3a99c3da401fbd62cc2caa5b96d2 54fadb412c4e40cdbaed9335e4c35a9e - - -,"10.11.10.1 ""GET /v2/54fadb412c4e40cdbaed9335e4c35a9e/servers/detail HTTP/1.1"" status: 200 len: 1910 time: 0.2556121","#spec# * #spec# #spec# "" status : #spec# len : #spec# time : #spec# . #spec#",e317e562
1222,nova-compute.log.1.2017-05-16_13:55:31,2017-05-16,00:09:10.135,2931,INFO,nova.virt.libvirt.imagecache,req-addc1839-2ed5-4778-b57e-5854eb7b8b09 - - - - -,image 0673dd71-34c5-4fbb-86c4-40623fbe45b4 at (/var/lib/nova/instances/_base/a489c868f0c37da93b76227c91bb03908ac0e742): checking,image #spec# dd #spec# - #spec# c #spec# - #spec# fbb- #spec# c #spec# - #spec# fbe #spec# b #spec# at ( #spec# ) : checking,4cfda59f
1223,nova-compute.log.1.2017-05-16_13:55:31,2017-05-16,00:09:10.137,2931,INFO,nova.virt.libvirt.imagecache,req-addc1839-2ed5-4778-b57e-5854eb7b8b09 - - - - -,"image 0673dd71-34c5-4fbb-86c4-40623fbe45b4 at (/var/lib/nova/instances/_base/a489c868f0c37da93b76227c91bb03908ac0e742): in use: on this node 1 local, 0 on other nodes sharing this instance storage","image #spec# dd #spec# - #spec# c #spec# - #spec# fbb- #spec# c #spec# - #spec# fbe #spec# b #spec# at ( #spec# ) : in use : on this node #spec# local , #spec# on other nodes sharing this instance storage",29f0dc4c
1224,nova-compute.log.1.2017-05-16_13:55:31,2017-05-16,00:09:10.315,2931,INFO,nova.virt.libvirt.imagecache,req-addc1839-2ed5-4778-b57e-5854eb7b8b09 - - - - -,Active base files: /var/lib/nova/instances/_base/a489c868f0c37da93b76227c91bb03908ac0e742,Active base files : #spec#,b0310cbe
1225,nova-api.log.1.2017-05-16_13:53:08,2017-05-16,00:09:14.377,25797,INFO,nova.metadata.wsgi.server,req-ca350bb1-e8ca-4c16-8049-9ac51c2dd13e - - - - -,"10.11.21.135,10.11.10.1 ""GET /openstack/2012-08-10/meta_data.json HTTP/1.1"" status: 200 len: 264 time: 0.3158371","#spec# , #spec# ""GET #spec# #spec# "" status : #spec# len : #spec# time : #spec# . #spec#",105e62bc
1226,nova-api.log.1.2017-05-16_13:53:08,2017-05-16,00:09:14.605,25790,INFO,nova.metadata.wsgi.server,req-e840cb3c-2e87-4b1c-8d42-7817a506acd7 - - - - -,"10.11.21.135,10.11.10.1 ""GET /openstack/2013-10-17 HTTP/1.1"" status: 200 len: 157 time: 0.2177148","#spec# , #spec# ""GET #spec# #spec# "" status : #spec# len : #spec# time : #spec# . #spec#",105e62bc
1227,nova-api.log.1.2017-05-16_13:53:08,2017-05-16,00:09:14.919,25791,INFO,nova.metadata.wsgi.server,req-972078d5-4e3b-4133-b562-d6d29d9c0110 - - - - -,"10.11.21.135,10.11.10.1 ""GET /openstack/2013-10-17/vendor_data.json HTTP/1.1"" status: 200 len: 124 time: 0.2238431","#spec# , #spec# ""GET #spec# #spec# "" status : #spec# len : #spec# time : #spec# . #spec#",105e62bc
1228,nova-api.log.1.2017-05-16_13:53:08,2017-05-16,00:09:14.932,25791,INFO,nova.metadata.wsgi.server,-,"10.11.21.135,10.11.10.1 ""GET /openstack/2013-10-17/vendor_data.json HTTP/1.1"" status: 200 len: 124 time: 0.0010960","#spec# , #spec# ""GET #spec# #spec# "" status : #spec# len : #spec# time : #spec# . #spec#",105e62bc
1229,nova-api.log.1.2017-05-16_13:53:08,2017-05-16,00:09:15.022,25790,INFO,nova.metadata.wsgi.server,-,"10.11.21.135,10.11.10.1 ""GET /openstack/2013-10-17/user_data HTTP/1.1"" status: 404 len: 176 time: 0.0011439","#spec# , #spec# ""GET #spec# #spec# "" status : #spec# len : #spec# time : #spec# . #spec#",105e62bc
1230,nova-api.log.1.2017-05-16_13:53:08,2017-05-16,00:09:15.035,25790,INFO,nova.metadata.wsgi.server,-,"10.11.21.135,10.11.10.1 ""GET /openstack/2013-10-17/meta_data.json HTTP/1.1"" status: 200 len: 967 time: 0.0009611","#spec# , #spec# ""GET #spec# #spec# "" status : #spec# len : #spec# time : #spec# . #spec#",105e62bc
1231,nova-api.log.1.2017-05-16_13:53:08,2017-05-16,00:09:15.272,25774,INFO,nova.metadata.wsgi.server,req-57347641-fcb9-4d81-a320-5b050607d370 - - - - -,"10.11.21.135,10.11.10.1 ""GET /openstack/2013-10-17/meta_data.json HTTP/1.1"" status: 200 len: 967 time: 0.2257981","#spec# , #spec# ""GET #spec# #spec# "" status : #spec# len : #spec# time : #spec# . #spec#",105e62bc
1232,nova-api.log.1.2017-05-16_13:53:08,2017-05-16,00:09:15.287,25774,INFO,nova.metadata.wsgi.server,-,"10.11.21.135,10.11.10.1 ""GET /latest/meta-data/ HTTP/1.1"" status: 200 len: 328 time: 0.0007021","#spec# , #spec# ""GET #spec# #spec# "" status : #spec# len : #spec# time : #spec# . #spec#",105e62bc
1233,nova-compute.log.1.2017-05-16_13:55:31,2017-05-16,00:09:15.370,2931,INFO,nova.virt.libvirt.imagecache,req-addc1839-2ed5-4778-b57e-5854eb7b8b09 - - - - -,image 0673dd71-34c5-4fbb-86c4-40623fbe45b4 at (/var/lib/nova/instances/_base/a489c868f0c37da93b76227c91bb03908ac0e742): checking,image #spec# dd #spec# - #spec# c #spec# - #spec# fbb- #spec# c #spec# - #spec# fbe #spec# b #spec# at ( #spec# ) : checking,4cfda59f
1234,nova-compute.log.1.2017-05-16_13:55:31,2017-05-16,00:09:15.371,2931,INFO,nova.virt.libvirt.imagecache,req-addc1839-2ed5-4778-b57e-5854eb7b8b09 - - - - -,"image 0673dd71-34c5-4fbb-86c4-40623fbe45b4 at (/var/lib/nova/instances/_base/a489c868f0c37da93b76227c91bb03908ac0e742): in use: on this node 1 local, 0 on other nodes sharing this instance storage","image #spec# dd #spec# - #spec# c #spec# - #spec# fbb- #spec# c #spec# - #spec# fbe #spec# b #spec# at ( #spec# ) : in use : on this node #spec# local , #spec# on other nodes sharing this instance storage",29f0dc4c
1235,nova-api.log.1.2017-05-16_13:53:08,2017-05-16,00:09:15.537,25799,INFO,nova.metadata.wsgi.server,req-705dd9dc-0fad-4523-b0ef-0524abc6f12a - - - - -,"10.11.21.135,10.11.10.1 ""GET /latest/meta-data/block-device-mapping/ HTTP/1.1"" status: 200 len: 124 time: 0.2319629","#spec# , #spec# ""GET #spec# #spec# "" status : #spec# len : #spec# time : #spec# . #spec#",105e62bc
1236,nova-compute.log.1.2017-05-16_13:55:31,2017-05-16,00:09:15.546,2931,INFO,nova.virt.libvirt.imagecache,req-addc1839-2ed5-4778-b57e-5854eb7b8b09 - - - - -,Active base files: /var/lib/nova/instances/_base/a489c868f0c37da93b76227c91bb03908ac0e742,Active base files : #spec#,b0310cbe
1237,nova-api.log.1.2017-05-16_13:53:08,2017-05-16,00:09:15.549,25799,INFO,nova.metadata.wsgi.server,-,"10.11.21.135,10.11.10.1 ""GET /latest/meta-data/block-device-mapping/ami HTTP/1.1"" status: 200 len: 119 time: 0.0006430","#spec# , #spec# ""GET #spec# #spec# "" status : #spec# len : #spec# time : #spec# . #spec#",105e62bc
1238,nova-api.log.1.2017-05-16_13:53:08,2017-05-16,00:09:15.642,25797,INFO,nova.metadata.wsgi.server,-,"10.11.21.135,10.11.10.1 ""GET /latest/meta-data/block-device-mapping/root HTTP/1.1"" status: 200 len: 124 time: 0.0009499","#spec# , #spec# ""GET #spec# #spec# "" status : #spec# len : #spec# time : #spec# . #spec#",105e62bc
1239,nova-api.log.1.2017-05-16_13:53:08,2017-05-16,00:09:15.655,25797,INFO,nova.metadata.wsgi.server,-,"10.11.21.135,10.11.10.1 ""GET /latest/meta-data/placement/ HTTP/1.1"" status: 200 len: 134 time: 0.0008729","#spec# , #spec# ""GET #spec# #spec# "" status : #spec# len : #spec# time : #spec# . #spec#",105e62bc
1240,nova-api.log.1.2017-05-16_13:53:08,2017-05-16,00:09:15.667,25797,INFO,nova.metadata.wsgi.server,-,"10.11.21.135,10.11.10.1 ""GET /latest/meta-data/placement/availability-zone HTTP/1.1"" status: 200 len: 120 time: 0.0008440","#spec# , #spec# ""GET #spec# #spec# "" status : #spec# len : #spec# time : #spec# . #spec#",105e62bc
1241,nova-api.log.1.2017-05-16_13:53:08,2017-05-16,00:09:15.679,25797,INFO,nova.metadata.wsgi.server,-,"10.11.21.135,10.11.10.1 ""GET /latest/meta-data/local-ipv4 HTTP/1.1"" status: 200 len: 129 time: 0.0008481","#spec# , #spec# ""GET #spec# #spec# "" status : #spec# len : #spec# time : #spec# . #spec#",105e62bc
1242,nova-api.log.1.2017-05-16_13:53:08,2017-05-16,00:09:15.842,25746,INFO,nova.osapi_compute.wsgi.server,req-4df3e4ef-09e7-4806-a7e9-bbb5a052ab1b 113d3a99c3da401fbd62cc2caa5b96d2 54fadb412c4e40cdbaed9335e4c35a9e - - -,"10.11.10.1 ""DELETE /v2/54fadb412c4e40cdbaed9335e4c35a9e/servers/70c1714b-c11b-4c88-b300-239afe1f5ff8 HTTP/1.1"" status: 204 len: 203 time: 0.2632701","#spec# * #spec# #spec# "" status : #spec# len : #spec# time : #spec# . #spec#",e317e562
1243,nova-compute.log.1.2017-05-16_13:55:31,2017-05-16,00:09:15.880,2931,INFO,nova.compute.manager,req-4df3e4ef-09e7-4806-a7e9-bbb5a052ab1b 113d3a99c3da401fbd62cc2caa5b96d2 54fadb412c4e40cdbaed9335e4c35a9e - - -,[instance: 70c1714b-c11b-4c88-b300-239afe1f5ff8] Terminating instance,[ instance : #spec# c #spec# b-c #spec# b- #spec# c #spec# -b #spec# - #spec# afe #spec# f #spec# ff #spec# ] Terminating instance,adc31031
1244,nova-api.log.1.2017-05-16_13:53:08,2017-05-16,00:09:15.918,25788,INFO,nova.metadata.wsgi.server,req-16b789d8-59a7-4979-8807-37686ec0144a - - - - -,"10.11.21.135,10.11.10.1 ""GET /latest/meta-data/reservation-id HTTP/1.1"" status: 200 len: 127 time: 0.2272091","#spec# , #spec# ""GET #spec# #spec# "" status : #spec# len : #spec# time : #spec# . #spec#",105e62bc
1245,nova-compute.log.1.2017-05-16_13:55:31,2017-05-16,00:09:16.094,2931,INFO,nova.virt.libvirt.driver,-,[instance: 70c1714b-c11b-4c88-b300-239afe1f5ff8] Instance destroyed successfully.,[ instance : #spec# c #spec# b-c #spec# b- #spec# c #spec# -b #spec# - #spec# afe #spec# f #spec# ff #spec# ] Instance * successfully.,1548ff4d
1246,nova-api.log.1.2017-05-16_13:53:08,2017-05-16,00:09:16.114,25746,INFO,nova.osapi_compute.wsgi.server,req-413607a3-2a36-4868-a07e-2dd451878744 113d3a99c3da401fbd62cc2caa5b96d2 54fadb412c4e40cdbaed9335e4c35a9e - - -,"10.11.10.1 ""GET /v2/54fadb412c4e40cdbaed9335e4c35a9e/servers/detail HTTP/1.1"" status: 200 len: 1916 time: 0.2678130","#spec# * #spec# #spec# "" status : #spec# len : #spec# time : #spec# . #spec#",e317e562
1247,nova-compute.log.1.2017-05-16_13:55:31,2017-05-16,00:09:16.762,2931,INFO,nova.virt.libvirt.driver,req-4df3e4ef-09e7-4806-a7e9-bbb5a052ab1b 113d3a99c3da401fbd62cc2caa5b96d2 54fadb412c4e40cdbaed9335e4c35a9e - - -,[instance: 70c1714b-c11b-4c88-b300-239afe1f5ff8] Deleting instance files /var/lib/nova/instances/70c1714b-c11b-4c88-b300-239afe1f5ff8_del,[ instance : #spec# c #spec# b-c #spec# b- #spec# c #spec# -b #spec# - #spec# afe #spec# f #spec# ff #spec# ] Deleting instance files #spec#,586ed145
1248,nova-compute.log.1.2017-05-16_13:55:31,2017-05-16,00:09:16.764,2931,INFO,nova.virt.libvirt.driver,req-4df3e4ef-09e7-4806-a7e9-bbb5a052ab1b 113d3a99c3da401fbd62cc2caa5b96d2 54fadb412c4e40cdbaed9335e4c35a9e - - -,[instance: 70c1714b-c11b-4c88-b300-239afe1f5ff8] Deletion of /var/lib/nova/instances/70c1714b-c11b-4c88-b300-239afe1f5ff8_del complete,[ instance : #spec# c #spec# b-c #spec# b- #spec# c #spec# -b #spec# - #spec# afe #spec# f #spec# ff #spec# ] Deletion of #spec# complete,5e59efd8
1249,nova-compute.log.1.2017-05-16_13:55:31,2017-05-16,00:09:16.878,2931,INFO,nova.compute.manager,req-4df3e4ef-09e7-4806-a7e9-bbb5a052ab1b 113d3a99c3da401fbd62cc2caa5b96d2 54fadb412c4e40cdbaed9335e4c35a9e - - -,[instance: 70c1714b-c11b-4c88-b300-239afe1f5ff8] Took 0.99 seconds to destroy the instance on the hypervisor.,[ instance : #spec# c #spec# b-c #spec# b- #spec# c #spec# -b #spec# - #spec# afe #spec# f #spec# ff #spec# ] Took #spec# . #spec# seconds to destroy the instance on the hypervisor.,9e6d062b
1250,nova-api.log.1.2017-05-16_13:53:08,2017-05-16,00:09:17.324,25746,INFO,nova.osapi_compute.wsgi.server,req-ac940fc4-e12a-4d3d-b262-e8ae3afad120 113d3a99c3da401fbd62cc2caa5b96d2 54fadb412c4e40cdbaed9335e4c35a9e - - -,"10.11.10.1 ""GET /v2/54fadb412c4e40cdbaed9335e4c35a9e/servers/detail HTTP/1.1"" status: 200 len: 1874 time: 0.2029028","#spec# * #spec# #spec# "" status : #spec# len : #spec# time : #spec# . #spec#",e317e562
1251,nova-compute.log.1.2017-05-16_13:55:31,2017-05-16,00:09:17.347,2931,INFO,nova.compute.manager,req-4df3e4ef-09e7-4806-a7e9-bbb5a052ab1b 113d3a99c3da401fbd62cc2caa5b96d2 54fadb412c4e40cdbaed9335e4c35a9e - - -,[instance: 70c1714b-c11b-4c88-b300-239afe1f5ff8] Took 0.47 seconds to deallocate network for instance.,[ instance : #spec# c #spec# b-c #spec# b- #spec# c #spec# -b #spec# - #spec# afe #spec# f #spec# ff #spec# ] Took #spec# . #spec# seconds to deallocate network for instance.,6f250853
1252,nova-api.log.1.2017-05-16_13:53:08,2017-05-16,00:09:18.432,25746,INFO,nova.osapi_compute.wsgi.server,req-5579c03c-54d9-46ef-bfc5-6edae7fa4094 113d3a99c3da401fbd62cc2caa5b96d2 54fadb412c4e40cdbaed9335e4c35a9e - - -,"10.11.10.1 ""GET /v2/54fadb412c4e40cdbaed9335e4c35a9e/servers/detail HTTP/1.1"" status: 200 len: 211 time: 0.1024609","#spec# * #spec# #spec# "" status : #spec# len : #spec# time : #spec# . #spec#",e317e562
1253,nova-api.log.1.2017-05-16_13:53:08,2017-05-16,00:09:19.366,25746,INFO,nova.api.openstack.wsgi,req-ea4d9b17-3021-441c-a951-975ae6253a8b f7b8d1f1d4d44643b07fa10ca7d021fb e9746973ac574c6b8a9e8857f56a7608 - - -,HTTP exception thrown: No instances found for any event,HTTP exception thrown : No instances found for any event,a5903d61
1254,nova-api.log.1.2017-05-16_13:53:08,2017-05-16,00:09:19.368,25746,INFO,nova.osapi_compute.wsgi.server,req-ea4d9b17-3021-441c-a951-975ae6253a8b f7b8d1f1d4d44643b07fa10ca7d021fb e9746973ac574c6b8a9e8857f56a7608 - - -,"10.11.10.1 ""POST /v2/e9746973ac574c6b8a9e8857f56a7608/os-server-external-events HTTP/1.1"" status: 404 len: 296 time: 0.0890410","#spec# * #spec# #spec# "" status : #spec# len : #spec# time : #spec# . #spec#",e317e562
1255,nova-compute.log.1.2017-05-16_13:55:31,2017-05-16,00:09:19.471,2931,INFO,nova.compute.resource_tracker,req-addc1839-2ed5-4778-b57e-5854eb7b8b09 - - - - -,Auditing locally available compute resources for node cp-1.slowvm1.tcloud-pg0.utah.cloudlab.us,Auditing locally available compute resources for node cp- #spec# .slowvm #spec# .tcloud-pg #spec# .utah.cloudlab.us,46b5017a
1256,nova-compute.log.1.2017-05-16_13:55:31,2017-05-16,00:09:19.788,2931,INFO,nova.compute.resource_tracker,req-addc1839-2ed5-4778-b57e-5854eb7b8b09 - - - - -,"Total usable vcpus: 16, total allocated vcpus: 0","Total usable vcpus : #spec# , total allocated vcpus : #spec#",95535f6a
1257,nova-compute.log.1.2017-05-16_13:55:31,2017-05-16,00:09:19.789,2931,INFO,nova.compute.resource_tracker,req-addc1839-2ed5-4778-b57e-5854eb7b8b09 - - - - -,Final resource view: name=cp-1.slowvm1.tcloud-pg0.utah.cloudlab.us phys_ram=64172MB used_ram=512MB phys_disk=15GB used_disk=0GB total_vcpus=16 used_vcpus=0 pci_stats=[],Final resource view : name = cp- #spec# .slowvm #spec# .tcloud-pg #spec# .utah.cloudlab.us phys_ram = #spec# MB used_ram = #spec# MB phys_disk = #spec# GB used_disk = #spec# GB total_vcpus = #spec# used_vcpus = #spec# pci_stats = [ ],e046a72f
1258,nova-compute.log.1.2017-05-16_13:55:31,2017-05-16,00:09:19.850,2931,INFO,nova.compute.resource_tracker,req-addc1839-2ed5-4778-b57e-5854eb7b8b09 - - - - -,Compute_service record updated for cp-1.slowvm1.tcloud-pg0.utah.cloudlab.us:cp-1.slowvm1.tcloud-pg0.utah.cloudlab.us,Compute_service record updated for cp- #spec# .slowvm #spec# .tcloud-pg #spec# .utah.cloudlab.us : cp- #spec# .slowvm #spec# .tcloud-pg #spec# .utah.cloudlab.us,53aee4c6
1259,nova-compute.log.1.2017-05-16_13:55:31,2017-05-16,00:09:20.112,2931,WARNING,nova.virt.libvirt.imagecache,req-addc1839-2ed5-4778-b57e-5854eb7b8b09 - - - - -,Unknown base file: /var/lib/nova/instances/_base/a489c868f0c37da93b76227c91bb03908ac0e742,Unknown base file : #spec#,38205fcd
1260,nova-compute.log.1.2017-05-16_13:55:31,2017-05-16,00:09:20.113,2931,INFO,nova.virt.libvirt.imagecache,req-addc1839-2ed5-4778-b57e-5854eb7b8b09 - - - - -,Removable base files: /var/lib/nova/instances/_base/a489c868f0c37da93b76227c91bb03908ac0e742,Removable base files : #spec#,1c57c8e0
1261,nova-compute.log.1.2017-05-16_13:55:31,2017-05-16,00:09:20.114,2931,INFO,nova.virt.libvirt.imagecache,req-addc1839-2ed5-4778-b57e-5854eb7b8b09 - - - - -,Base or swap file too young to remove: /var/lib/nova/instances/_base/a489c868f0c37da93b76227c91bb03908ac0e742,Base or swap file too young to remove : #spec#,c27d472a
1262,nova-compute.log.1.2017-05-16_13:55:31,2017-05-16,00:09:25.180,2931,WARNING,nova.virt.libvirt.imagecache,req-addc1839-2ed5-4778-b57e-5854eb7b8b09 - - - - -,Unknown base file: /var/lib/nova/instances/_base/a489c868f0c37da93b76227c91bb03908ac0e742,Unknown base file : #spec#,38205fcd
1263,nova-compute.log.1.2017-05-16_13:55:31,2017-05-16,00:09:25.181,2931,INFO,nova.virt.libvirt.imagecache,req-addc1839-2ed5-4778-b57e-5854eb7b8b09 - - - - -,Removable base files: /var/lib/nova/instances/_base/a489c868f0c37da93b76227c91bb03908ac0e742,Removable base files : #spec#,1c57c8e0
1264,nova-compute.log.1.2017-05-16_13:55:31,2017-05-16,00:09:25.182,2931,INFO,nova.virt.libvirt.imagecache,req-addc1839-2ed5-4778-b57e-5854eb7b8b09 - - - - -,Removing base or swap file: /var/lib/nova/instances/_base/a489c868f0c37da93b76227c91bb03908ac0e742,Removing base or swap file : #spec#,801cdcf3
1265,nova-api.log.1.2017-05-16_13:53:08,2017-05-16,00:09:28.951,25746,INFO,nova.osapi_compute.wsgi.server,req-a07ac654-8e81-416d-bfbb-189116b07969 113d3a99c3da401fbd62cc2caa5b96d2 54fadb412c4e40cdbaed9335e4c35a9e - - -,"10.11.10.1 ""POST /v2/54fadb412c4e40cdbaed9335e4c35a9e/servers HTTP/1.1"" status: 202 len: 733 time: 0.5049269","#spec# * #spec# #spec# "" status : #spec# len : #spec# time : #spec# . #spec#",e317e562
1266,nova-api.log.1.2017-05-16_13:53:08,2017-05-16,00:09:29.164,25746,INFO,nova.osapi_compute.wsgi.server,req-237bbb72-4dca-4476-879c-60be2ce9a95a 113d3a99c3da401fbd62cc2caa5b96d2 54fadb412c4e40cdbaed9335e4c35a9e - - -,"10.11.10.1 ""GET /v2/54fadb412c4e40cdbaed9335e4c35a9e/servers/detail HTTP/1.1"" status: 200 len: 1583 time: 0.2089801","#spec# * #spec# #spec# "" status : #spec# len : #spec# time : #spec# . #spec#",e317e562
1267,nova-compute.log.1.2017-05-16_13:55:31,2017-05-16,00:09:29.271,2931,INFO,nova.compute.claims,req-a07ac654-8e81-416d-bfbb-189116b07969 113d3a99c3da401fbd62cc2caa5b96d2 54fadb412c4e40cdbaed9335e4c35a9e - - -,"[instance: bf8c824d-f099-4433-a41e-e3da7578262e] Attempting claim: memory 2048 MB, disk 20 GB, vcpus 1 CPU","[ instance : bf #spec# c #spec# d-f #spec# - #spec# -a #spec# e-e #spec# da #spec# e ] Attempting claim : memory #spec# MB , disk #spec# GB , vcpus #spec# CPU",93a55dcf
1268,nova-compute.log.1.2017-05-16_13:55:31,2017-05-16,00:09:29.272,2931,INFO,nova.compute.claims,req-a07ac654-8e81-416d-bfbb-189116b07969 113d3a99c3da401fbd62cc2caa5b96d2 54fadb412c4e40cdbaed9335e4c35a9e - - -,"[instance: bf8c824d-f099-4433-a41e-e3da7578262e] Total memory: 64172 MB, used: 512.00 MB","[ instance : bf #spec# c #spec# d-f #spec# - #spec# -a #spec# e-e #spec# da #spec# e ] Total memory : #spec# MB , used : #spec# . #spec# MB",6a6585e4
1269,nova-compute.log.1.2017-05-16_13:55:31,2017-05-16,00:09:29.273,2931,INFO,nova.compute.claims,req-a07ac654-8e81-416d-bfbb-189116b07969 113d3a99c3da401fbd62cc2caa5b96d2 54fadb412c4e40cdbaed9335e4c35a9e - - -,"[instance: bf8c824d-f099-4433-a41e-e3da7578262e] memory limit: 96258.00 MB, free: 95746.00 MB","[ instance : bf #spec# c #spec# d-f #spec# - #spec# -a #spec# e-e #spec# da #spec# e ] memory limit : #spec# . #spec# MB , free : #spec# . #spec# MB",eaff0f93
1270,nova-compute.log.1.2017-05-16_13:55:31,2017-05-16,00:09:29.273,2931,INFO,nova.compute.claims,req-a07ac654-8e81-416d-bfbb-189116b07969 113d3a99c3da401fbd62cc2caa5b96d2 54fadb412c4e40cdbaed9335e4c35a9e - - -,"[instance: bf8c824d-f099-4433-a41e-e3da7578262e] Total disk: 15 GB, used: 0.00 GB","[ instance : bf #spec# c #spec# d-f #spec# - #spec# -a #spec# e-e #spec# da #spec# e ] Total disk : #spec# GB , used : #spec# . #spec# GB",ed170670
1271,nova-compute.log.1.2017-05-16_13:55:31,2017-05-16,00:09:29.274,2931,INFO,nova.compute.claims,req-a07ac654-8e81-416d-bfbb-189116b07969 113d3a99c3da401fbd62cc2caa5b96d2 54fadb412c4e40cdbaed9335e4c35a9e - - -,"[instance: bf8c824d-f099-4433-a41e-e3da7578262e] disk limit not specified, defaulting to unlimited","[ instance : bf #spec# c #spec# d-f #spec# - #spec# -a #spec# e-e #spec# da #spec# e ] disk limit not specified , defaulting to unlimited",d3bc7200
1272,nova-compute.log.1.2017-05-16_13:55:31,2017-05-16,00:09:29.275,2931,INFO,nova.compute.claims,req-a07ac654-8e81-416d-bfbb-189116b07969 113d3a99c3da401fbd62cc2caa5b96d2 54fadb412c4e40cdbaed9335e4c35a9e - - -,"[instance: bf8c824d-f099-4433-a41e-e3da7578262e] Total vcpu: 16 VCPU, used: 0.00 VCPU","[ instance : bf #spec# c #spec# d-f #spec# - #spec# -a #spec# e-e #spec# da #spec# e ] Total vcpu : #spec# VCPU , used : #spec# . #spec# VCPU",7a2f3716
1273,nova-compute.log.1.2017-05-16_13:55:31,2017-05-16,00:09:29.276,2931,INFO,nova.compute.claims,req-a07ac654-8e81-416d-bfbb-189116b07969 113d3a99c3da401fbd62cc2caa5b96d2 54fadb412c4e40cdbaed9335e4c35a9e - - -,"[instance: bf8c824d-f099-4433-a41e-e3da7578262e] vcpu limit not specified, defaulting to unlimited","[ instance : bf #spec# c #spec# d-f #spec# - #spec# -a #spec# e-e #spec# da #spec# e ] vcpu limit not specified , defaulting to unlimited",ce217f05
