LineId,Date,Time,Level,Component,Content,EventTemplate,EventId
1094,2016-09-29,00:01:47,Info,CBS,Warning: Unrecognized packageExtended attribute.,Warning : Unrecognized packageExtended attribute.,8e8298b5
1095,2016-09-29,00:03:19,Info,CBS,Unloading offline registry hive: {bf1a281b-ad7b-4476-ac95-f47682990ce7}GLOBALROOT/Device/HarddiskVolumeShadowCopy2/Windows/System32/config/SOFTWARE,Unloading offline registry hive : { bf1a281b-ad7b-4476-ac95-f47682990ce7 } #spec#,e99f151d
1096,2016-09-29,00:03:19,Info,CBS,Unloading offline registry hive: {bf1a281b-ad7b-4476-ac95-f47682990ce7}GLOBALROOT/Device/HarddiskVolumeShadowCopy2/Windows/System32/config/SYSTEM,Unloading offline registry hive : { bf1a281b-ad7b-4476-ac95-f47682990ce7 } #spec#,e99f151d
1097,2016-09-29,00:03:19,Info,CBS,Unloading offline registry hive: {bf1a281b-ad7b-4476-ac95-f47682990ce7}GLOBALROOT/Device/HarddiskVolumeShadowCopy2/Windows/System32/config/SECURITY,Unloading offline registry hive : { bf1a281b-ad7b-4476-ac95-f47682990ce7 } #spec#,e99f151d
1098,2016-09-29,00:03:19,Info,CBS,Unloading offline registry hive: {bf1a281b-ad7b-4476-ac95-f47682990ce7}GLOBALROOT/Device/HarddiskVolumeShadowCopy2/Windows/System32/config/SAM,Unloading offline registry hive : { bf1a281b-ad7b-4476-ac95-f47682990ce7 } #spec#,e99f151d
1099,2016-09-29,00:03:19,Info,CBS,Unloading offline registry hive: {bf1a281b-ad7b-4476-ac95-f47682990ce7}GLOBALROOT/Device/HarddiskVolumeShadowCopy2/Windows/System32/config/COMPONENTS,Unloading offline registry hive : { bf1a281b-ad7b-4476-ac95-f47682990ce7 } #spec#,e99f151d
1100,2016-09-29,00:03:19,Info,CBS,Unloading offline registry hive: {bf1a281b-ad7b-4476-ac95-f47682990ce7}GLOBALROOT/Device/HarddiskVolumeShadowCopy2/Windows/System32/config/DEFAULT,Unloading offline registry hive : { bf1a281b-ad7b-4476-ac95-f47682990ce7 } #spec#,e99f151d
1101,2016-09-29,00:03:19,Info,CBS,Unloading offline registry hive: {bf1a281b-ad7b-4476-ac95-f47682990ce7}GLOBALROOT/Device/HarddiskVolumeShadowCopy2/Users/default/ntuser.dat,Unloading offline registry hive : { bf1a281b-ad7b-4476-ac95-f47682990ce7 } #spec#,e99f151d
1102,2016-09-29,00:03:19,Info,CBS,Unloading offline registry hive: {bf1a281b-ad7b-4476-ac95-f47682990ce7}GLOBALROOT/Device/HarddiskVolumeShadowCopy2/Windows/system32/smi/store/Machine/schema.dat,Unloading offline registry hive : { bf1a281b-ad7b-4476-ac95-f47682990ce7 } #spec#,e99f151d
1103,2016-09-29,00:03:25,Info,CBS,Failed to create backup log cab. [HRESULT = 0x80070001 - ERROR_INVALID_FUNCTION],Failed to create backup log cab. [ HRESULT = #spec# - ERROR_INVALID_FUNCTION ],6c57e617
1104,2016-09-29,02:03:46,Info,CSI,0000000b CSI Store 3065408 (0x00000000002ec640) initialized,#spec# CSI Store #spec# ( #spec# ) initialized,aba9d2a8
1105,2016-09-29,02:03:46,Info,CBS,Session: 30546354_2823393669 initialized by client WindowsUpdateAgent.,Session : * initialized by client *,66ef179c
1106,2016-09-29,02:03:46,Info,CBS,Session: 30546354_2824723745 initialized by client WindowsUpdateAgent.,Session : * initialized by client *,66ef179c
1107,2016-09-29,02:03:46,Info,CBS,Warning: Unrecognized packageExtended attribute.,Warning : Unrecognized packageExtended attribute.,8e8298b5
1108,2016-09-29,02:03:46,Info,CBS,Expecting attribute name [HRESULT = 0x800f080d - CBS_E_MANIFEST_INVALID_ITEM],Expecting attribute name [ HRESULT = #spec# - CBS_E_MANIFEST_INVALID_ITEM ],ba6af27e
1109,2016-09-29,02:03:46,Info,CBS,Failed to get next element [HRESULT = 0x800f080d - CBS_E_MANIFEST_INVALID_ITEM],Failed to get next element [ HRESULT = #spec# - CBS_E_MANIFEST_INVALID_ITEM ],177f0962
1110,2016-09-29,02:03:46,Info,CBS,Warning: Unrecognized packageExtended attribute.,Warning : Unrecognized packageExtended attribute.,8e8298b5
1111,2016-09-29,02:03:46,Info,CBS,Expecting attribute name [HRESULT = 0x800f080d - CBS_E_MANIFEST_INVALID_ITEM],Expecting attribute name [ HRESULT = #spec# - CBS_E_MANIFEST_INVALID_ITEM ],ba6af27e
1112,2016-09-29,02:03:46,Info,CBS,Failed to get next element [HRESULT = 0x800f080d - CBS_E_MANIFEST_INVALID_ITEM],Failed to get next element [ HRESULT = #spec# - CBS_E_MANIFEST_INVALID_ITEM ],177f0962
1113,2016-09-29,02:03:46,Info,CBS,Warning: Unrecognized packageExtended attribute.,Warning : Unrecognized packageExtended attribute.,8e8298b5
1114,2016-09-29,02:03:46,Info,CBS,Expecting attribute name [HRESULT = 0x800f080d - CBS_E_MANIFEST_INVALID_ITEM],Expecting attribute name [ HRESULT = #spec# - CBS_E_MANIFEST_INVALID_ITEM ],ba6af27e
1115,2016-09-29,02:03:46,Info,CBS,Failed to get next element [HRESULT = 0x800f080d - CBS_E_MANIFEST_INVALID_ITEM],Failed to get next element [ HRESULT = #spec# - CBS_E_MANIFEST_INVALID_ITEM ],177f0962
1116,2016-09-29,02:03:46,Info,CBS,Warning: Unrecognized packageExtended attribute.,Warning : Unrecognized packageExtended attribute.,8e8298b5
1117,2016-09-29,02:03:46,Info,CBS,Expecting attribute name [HRESULT = 0x800f080d - CBS_E_MANIFEST_INVALID_ITEM],Expecting attribute name [ HRESULT = #spec# - CBS_E_MANIFEST_INVALID_ITEM ],ba6af27e
1118,2016-09-29,02:03:46,Info,CBS,Failed to get next element [HRESULT = 0x800f080d - CBS_E_MANIFEST_INVALID_ITEM],Failed to get next element [ HRESULT = #spec# - CBS_E_MANIFEST_INVALID_ITEM ],177f0962
1119,2016-09-29,02:03:46,Info,CBS,Warning: Unrecognized packageExtended attribute.,Warning : Unrecognized packageExtended attribute.,8e8298b5
1120,2016-09-29,02:03:46,Info,CBS,Warning: Unrecognized packageExtended attribute.,Warning : Unrecognized packageExtended attribute.,8e8298b5
1121,2016-09-29,02:03:46,Info,CBS,Expecting attribute name [HRESULT = 0x800f080d - CBS_E_MANIFEST_INVALID_ITEM],Expecting attribute name [ HRESULT = #spec# - CBS_E_MANIFEST_INVALID_ITEM ],ba6af27e
1122,2016-09-29,02:03:46,Info,CBS,Failed to get next element [HRESULT = 0x800f080d - CBS_E_MANIFEST_INVALID_ITEM],Failed to get next element [ HRESULT = #spec# - CBS_E_MANIFEST_INVALID_ITEM ],177f0962
1123,2016-09-29,02:03:46,Info,CBS,Warning: Unrecognized packageExtended attribute.,Warning : Unrecognized packageExtended attribute.,8e8298b5
1124,2016-09-29,02:03:46,Info,CBS,Expecting attribute name [HRESULT = 0x800f080d - CBS_E_MANIFEST_INVALID_ITEM],Expecting attribute name [ HRESULT = #spec# - CBS_E_MANIFEST_INVALID_ITEM ],ba6af27e
1125,2016-09-29,02:03:46,Info,CBS,Failed to get next element [HRESULT = 0x800f080d - CBS_E_MANIFEST_INVALID_ITEM],Failed to get next element [ HRESULT = #spec# - CBS_E_MANIFEST_INVALID_ITEM ],177f0962
1126,2016-09-29,02:03:46,Info,CBS,Warning: Unrecognized packageExtended attribute.,Warning : Unrecognized packageExtended attribute.,8e8298b5
1127,2016-09-29,02:03:46,Info,CBS,Expecting attribute name [HRESULT = 0x800f080d - CBS_E_MANIFEST_INVALID_ITEM],Expecting attribute name [ HRESULT = #spec# - CBS_E_MANIFEST_INVALID_ITEM ],ba6af27e
1128,2016-09-29,02:03:46,Info,CBS,Failed to get next element [HRESULT = 0x800f080d - CBS_E_MANIFEST_INVALID_ITEM],Failed to get next element [ HRESULT = #spec# - CBS_E_MANIFEST_INVALID_ITEM ],177f0962
1129,2016-09-29,02:03:46,Info,CBS,Warning: Unrecognized packageExtended attribute.,Warning : Unrecognized packageExtended attribute.,8e8298b5
1130,2016-09-29,02:03:46,Info,CBS,Expecting attribute name [HRESULT = 0x800f080d - CBS_E_MANIFEST_INVALID_ITEM],Expecting attribute name [ HRESULT = #spec# - CBS_E_MANIFEST_INVALID_ITEM ],ba6af27e
1131,2016-09-29,02:03:46,Info,CBS,Failed to get next element [HRESULT = 0x800f080d - CBS_E_MANIFEST_INVALID_ITEM],Failed to get next element [ HRESULT = #spec# - CBS_E_MANIFEST_INVALID_ITEM ],177f0962
1132,2016-09-29,02:03:46,Info,CBS,Warning: Unrecognized packageExtended attribute.,Warning : Unrecognized packageExtended attribute.,8e8298b5
1133,2016-09-29,02:03:46,Info,CBS,Warning: Unrecognized packageExtended attribute.,Warning : Unrecognized packageExtended attribute.,8e8298b5
1134,2016-09-29,02:03:46,Info,CBS,Expecting attribute name [HRESULT = 0x800f080d - CBS_E_MANIFEST_INVALID_ITEM],Expecting attribute name [ HRESULT = #spec# - CBS_E_MANIFEST_INVALID_ITEM ],ba6af27e
1135,2016-09-29,02:03:46,Info,CBS,Failed to get next element [HRESULT = 0x800f080d - CBS_E_MANIFEST_INVALID_ITEM],Failed to get next element [ HRESULT = #spec# - CBS_E_MANIFEST_INVALID_ITEM ],177f0962
1136,2016-09-29,02:03:46,Info,CBS,Warning: Unrecognized packageExtended attribute.,Warning : Unrecognized packageExtended attribute.,8e8298b5
1137,2016-09-29,02:03:46,Info,CBS,Expecting attribute name [HRESULT = 0x800f080d - CBS_E_MANIFEST_INVALID_ITEM],Expecting attribute name [ HRESULT = #spec# - CBS_E_MANIFEST_INVALID_ITEM ],ba6af27e
1138,2016-09-29,02:03:46,Info,CBS,Failed to get next element [HRESULT = 0x800f080d - CBS_E_MANIFEST_INVALID_ITEM],Failed to get next element [ HRESULT = #spec# - CBS_E_MANIFEST_INVALID_ITEM ],177f0962
1139,2016-09-29,02:03:46,Info,CBS,Warning: Unrecognized packageExtended attribute.,Warning : Unrecognized packageExtended attribute.,8e8298b5
1140,2016-09-29,02:03:46,Info,CBS,Expecting attribute name [HRESULT = 0x800f080d - CBS_E_MANIFEST_INVALID_ITEM],Expecting attribute name [ HRESULT = #spec# - CBS_E_MANIFEST_INVALID_ITEM ],ba6af27e
1141,2016-09-29,02:03:46,Info,CBS,Failed to get next element [HRESULT = 0x800f080d - CBS_E_MANIFEST_INVALID_ITEM],Failed to get next element [ HRESULT = #spec# - CBS_E_MANIFEST_INVALID_ITEM ],177f0962
1142,2016-09-29,02:03:46,Info,CBS,Warning: Unrecognized packageExtended attribute.,Warning : Unrecognized packageExtended attribute.,8e8298b5
1143,2016-09-29,02:03:46,Info,CBS,Expecting attribute name [HRESULT = 0x800f080d - CBS_E_MANIFEST_INVALID_ITEM],Expecting attribute name [ HRESULT = #spec# - CBS_E_MANIFEST_INVALID_ITEM ],ba6af27e
1144,2016-09-29,02:03:46,Info,CBS,Failed to get next element [HRESULT = 0x800f080d - CBS_E_MANIFEST_INVALID_ITEM],Failed to get next element [ HRESULT = #spec# - CBS_E_MANIFEST_INVALID_ITEM ],177f0962
1145,2016-09-29,02:03:46,Info,CBS,Warning: Unrecognized packageExtended attribute.,Warning : Unrecognized packageExtended attribute.,8e8298b5
1146,2016-09-29,02:03:46,Info,CBS,Warning: Unrecognized packageExtended attribute.,Warning : Unrecognized packageExtended attribute.,8e8298b5
1147,2016-09-29,02:03:46,Info,CBS,Expecting attribute name [HRESULT = 0x800f080d - CBS_E_MANIFEST_INVALID_ITEM],Expecting attribute name [ HRESULT = #spec# - CBS_E_MANIFEST_INVALID_ITEM ],ba6af27e
1148,2016-09-29,02:03:46,Info,CBS,Failed to get next element [HRESULT = 0x800f080d - CBS_E_MANIFEST_INVALID_ITEM],Failed to get next element [ HRESULT = #spec# - CBS_E_MANIFEST_INVALID_ITEM ],177f0962
1149,2016-09-29,02:03:46,Info,CBS,Warning: Unrecognized packageExtended attribute.,Warning : Unrecognized packageExtended attribute.,8e8298b5
1150,2016-09-29,02:03:46,Info,CBS,Expecting attribute name [HRESULT = 0x800f080d - CBS_E_MANIFEST_INVALID_ITEM],Expecting attribute name [ HRESULT = #spec# - CBS_E_MANIFEST_INVALID_ITEM ],ba6af27e
1151,2016-09-29,02:03:46,Info,CBS,Failed to get next element [HRESULT = 0x800f080d - CBS_E_MANIFEST_INVALID_ITEM],Failed to get next element [ HRESULT = #spec# - CBS_E_MANIFEST_INVALID_ITEM ],177f0962
1152,2016-09-29,02:03:46,Info,CBS,Warning: Unrecognized packageExtended attribute.,Warning : Unrecognized packageExtended attribute.,8e8298b5
1153,2016-09-29,02:03:46,Info,CBS,Expecting attribute name [HRESULT = 0x800f080d - CBS_E_MANIFEST_INVALID_ITEM],Expecting attribute name [ HRESULT = #spec# - CBS_E_MANIFEST_INVALID_ITEM ],ba6af27e
1154,2016-09-29,02:03:46,Info,CBS,Failed to get next element [HRESULT = 0x800f080d - CBS_E_MANIFEST_INVALID_ITEM],Failed to get next element [ HRESULT = #spec# - CBS_E_MANIFEST_INVALID_ITEM ],177f0962
1155,2016-09-29,02:03:46,Info,CBS,Warning: Unrecognized packageExtended attribute.,Warning : Unrecognized packageExtended attribute.,8e8298b5
1156,2016-09-29,02:03:46,Info,CBS,Expecting attribute name [HRESULT = 0x800f080d - CBS_E_MANIFEST_INVALID_ITEM],Expecting attribute name [ HRESULT = #spec# - CBS_E_MANIFEST_INVALID_ITEM ],ba6af27e
1157,2016-09-29,02:03:46,Info,CBS,Failed to get next element [HRESULT = 0x800f080d - CBS_E_MANIFEST_INVALID_ITEM],Failed to get next element [ HRESULT = #spec# - CBS_E_MANIFEST_INVALID_ITEM ],177f0962
1158,2016-09-29,02:03:46,Info,CBS,Warning: Unrecognized packageExtended attribute.,Warning : Unrecognized packageExtended attribute.,8e8298b5
1159,2016-09-29,02:03:46,Info,CBS,Warning: Unrecognized packageExtended attribute.,Warning : Unrecognized packageExtended attribute.,8e8298b5
1160,2016-09-29,02:03:46,Info,CBS,Expecting attribute name [HRESULT = 0x800f080d - CBS_E_MANIFEST_INVALID_ITEM],Expecting attribute name [ HRESULT = #spec# - CBS_E_MANIFEST_INVALID_ITEM ],ba6af27e
1161,2016-09-29,02:03:46,Info,CBS,Failed to get next element [HRESULT = 0x800f080d - CBS_E_MANIFEST_INVALID_ITEM],Failed to get next element [ HRESULT = #spec# - CBS_E_MANIFEST_INVALID_ITEM ],177f0962
1162,2016-09-29,02:03:46,Info,CBS,Warning: Unrecognized packageExtended attribute.,Warning : Unrecognized packageExtended attribute.,8e8298b5
1163,2016-09-29,02:03:46,Info,CBS,Expecting attribute name [HRESULT = 0x800f080d - CBS_E_MANIFEST_INVALID_ITEM],Expecting attribute name [ HRESULT = #spec# - CBS_E_MANIFEST_INVALID_ITEM ],ba6af27e
1164,2016-09-29,02:03:46,Info,CBS,Failed to get next element [HRESULT = 0x800f080d - CBS_E_MANIFEST_INVALID_ITEM],Failed to get next element [ HRESULT = #spec# - CBS_E_MANIFEST_INVALID_ITEM ],177f0962
1165,2016-09-29,02:03:46,Info,CBS,Warning: Unrecognized packageExtended attribute.,Warning : Unrecognized packageExtended attribute.,8e8298b5
1166,2016-09-29,02:03:46,Info,CBS,Expecting attribute name [HRESULT = 0x800f080d - CBS_E_MANIFEST_INVALID_ITEM],Expecting attribute name [ HRESULT = #spec# - CBS_E_MANIFEST_INVALID_ITEM ],ba6af27e
1167,2016-09-29,02:03:46,Info,CBS,Failed to get next element [HRESULT = 0x800f080d - CBS_E_MANIFEST_INVALID_ITEM],Failed to get next element [ HRESULT = #spec# - CBS_E_MANIFEST_INVALID_ITEM ],177f0962
1168,2016-09-29,02:03:46,Info,CBS,Warning: Unrecognized packageExtended attribute.,Warning : Unrecognized packageExtended attribute.,8e8298b5
1169,2016-09-29,02:03:46,Info,CBS,Expecting attribute name [HRESULT = 0x800f080d - CBS_E_MANIFEST_INVALID_ITEM],Expecting attribute name [ HRESULT = #spec# - CBS_E_MANIFEST_INVALID_ITEM ],ba6af27e
1170,2016-09-29,02:03:46,Info,CBS,Failed to get next element [HRESULT = 0x800f080d - CBS_E_MANIFEST_INVALID_ITEM],Failed to get next element [ HRESULT = #spec# - CBS_E_MANIFEST_INVALID_ITEM ],177f0962
1171,2016-09-29,02:03:46,Info,CBS,Warning: Unrecognized packageExtended attribute.,Warning : Unrecognized packageExtended attribute.,8e8298b5
1172,2016-09-29,02:03:46,Info,CBS,Warning: Unrecognized packageExtended attribute.,Warning : Unrecognized packageExtended attribute.,8e8298b5
1173,2016-09-29,02:03:46,Info,CBS,Expecting attribute name [HRESULT = 0x800f080d - CBS_E_MANIFEST_INVALID_ITEM],Expecting attribute name [ HRESULT = #spec# - CBS_E_MANIFEST_INVALID_ITEM ],ba6af27e
1174,2016-09-29,02:03:46,Info,CBS,Failed to get next element [HRESULT = 0x800f080d - CBS_E_MANIFEST_INVALID_ITEM],Failed to get next element [ HRESULT = #spec# - CBS_E_MANIFEST_INVALID_ITEM ],177f0962
1175,2016-09-29,02:03:46,Info,CBS,Warning: Unrecognized packageExtended attribute.,Warning : Unrecognized packageExtended attribute.,8e8298b5
1176,2016-09-29,02:03:46,Info,CBS,Expecting attribute name [HRESULT = 0x800f080d - CBS_E_MANIFEST_INVALID_ITEM],Expecting attribute name [ HRESULT = #spec# - CBS_E_MANIFEST_INVALID_ITEM ],ba6af27e
1177,2016-09-29,02:03:46,Info,CBS,Failed to get next element [HRESULT = 0x800f080d - CBS_E_MANIFEST_INVALID_ITEM],Failed to get next element [ HRESULT = #spec# - CBS_E_MANIFEST_INVALID_ITEM ],177f0962
1178,2016-09-29,02:03:46,Info,CBS,Warning: Unrecognized packageExtended attribute.,Warning : Unrecognized packageExtended attribute.,8e8298b5
1179,2016-09-29,02:03:46,Info,CBS,Expecting attribute name [HRESULT = 0x800f080d - CBS_E_MANIFEST_INVALID_ITEM],Expecting attribute name [ HRESULT = #spec# - CBS_E_MANIFEST_INVALID_ITEM ],ba6af27e
1180,2016-09-29,02:03:46,Info,CBS,Failed to get next element [HRESULT = 0x800f080d - CBS_E_MANIFEST_INVALID_ITEM],Failed to get next element [ HRESULT = #spec# - CBS_E_MANIFEST_INVALID_ITEM ],177f0962
1181,2016-09-29,02:03:46,Info,CBS,Warning: Unrecognized packageExtended attribute.,Warning : Unrecognized packageExtended attribute.,8e8298b5
1182,2016-09-29,02:03:46,Info,CBS,Expecting attribute name [HRESULT = 0x800f080d - CBS_E_MANIFEST_INVALID_ITEM],Expecting attribute name [ HRESULT = #spec# - CBS_E_MANIFEST_INVALID_ITEM ],ba6af27e
1183,2016-09-29,02:03:46,Info,CBS,Failed to get next element [HRESULT = 0x800f080d - CBS_E_MANIFEST_INVALID_ITEM],Failed to get next element [ HRESULT = #spec# - CBS_E_MANIFEST_INVALID_ITEM ],177f0962
1184,2016-09-29,02:03:46,Info,CBS,Warning: Unrecognized packageExtended attribute.,Warning : Unrecognized packageExtended attribute.,8e8298b5
1185,2016-09-29,02:03:46,Info,CBS,Warning: Unrecognized packageExtended attribute.,Warning : Unrecognized packageExtended attribute.,8e8298b5
1186,2016-09-29,02:03:46,Info,CBS,Expecting attribute name [HRESULT = 0x800f080d - CBS_E_MANIFEST_INVALID_ITEM],Expecting attribute name [ HRESULT = #spec# - CBS_E_MANIFEST_INVALID_ITEM ],ba6af27e
1187,2016-09-29,02:03:46,Info,CBS,Failed to get next element [HRESULT = 0x800f080d - CBS_E_MANIFEST_INVALID_ITEM],Failed to get next element [ HRESULT = #spec# - CBS_E_MANIFEST_INVALID_ITEM ],177f0962
1188,2016-09-29,02:03:46,Info,CBS,Warning: Unrecognized packageExtended attribute.,Warning : Unrecognized packageExtended attribute.,8e8298b5
1189,2016-09-29,02:03:46,Info,CBS,Expecting attribute name [HRESULT = 0x800f080d - CBS_E_MANIFEST_INVALID_ITEM],Expecting attribute name [ HRESULT = #spec# - CBS_E_MANIFEST_INVALID_ITEM ],ba6af27e
1190,2016-09-29,02:03:46,Info,CBS,Failed to get next element [HRESULT = 0x800f080d - CBS_E_MANIFEST_INVALID_ITEM],Failed to get next element [ HRESULT = #spec# - CBS_E_MANIFEST_INVALID_ITEM ],177f0962
1191,2016-09-29,02:03:46,Info,CBS,Warning: Unrecognized packageExtended attribute.,Warning : Unrecognized packageExtended attribute.,8e8298b5
1192,2016-09-29,02:03:46,Info,CBS,Expecting attribute name [HRESULT = 0x800f080d - CBS_E_MANIFEST_INVALID_ITEM],Expecting attribute name [ HRESULT = #spec# - CBS_E_MANIFEST_INVALID_ITEM ],ba6af27e
1193,2016-09-29,02:03:46,Info,CBS,Failed to get next element [HRESULT = 0x800f080d - CBS_E_MANIFEST_INVALID_ITEM],Failed to get next element [ HRESULT = #spec# - CBS_E_MANIFEST_INVALID_ITEM ],177f0962
1194,2016-09-29,02:03:46,Info,CBS,Warning: Unrecognized packageExtended attribute.,Warning : Unrecognized packageExtended attribute.,8e8298b5
1195,2016-09-29,02:03:46,Info,CBS,Expecting attribute name [HRESULT = 0x800f080d - CBS_E_MANIFEST_INVALID_ITEM],Expecting attribute name [ HRESULT = #spec# - CBS_E_MANIFEST_INVALID_ITEM ],ba6af27e
1196,2016-09-29,02:03:46,Info,CBS,Failed to get next element [HRESULT = 0x800f080d - CBS_E_MANIFEST_INVALID_ITEM],Failed to get next element [ HRESULT = #spec# - CBS_E_MANIFEST_INVALID_ITEM ],177f0962
1197,2016-09-29,02:03:46,Info,CBS,Warning: Unrecognized packageExtended attribute.,Warning : Unrecognized packageExtended attribute.,8e8298b5
1198,2016-09-29,02:03:46,Info,CBS,Warning: Unrecognized packageExtended attribute.,Warning : Unrecognized packageExtended attribute.,8e8298b5
1199,2016-09-29,02:03:46,Info,CBS,Expecting attribute name [HRESULT = 0x800f080d - CBS_E_MANIFEST_INVALID_ITEM],Expecting attribute name [ HRESULT = #spec# - CBS_E_MANIFEST_INVALID_ITEM ],ba6af27e
1200,2016-09-29,02:03:46,Info,CBS,Failed to get next element [HRESULT = 0x800f080d - CBS_E_MANIFEST_INVALID_ITEM],Failed to get next element [ HRESULT = #spec# - CBS_E_MANIFEST_INVALID_ITEM ],177f0962
1201,2016-09-29,02:03:46,Info,CBS,Warning: Unrecognized packageExtended attribute.,Warning : Unrecognized packageExtended attribute.,8e8298b5
1202,2016-09-29,02:03:46,Info,CBS,Expecting attribute name [HRESULT = 0x800f080d - CBS_E_MANIFEST_INVALID_ITEM],Expecting attribute name [ HRESULT = #spec# - CBS_E_MANIFEST_INVALID_ITEM ],ba6af27e
1203,2016-09-29,02:03:46,Info,CBS,Failed to get next element [HRESULT = 0x800f080d - CBS_E_MANIFEST_INVALID_ITEM],Failed to get next element [ HRESULT = #spec# - CBS_E_MANIFEST_INVALID_ITEM ],177f0962
1204,2016-09-29,02:03:46,Info,CBS,Warning: Unrecognized packageExtended attribute.,Warning : Unrecognized packageExtended attribute.,8e8298b5
1205,2016-09-29,02:03:46,Info,CBS,Expecting attribute name [HRESULT = 0x800f080d - CBS_E_MANIFEST_INVALID_ITEM],Expecting attribute name [ HRESULT = #spec# - CBS_E_MANIFEST_INVALID_ITEM ],ba6af27e
1206,2016-09-29,02:03:46,Info,CBS,Failed to get next element [HRESULT = 0x800f080d - CBS_E_MANIFEST_INVALID_ITEM],Failed to get next element [ HRESULT = #spec# - CBS_E_MANIFEST_INVALID_ITEM ],177f0962
1207,2016-09-29,02:03:46,Info,CBS,Warning: Unrecognized packageExtended attribute.,Warning : Unrecognized packageExtended attribute.,8e8298b5
1208,2016-09-29,02:03:46,Info,CBS,Expecting attribute name [HRESULT = 0x800f080d - CBS_E_MANIFEST_INVALID_ITEM],Expecting attribute name [ HRESULT = #spec# - CBS_E_MANIFEST_INVALID_ITEM ],ba6af27e
1209,2016-09-29,02:03:46,Info,CBS,Failed to get next element [HRESULT = 0x800f080d - CBS_E_MANIFEST_INVALID_ITEM],Failed to get next element [ HRESULT = #spec# - CBS_E_MANIFEST_INVALID_ITEM ],177f0962
1210,2016-09-29,02:03:46,Info,CBS,Warning: Unrecognized packageExtended attribute.,Warning : Unrecognized packageExtended attribute.,8e8298b5
1211,2016-09-29,02:03:47,Info,CBS,Session: 30546354_2830724089 initialized by client WindowsUpdateAgent.,Session : * initialized by client *,66ef179c
1212,2016-09-29,02:03:47,Info,CBS,Failed to internally open package. [HRESULT = 0x800f0805 - CBS_E_INVALID_PACKAGE],Failed to internally open package. [ HRESULT = #spec# - CBS_E_INVALID_PACKAGE ],bdd7abdd
1213,2016-09-29,02:03:47,Info,CBS,Session: 30546354_2833204231 initialized by client WindowsUpdateAgent.,Session : * initialized by client *,66ef179c
1214,2016-09-29,02:03:48,Info,CBS,Session: 30546354_2839784607 initialized by client WindowsUpdateAgent.,Session : * initialized by client *,66ef179c
1215,2016-09-29,02:03:48,Info,CBS,Warning: Unrecognized packageExtended attribute.,Warning : Unrecognized packageExtended attribute.,8e8298b5
1216,2016-09-29,02:03:48,Info,CBS,Expecting attribute name [HRESULT = 0x800f080d - CBS_E_MANIFEST_INVALID_ITEM],Expecting attribute name [ HRESULT = #spec# - CBS_E_MANIFEST_INVALID_ITEM ],ba6af27e
1217,2016-09-29,02:03:48,Info,CBS,Failed to get next element [HRESULT = 0x800f080d - CBS_E_MANIFEST_INVALID_ITEM],Failed to get next element [ HRESULT = #spec# - CBS_E_MANIFEST_INVALID_ITEM ],177f0962
1218,2016-09-29,02:03:48,Info,CBS,Warning: Unrecognized packageExtended attribute.,Warning : Unrecognized packageExtended attribute.,8e8298b5
1219,2016-09-29,02:03:48,Info,CBS,Expecting attribute name [HRESULT = 0x800f080d - CBS_E_MANIFEST_INVALID_ITEM],Expecting attribute name [ HRESULT = #spec# - CBS_E_MANIFEST_INVALID_ITEM ],ba6af27e
1220,2016-09-29,02:03:48,Info,CBS,Failed to get next element [HRESULT = 0x800f080d - CBS_E_MANIFEST_INVALID_ITEM],Failed to get next element [ HRESULT = #spec# - CBS_E_MANIFEST_INVALID_ITEM ],177f0962
1221,2016-09-29,02:03:48,Info,CBS,Warning: Unrecognized packageExtended attribute.,Warning : Unrecognized packageExtended attribute.,8e8298b5
1222,2016-09-29,02:03:48,Info,CBS,Expecting attribute name [HRESULT = 0x800f080d - CBS_E_MANIFEST_INVALID_ITEM],Expecting attribute name [ HRESULT = #spec# - CBS_E_MANIFEST_INVALID_ITEM ],ba6af27e
1223,2016-09-29,02:03:48,Info,CBS,Failed to get next element [HRESULT = 0x800f080d - CBS_E_MANIFEST_INVALID_ITEM],Failed to get next element [ HRESULT = #spec# - CBS_E_MANIFEST_INVALID_ITEM ],177f0962
1224,2016-09-29,02:03:48,Info,CBS,Warning: Unrecognized packageExtended attribute.,Warning : Unrecognized packageExtended attribute.,8e8298b5
1225,2016-09-29,02:03:48,Info,CBS,Expecting attribute name [HRESULT = 0x800f080d - CBS_E_MANIFEST_INVALID_ITEM],Expecting attribute name [ HRESULT = #spec# - CBS_E_MANIFEST_INVALID_ITEM ],ba6af27e
1226,2016-09-29,02:03:48,Info,CBS,Failed to get next element [HRESULT = 0x800f080d - CBS_E_MANIFEST_INVALID_ITEM],Failed to get next element [ HRESULT = #spec# - CBS_E_MANIFEST_INVALID_ITEM ],177f0962
1227,2016-09-29,02:03:48,Info,CBS,Warning: Unrecognized packageExtended attribute.,Warning : Unrecognized packageExtended attribute.,8e8298b5
1228,2016-09-29,02:03:48,Info,CBS,Warning: Unrecognized packageExtended attribute.,Warning : Unrecognized packageExtended attribute.,8e8298b5
1229,2016-09-29,02:03:48,Info,CBS,Expecting attribute name [HRESULT = 0x800f080d - CBS_E_MANIFEST_INVALID_ITEM],Expecting attribute name [ HRESULT = #spec# - CBS_E_MANIFEST_INVALID_ITEM ],ba6af27e
