LineId,Date,Time,Level,Component,Content,EventTemplate,EventId
1019,17/06/09,20:10:58,INFO,executor.CoarseGrainedExecutorBackend,Got assigned task 1157,Got assigned task #spec#,c66df153
1020,17/06/09,20:10:58,INFO,executor.CoarseGrainedExecutorBackend,Got assigned task 1158,Got assigned task #spec#,c66df153
1021,17/06/09,20:10:58,INFO,executor.Executor,Running task 162.0 in stage 24.0 (TID 1157),Running task * in stage 24.0 ( TID * ),0b7cc34f
1022,17/06/09,20:10:58,INFO,executor.Executor,Running task 163.0 in stage 24.0 (TID 1158),Running task * in stage 24.0 ( TID * ),0b7cc34f
1023,17/06/09,20:10:58,INFO,executor.CoarseGrainedExecutorBackend,Got assigned task 1159,Got assigned task #spec#,c66df153
1024,17/06/09,20:10:58,INFO,executor.Executor,Running task 164.0 in stage 24.0 (TID 1159),Running task * in stage 24.0 ( TID * ),0b7cc34f
1025,17/06/09,20:10:58,INFO,storage.BlockManager,Found block rdd_26_0 locally,Found block * locally,2dee596b
1026,17/06/09,20:10:58,INFO,storage.BlockManager,Found block rdd_26_3 locally,Found block * locally,2dee596b
1027,17/06/09,20:10:58,INFO,storage.BlockManager,Found block rdd_26_4 locally,Found block * locally,2dee596b
1028,17/06/09,20:10:58,INFO,storage.BlockManager,Found block rdd_26_1 locally,Found block * locally,2dee596b
1029,17/06/09,20:10:58,INFO,storage.BlockManager,Found block rdd_26_2 locally,Found block * locally,2dee596b
1030,17/06/09,20:10:58,INFO,python.PythonRunner,"Times: total = 38, boot = -62, init = 100, finish = 0","Times : total = 38 , boot = -62 , init = 100 , finish = #spec#",a7740a20
1031,17/06/09,20:10:58,INFO,output.FileOutputCommitter,File Output Committer Algorithm version is 1,File Output Committer Algorithm version is #spec#,39c7b5b5
1032,17/06/09,20:10:58,INFO,output.FileOutputCommitter,Saved output of task 'attempt_201706092018_0024_m_000160_1155' to hdfs://10.10.34.11:9000/pjhe/test/1/_temporary/0/task_201706092018_0024_m_000160,Saved output of task ' * ' to hdfs : / #spec# #spec#,43b7e114
1033,17/06/09,20:10:58,INFO,mapred.SparkHadoopMapRedUtil,attempt_201706092018_0024_m_000160_1155: Committed,* : Committed,c3ce915d
1034,17/06/09,20:10:58,INFO,executor.Executor,Finished task 160.0 in stage 24.0 (TID 1155). 2364 bytes result sent to driver,Finished task 160.0 in stage 24.0 ( TID 1155 ) . #spec# bytes result sent to driver,e93662ff
1035,17/06/09,20:10:58,INFO,python.PythonRunner,"Times: total = 38, boot = -45, init = 83, finish = 0","Times : total = 38 , boot = -45 , init = 83 , finish = #spec#",4acd37fe
1036,17/06/09,20:10:58,INFO,python.PythonRunner,"Times: total = 38, boot = -37, init = 75, finish = 0","Times : total = 38 , boot = -37 , init = 75 , finish = #spec#",d99c8ea0
1037,17/06/09,20:10:58,INFO,output.FileOutputCommitter,File Output Committer Algorithm version is 1,File Output Committer Algorithm version is #spec#,39c7b5b5
1038,17/06/09,20:10:58,INFO,output.FileOutputCommitter,File Output Committer Algorithm version is 1,File Output Committer Algorithm version is #spec#,39c7b5b5
1039,17/06/09,20:10:58,INFO,output.FileOutputCommitter,Saved output of task 'attempt_201706092018_0024_m_000163_1158' to hdfs://10.10.34.11:9000/pjhe/test/1/_temporary/0/task_201706092018_0024_m_000163,Saved output of task ' * ' to hdfs : / #spec# #spec#,43b7e114
1040,17/06/09,20:10:58,INFO,mapred.SparkHadoopMapRedUtil,attempt_201706092018_0024_m_000163_1158: Committed,attempt_201706092018_0024_m_000163_1158 : Committed,4afce67c
1041,17/06/09,20:10:58,INFO,output.FileOutputCommitter,Saved output of task 'attempt_201706092018_0024_m_000164_1159' to hdfs://10.10.34.11:9000/pjhe/test/1/_temporary/0/task_201706092018_0024_m_000164,Saved output of task ' * ' to hdfs : / #spec# #spec#,43b7e114
1042,17/06/09,20:10:58,INFO,mapred.SparkHadoopMapRedUtil,attempt_201706092018_0024_m_000164_1159: Committed,attempt_201706092018_0024_m_000164_1159 : Committed,b398a653
1043,17/06/09,20:10:58,INFO,executor.Executor,Finished task 163.0 in stage 24.0 (TID 1158). 2364 bytes result sent to driver,Finished task 163.0 in stage 24.0 ( TID 1158 ) . #spec# bytes result sent to driver,91fb4f33
1044,17/06/09,20:10:58,INFO,executor.Executor,Finished task 164.0 in stage 24.0 (TID 1159). 2364 bytes result sent to driver,Finished task 164.0 in stage 24.0 ( TID 1159 ) . #spec# bytes result sent to driver,88babfc4
1045,17/06/09,20:10:58,INFO,python.PythonRunner,"Times: total = 37, boot = -54, init = 91, finish = 0","Times : total = 37 , boot = -54 , init = 91 , finish = #spec#",77e17914
1046,17/06/09,20:10:58,INFO,python.PythonRunner,"Times: total = 37, boot = -62, init = 99, finish = 0","Times : total = 37 , boot = -62 , init = 99 , finish = #spec#",7dc06062
1047,17/06/09,20:10:58,INFO,output.FileOutputCommitter,File Output Committer Algorithm version is 1,File Output Committer Algorithm version is #spec#,39c7b5b5
1048,17/06/09,20:10:58,INFO,output.FileOutputCommitter,File Output Committer Algorithm version is 1,File Output Committer Algorithm version is #spec#,39c7b5b5
1049,17/06/09,20:10:58,INFO,output.FileOutputCommitter,Saved output of task 'attempt_201706092018_0024_m_000162_1157' to hdfs://10.10.34.11:9000/pjhe/test/1/_temporary/0/task_201706092018_0024_m_000162,Saved output of task ' * ' to hdfs : / #spec# #spec#,43b7e114
1050,17/06/09,20:10:58,INFO,mapred.SparkHadoopMapRedUtil,attempt_201706092018_0024_m_000162_1157: Committed,attempt_201706092018_0024_m_000162_1157 : Committed,f11fc6e0
1051,17/06/09,20:10:58,INFO,output.FileOutputCommitter,Saved output of task 'attempt_201706092018_0024_m_000161_1156' to hdfs://10.10.34.11:9000/pjhe/test/1/_temporary/0/task_201706092018_0024_m_000161,Saved output of task ' * ' to hdfs : / #spec# #spec#,43b7e114
1052,17/06/09,20:10:58,INFO,mapred.SparkHadoopMapRedUtil,attempt_201706092018_0024_m_000161_1156: Committed,* : Committed,c3ce915d
1053,17/06/09,20:10:58,INFO,executor.Executor,Finished task 162.0 in stage 24.0 (TID 1157). 2364 bytes result sent to driver,Finished task 162.0 in stage 24.0 ( TID 1157 ) . #spec# bytes result sent to driver,1fe3cf16
1054,17/06/09,20:10:58,INFO,executor.Executor,Finished task 161.0 in stage 24.0 (TID 1156). 2364 bytes result sent to driver,Finished task 161.0 in stage 24.0 ( TID 1156 ) . #spec# bytes result sent to driver,bce2f428
1055,17/06/09,20:10:58,INFO,executor.CoarseGrainedExecutorBackend,Got assigned task 1166,Got assigned task #spec#,c66df153
1056,17/06/09,20:10:58,INFO,executor.CoarseGrainedExecutorBackend,Got assigned task 1180,Got assigned task #spec#,c66df153
1057,17/06/09,20:10:58,INFO,executor.Executor,Running task 0.0 in stage 25.0 (TID 1166),Running task 0.0 in stage 25.0 ( TID 1166 ),80d4e2d6
1058,17/06/09,20:10:58,INFO,executor.Executor,Running task 1.0 in stage 25.0 (TID 1180),Running task 1.0 in stage 25.0 ( TID 1180 ),1ddb77f6
1059,17/06/09,20:10:58,INFO,executor.CoarseGrainedExecutorBackend,Got assigned task 1194,Got assigned task #spec#,c66df153
1060,17/06/09,20:10:58,INFO,executor.Executor,Running task 2.0 in stage 25.0 (TID 1194),Running task 2.0 in stage * ( TID * ),20c9aa14
1061,17/06/09,20:10:58,INFO,executor.CoarseGrainedExecutorBackend,Got assigned task 1198,Got assigned task #spec#,c66df153
1062,17/06/09,20:10:58,INFO,executor.Executor,Running task 3.0 in stage 25.0 (TID 1198),Running task 3.0 in stage * ( TID * ),d01c727f
1063,17/06/09,20:10:58,INFO,executor.CoarseGrainedExecutorBackend,Got assigned task 1199,Got assigned task #spec#,c66df153
1064,17/06/09,20:10:58,INFO,executor.Executor,Running task 4.0 in stage 25.0 (TID 1199),Running task 4.0 in stage 25.0 ( TID 1199 ),82418dca
1065,17/06/09,20:10:58,INFO,broadcast.TorrentBroadcast,Started reading broadcast variable 34,Started reading broadcast variable #spec#,5f76785d
1066,17/06/09,20:10:58,INFO,storage.MemoryStore,"Block broadcast_34_piece0 stored as bytes in memory (estimated size 28.8 KB, free 515.7 KB)","Block broadcast_34_piece0 stored as bytes in memory ( estimated size 28.8 #spec# , free 515.7 #spec# )",0f6dff77
1067,17/06/09,20:10:58,INFO,broadcast.TorrentBroadcast,Reading broadcast variable 34 took 9 ms,Reading broadcast variable #spec# took #spec# ms,7e3fe3c5
1068,17/06/09,20:10:58,INFO,storage.MemoryStore,"Block broadcast_34 stored as values in memory (estimated size 77.4 KB, free 593.1 KB)","Block broadcast_34 stored as values in memory ( estimated size 77.4 #spec# , free 593.1 #spec# )",01b6aeb8
1069,17/06/09,20:10:58,INFO,storage.BlockManager,Found block rdd_30_4 locally,Found block * locally,2dee596b
1070,17/06/09,20:10:58,INFO,storage.BlockManager,Found block rdd_30_3 locally,Found block * locally,2dee596b
1071,17/06/09,20:10:58,INFO,storage.BlockManager,Found block rdd_30_2 locally,Found block * locally,2dee596b
1072,17/06/09,20:10:58,INFO,storage.BlockManager,Found block rdd_30_1 locally,Found block * locally,2dee596b
1073,17/06/09,20:10:58,INFO,storage.BlockManager,Found block rdd_30_0 locally,Found block * locally,2dee596b
1074,17/06/09,20:10:59,INFO,output.FileOutputCommitter,File Output Committer Algorithm version is 1,File Output Committer Algorithm version is #spec#,39c7b5b5
1075,17/06/09,20:10:59,INFO,output.FileOutputCommitter,File Output Committer Algorithm version is 1,File Output Committer Algorithm version is #spec#,39c7b5b5
1076,17/06/09,20:10:59,INFO,output.FileOutputCommitter,File Output Committer Algorithm version is 1,File Output Committer Algorithm version is #spec#,39c7b5b5
1077,17/06/09,20:10:59,INFO,python.PythonRunner,"Times: total = 38, boot = -727, init = 765, finish = 0","Times : total = 38 , boot = -727 , init = 765 , finish = #spec#",79add8d6
1078,17/06/09,20:10:59,INFO,output.FileOutputCommitter,File Output Committer Algorithm version is 1,File Output Committer Algorithm version is #spec#,39c7b5b5
1079,17/06/09,20:10:59,INFO,output.FileOutputCommitter,File Output Committer Algorithm version is 1,File Output Committer Algorithm version is #spec#,39c7b5b5
1080,17/06/09,20:10:59,INFO,python.PythonRunner,"Times: total = 41, boot = -707, init = 748, finish = 0","Times : total = 41 , boot = -707 , init = 748 , finish = #spec#",03667ad7
1081,17/06/09,20:10:59,INFO,python.PythonRunner,"Times: total = 39, boot = -700, init = 739, finish = 0","Times : total = 39 , boot = -700 , init = 739 , finish = #spec#",610fa067
1082,17/06/09,20:10:59,INFO,python.PythonRunner,"Times: total = 39, boot = -690, init = 729, finish = 0","Times : total = 39 , boot = -690 , init = 729 , finish = #spec#",14fc9dc1
1083,17/06/09,20:10:59,INFO,python.PythonRunner,"Times: total = 41, boot = -699, init = 740, finish = 0","Times : total = 41 , boot = -699 , init = 740 , finish = #spec#",2be146c7
1084,17/06/09,20:10:59,INFO,output.FileOutputCommitter,Saved output of task 'attempt_201706092018_0025_m_000004_1199' to hdfs://10.10.34.11:9000/pjhe/test/2/_temporary/0/task_201706092018_0025_m_000004,Saved output of task ' * ' to hdfs : / #spec# #spec#,43b7e114
1085,17/06/09,20:10:59,INFO,mapred.SparkHadoopMapRedUtil,attempt_201706092018_0025_m_000004_1199: Committed,* : Committed,c3ce915d
1086,17/06/09,20:10:59,INFO,executor.Executor,Finished task 4.0 in stage 25.0 (TID 1199). 2364 bytes result sent to driver,Finished task 4.0 in stage 25.0 ( TID 1199 ) . #spec# bytes result sent to driver,71c03e04
1087,17/06/09,20:10:59,INFO,output.FileOutputCommitter,Saved output of task 'attempt_201706092018_0025_m_000003_1198' to hdfs://10.10.34.11:9000/pjhe/test/2/_temporary/0/task_201706092018_0025_m_000003,Saved output of task ' * ' to hdfs : / #spec# #spec#,43b7e114
1088,17/06/09,20:10:59,INFO,mapred.SparkHadoopMapRedUtil,attempt_201706092018_0025_m_000003_1198: Committed,* : Committed,c3ce915d
1089,17/06/09,20:10:59,INFO,output.FileOutputCommitter,Saved output of task 'attempt_201706092018_0025_m_000000_1166' to hdfs://10.10.34.11:9000/pjhe/test/2/_temporary/0/task_201706092018_0025_m_000000,Saved output of task ' * ' to hdfs : / #spec# #spec#,43b7e114
1090,17/06/09,20:10:59,INFO,mapred.SparkHadoopMapRedUtil,attempt_201706092018_0025_m_000000_1166: Committed,attempt_201706092018_0025_m_000000_1166 : Committed,d1439641
1091,17/06/09,20:10:59,INFO,output.FileOutputCommitter,Saved output of task 'attempt_201706092018_0025_m_000002_1194' to hdfs://10.10.34.11:9000/pjhe/test/2/_temporary/0/task_201706092018_0025_m_000002,Saved output of task ' * ' to hdfs : / #spec# #spec#,43b7e114
1092,17/06/09,20:10:59,INFO,output.FileOutputCommitter,Saved output of task 'attempt_201706092018_0025_m_000001_1180' to hdfs://10.10.34.11:9000/pjhe/test/2/_temporary/0/task_201706092018_0025_m_000001,Saved output of task ' * ' to hdfs : / #spec# #spec#,43b7e114
1093,17/06/09,20:10:59,INFO,mapred.SparkHadoopMapRedUtil,attempt_201706092018_0025_m_000002_1194: Committed,* : Committed,c3ce915d
1094,17/06/09,20:10:59,INFO,mapred.SparkHadoopMapRedUtil,attempt_201706092018_0025_m_000001_1180: Committed,* : Committed,c3ce915d
1095,17/06/09,20:10:59,INFO,executor.Executor,Finished task 3.0 in stage 25.0 (TID 1198). 2364 bytes result sent to driver,Finished task 3.0 in stage 25.0 ( TID 1198 ) . #spec# bytes result sent to driver,1f94c58f
1096,17/06/09,20:10:59,INFO,executor.Executor,Finished task 0.0 in stage 25.0 (TID 1166). 2364 bytes result sent to driver,Finished task 0.0 in stage 25.0 ( TID 1166 ) . #spec# bytes result sent to driver,9674007a
1097,17/06/09,20:10:59,INFO,executor.Executor,Finished task 2.0 in stage 25.0 (TID 1194). 2364 bytes result sent to driver,Finished task 2.0 in stage 25.0 ( TID 1194 ) . #spec# bytes result sent to driver,5ee59e43
1098,17/06/09,20:10:59,INFO,executor.Executor,Finished task 1.0 in stage 25.0 (TID 1180). 2364 bytes result sent to driver,Finished task 1.0 in stage 25.0 ( TID 1180 ) . #spec# bytes result sent to driver,c50eb13c
1099,17/06/09,20:11:07,INFO,executor.CoarseGrainedExecutorBackend,Got assigned task 1200,Got assigned task #spec#,c66df153
1100,17/06/09,20:11:07,INFO,executor.CoarseGrainedExecutorBackend,Got assigned task 1201,Got assigned task #spec#,c66df153
1101,17/06/09,20:11:07,INFO,executor.Executor,Running task 0.0 in stage 26.0 (TID 1200),Running task * in stage 26.0 ( TID * ),977b4aff
1102,17/06/09,20:11:07,INFO,executor.Executor,Running task 1.0 in stage 26.0 (TID 1201),Running task * in stage 26.0 ( TID * ),977b4aff
1103,17/06/09,20:11:07,INFO,executor.CoarseGrainedExecutorBackend,Got assigned task 1202,Got assigned task #spec#,c66df153
1104,17/06/09,20:11:07,INFO,executor.Executor,Running task 2.0 in stage 26.0 (TID 1202),Running task 2.0 in stage * ( TID * ),20c9aa14
1105,17/06/09,20:11:07,INFO,executor.CoarseGrainedExecutorBackend,Got assigned task 1203,Got assigned task #spec#,c66df153
1106,17/06/09,20:11:07,INFO,executor.Executor,Running task 3.0 in stage 26.0 (TID 1203),Running task * in stage 26.0 ( TID * ),977b4aff
1107,17/06/09,20:11:07,INFO,executor.CoarseGrainedExecutorBackend,Got assigned task 1204,Got assigned task #spec#,c66df153
1108,17/06/09,20:11:07,INFO,executor.Executor,Running task 4.0 in stage 26.0 (TID 1204),Running task * in stage 26.0 ( TID * ),977b4aff
1109,17/06/09,20:11:07,INFO,broadcast.TorrentBroadcast,Started reading broadcast variable 37,Started reading broadcast variable #spec#,5f76785d
1110,17/06/09,20:11:07,INFO,storage.MemoryStore,"Block broadcast_37_piece0 stored as bytes in memory (estimated size 5.2 KB, free 569.5 KB)","Block broadcast_37_piece0 stored as bytes in memory ( estimated size 5.2 #spec# , free 569.5 #spec# )",ad362182
1111,17/06/09,20:11:07,INFO,broadcast.TorrentBroadcast,Reading broadcast variable 37 took 14 ms,Reading broadcast variable #spec# took #spec# ms,7e3fe3c5
1112,17/06/09,20:11:07,INFO,storage.MemoryStore,"Block broadcast_37 stored as values in memory (estimated size 8.8 KB, free 500.9 KB)","Block broadcast_37 stored as values in memory ( estimated size 8.8 #spec# , free 500.9 #spec# )",04cf071c
1113,17/06/09,20:11:07,INFO,spark.CacheManager,"Partition rdd_42_0 not found, computing it","Partition * not found , computing it",a53dc0ae
1114,17/06/09,20:11:07,INFO,rdd.HadoopRDD,Input split: hdfs://10.10.34.11:9000/pjhe/logs/2kSOSP.log:0+7292,Input split : hdfs : / #spec# #spec# : *,07e1e309
1115,17/06/09,20:11:07,INFO,broadcast.TorrentBroadcast,Started reading broadcast variable 36,Started reading broadcast variable #spec#,5f76785d
1116,17/06/09,20:11:07,INFO,spark.CacheManager,"Partition rdd_42_4 not found, computing it","Partition * not found , computing it",a53dc0ae
1117,17/06/09,20:11:07,INFO,rdd.HadoopRDD,Input split: hdfs://10.10.34.11:9000/pjhe/logs/2kSOSP.log:29168+7292,Input split : hdfs : / #spec# #spec# : *,07e1e309
1118,17/06/09,20:11:07,INFO,spark.CacheManager,"Partition rdd_42_3 not found, computing it","Partition * not found , computing it",a53dc0ae
1119,17/06/09,20:11:07,INFO,rdd.HadoopRDD,Input split: hdfs://10.10.34.11:9000/pjhe/logs/2kSOSP.log:21876+7292,Input split : hdfs : / #spec# #spec# : *,07e1e309
1120,17/06/09,20:11:07,INFO,spark.CacheManager,"Partition rdd_42_2 not found, computing it","Partition * not found , computing it",a53dc0ae
1121,17/06/09,20:11:07,INFO,rdd.HadoopRDD,Input split: hdfs://10.10.34.11:9000/pjhe/logs/2kSOSP.log:14584+7292,Input split : hdfs : / #spec# #spec# : *,07e1e309
1122,17/06/09,20:11:07,INFO,spark.CacheManager,"Partition rdd_42_1 not found, computing it","Partition * not found , computing it",a53dc0ae
1123,17/06/09,20:11:07,INFO,rdd.HadoopRDD,Input split: hdfs://10.10.34.11:9000/pjhe/logs/2kSOSP.log:7292+7292,Input split : hdfs : / #spec# #spec# : *,07e1e309
1124,17/06/09,20:11:07,INFO,storage.MemoryStore,"Block broadcast_36_piece0 stored as bytes in memory (estimated size 21.4 KB, free 522.3 KB)","Block broadcast_36_piece0 stored as bytes in memory ( estimated size 21.4 #spec# , free 522.3 #spec# )",08271c55
1125,17/06/09,20:11:07,INFO,broadcast.TorrentBroadcast,Reading broadcast variable 36 took 11 ms,Reading broadcast variable #spec# took #spec# ms,7e3fe3c5
1126,17/06/09,20:11:07,INFO,storage.MemoryStore,"Block broadcast_36 stored as values in memory (estimated size 281.6 KB, free 803.9 KB)","Block broadcast_36 stored as values in memory ( estimated size 281.6 #spec# , free 803.9 #spec# )",edc938ce
1127,17/06/09,20:11:07,INFO,python.PythonRunner,"Times: total = 47, boot = -8758, init = 8800, finish = 5","Times : total = 47 , boot = -8758 , init = 8800 , finish = #spec#",c6938db4
1128,17/06/09,20:11:07,INFO,storage.MemoryStore,"Block rdd_42_0 stored as bytes in memory (estimated size 913.0 B, free 804.8 KB)","Block rdd_42_0 stored as bytes in memory ( estimated size 913.0 #spec# , free 804.8 #spec# )",2c15d6f3
1129,17/06/09,20:11:07,INFO,python.PythonRunner,"Times: total = 55, boot = -8764, init = 8814, finish = 5","Times : total = 55 , boot = -8764 , init = 8814 , finish = #spec#",dcbd44cd
1130,17/06/09,20:11:07,INFO,python.PythonRunner,"Times: total = 55, boot = -8768, init = 8818, finish = 5","Times : total = 55 , boot = -8768 , init = 8818 , finish = #spec#",d73a2a2a
1131,17/06/09,20:11:07,INFO,python.PythonRunner,"Times: total = 59, boot = -8772, init = 8826, finish = 5","Times : total = 59 , boot = -8772 , init = 8826 , finish = #spec#",70307a5c
1132,17/06/09,20:11:07,INFO,python.PythonRunner,"Times: total = 60, boot = -8772, init = 8827, finish = 5","Times : total = 60 , boot = -8772 , init = 8827 , finish = #spec#",bea444cc
1133,17/06/09,20:11:07,INFO,storage.MemoryStore,"Block rdd_42_4 stored as bytes in memory (estimated size 890.0 B, free 805.7 KB)","Block rdd_42_4 stored as bytes in memory ( estimated size 890.0 #spec# , free 805.7 #spec# )",c5a0353d
1134,17/06/09,20:11:07,INFO,storage.MemoryStore,"Block rdd_42_2 stored as bytes in memory (estimated size 850.0 B, free 806.5 KB)","Block rdd_42_2 stored as bytes in memory ( estimated size 850.0 #spec# , free 806.5 #spec# )",07497be5
1135,17/06/09,20:11:07,INFO,storage.MemoryStore,"Block rdd_42_1 stored as bytes in memory (estimated size 935.0 B, free 807.4 KB)","Block rdd_42_1 stored as bytes in memory ( estimated size 935.0 #spec# , free 807.4 #spec# )",82e860c0
1136,17/06/09,20:11:07,INFO,storage.MemoryStore,"Block rdd_42_3 stored as bytes in memory (estimated size 930.0 B, free 808.4 KB)","Block rdd_42_3 stored as bytes in memory ( estimated size 930.0 #spec# , free 808.4 #spec# )",f93607cd
1137,17/06/09,20:11:07,INFO,python.PythonRunner,"Times: total = 42, boot = 25, init = 16, finish = 1","Times : total = 42 , boot = 25 , init = 16 , finish = #spec#",b3c82127
1138,17/06/09,20:11:07,INFO,executor.Executor,Finished task 0.0 in stage 26.0 (TID 1200). 2703 bytes result sent to driver,Finished task 0.0 in stage 26.0 ( TID 1200 ) . #spec# bytes result sent to driver,427588e2
1139,17/06/09,20:11:07,INFO,executor.CoarseGrainedExecutorBackend,Got assigned task 1205,Got assigned task #spec#,c66df153
1140,17/06/09,20:11:07,INFO,executor.Executor,Running task 5.0 in stage 26.0 (TID 1205),Running task * in stage 26.0 ( TID * ),977b4aff
1141,17/06/09,20:11:07,INFO,python.PythonRunner,"Times: total = 41, boot = 21, init = 20, finish = 0","Times : total = 41 , boot = 21 , init = 20 , finish = #spec#",5b3f1602
1142,17/06/09,20:11:07,INFO,python.PythonRunner,"Times: total = 41, boot = 20, init = 20, finish = 1","Times : total = 41 , boot = 20 , init = 20 , finish = #spec#",b1c95640
1143,17/06/09,20:11:07,INFO,spark.CacheManager,"Partition rdd_42_5 not found, computing it","Partition * not found , computing it",a53dc0ae
1144,17/06/09,20:11:07,INFO,rdd.HadoopRDD,Input split: hdfs://10.10.34.11:9000/pjhe/logs/2kSOSP.log:36460+7292,Input split : hdfs : / #spec# #spec# : *,07e1e309
1145,17/06/09,20:11:07,INFO,python.PythonRunner,"Times: total = 42, boot = 23, init = 19, finish = 0","Times : total = 42 , boot = 23 , init = 19 , finish = #spec#",1031e1fb
1146,17/06/09,20:11:07,INFO,python.PythonRunner,"Times: total = 42, boot = 20, init = 21, finish = 1","Times : total = 42 , boot = 20 , init = 21 , finish = #spec#",1757a47b
1147,17/06/09,20:11:07,INFO,executor.Executor,Finished task 4.0 in stage 26.0 (TID 1204). 2703 bytes result sent to driver,Finished task 4.0 in stage 26.0 ( TID 1204 ) . #spec# bytes result sent to driver,ed2f1430
1148,17/06/09,20:11:07,INFO,executor.Executor,Finished task 2.0 in stage 26.0 (TID 1202). 2703 bytes result sent to driver,Finished task 2.0 in stage 26.0 ( TID 1202 ) . #spec# bytes result sent to driver,a7f4fd41
1149,17/06/09,20:11:07,INFO,executor.Executor,Finished task 1.0 in stage 26.0 (TID 1201). 2703 bytes result sent to driver,Finished task 1.0 in stage 26.0 ( TID 1201 ) . #spec# bytes result sent to driver,4f7cb70f
1150,17/06/09,20:11:07,INFO,executor.Executor,Finished task 3.0 in stage 26.0 (TID 1203). 2703 bytes result sent to driver,Finished task 3.0 in stage 26.0 ( TID 1203 ) . #spec# bytes result sent to driver,80e14253
1151,17/06/09,20:11:07,INFO,executor.CoarseGrainedExecutorBackend,Got assigned task 1206,Got assigned task #spec#,c66df153
1152,17/06/09,20:11:07,INFO,executor.Executor,Running task 6.0 in stage 26.0 (TID 1206),Running task * in stage 26.0 ( TID * ),977b4aff
1153,17/06/09,20:11:07,INFO,executor.CoarseGrainedExecutorBackend,Got assigned task 1207,Got assigned task #spec#,c66df153
1154,17/06/09,20:11:07,INFO,executor.Executor,Running task 7.0 in stage 26.0 (TID 1207),Running task * in stage 26.0 ( TID * ),977b4aff
1155,17/06/09,20:11:07,INFO,executor.CoarseGrainedExecutorBackend,Got assigned task 1208,Got assigned task #spec#,c66df153
1156,17/06/09,20:11:07,INFO,executor.Executor,Running task 8.0 in stage 26.0 (TID 1208),Running task * in stage 26.0 ( TID * ),977b4aff
1157,17/06/09,20:11:07,INFO,executor.CoarseGrainedExecutorBackend,Got assigned task 1209,Got assigned task #spec#,c66df153
1158,17/06/09,20:11:07,INFO,executor.Executor,Running task 9.0 in stage 26.0 (TID 1209),Running task * in stage 26.0 ( TID * ),977b4aff
1159,17/06/09,20:11:07,INFO,spark.CacheManager,"Partition rdd_42_6 not found, computing it","Partition * not found , computing it",a53dc0ae
1160,17/06/09,20:11:07,INFO,rdd.HadoopRDD,Input split: hdfs://10.10.34.11:9000/pjhe/logs/2kSOSP.log:43752+7292,Input split : hdfs : / #spec# #spec# : *,07e1e309
1161,17/06/09,20:11:07,INFO,spark.CacheManager,"Partition rdd_42_7 not found, computing it","Partition * not found , computing it",a53dc0ae
1162,17/06/09,20:11:07,INFO,rdd.HadoopRDD,Input split: hdfs://10.10.34.11:9000/pjhe/logs/2kSOSP.log:51044+7292,Input split : hdfs : / #spec# #spec# : *,07e1e309
1163,17/06/09,20:11:07,INFO,spark.CacheManager,"Partition rdd_42_8 not found, computing it","Partition * not found , computing it",a53dc0ae
1164,17/06/09,20:11:07,INFO,rdd.HadoopRDD,Input split: hdfs://10.10.34.11:9000/pjhe/logs/2kSOSP.log:58336+7292,Input split : hdfs : / #spec# #spec# : *,07e1e309
1165,17/06/09,20:11:07,INFO,spark.CacheManager,"Partition rdd_42_9 not found, computing it","Partition * not found , computing it",a53dc0ae
1166,17/06/09,20:11:07,INFO,rdd.HadoopRDD,Input split: hdfs://10.10.34.11:9000/pjhe/logs/2kSOSP.log:65628+7292,Input split : hdfs : / #spec# #spec# : *,07e1e309
1167,17/06/09,20:11:08,INFO,python.PythonRunner,"Times: total = 54, boot = 21, init = 28, finish = 5","Times : total = 54 , boot = 21 , init = 28 , finish = #spec#",2156f383
1168,17/06/09,20:11:08,INFO,storage.MemoryStore,"Block rdd_42_5 stored as bytes in memory (estimated size 930.0 B, free 809.3 KB)","Block rdd_42_5 stored as bytes in memory ( estimated size 930.0 #spec# , free 809.3 #spec# )",3f8e5180
1169,17/06/09,20:11:08,INFO,python.PythonRunner,"Times: total = 57, boot = 11, init = 41, finish = 5","Times : total = 57 , boot = 11 , init = 41 , finish = #spec#",bc1ebc5b
1170,17/06/09,20:11:08,INFO,python.PythonRunner,"Times: total = 53, boot = 7, init = 41, finish = 5","Times : total = 53 , boot = 7 , init = 41 , finish = #spec#",056f21f9
1171,17/06/09,20:11:08,INFO,python.PythonRunner,"Times: total = 58, boot = 7, init = 46, finish = 5","Times : total = 58 , boot = 7 , init = 46 , finish = #spec#",d413fa93
1172,17/06/09,20:11:08,INFO,storage.MemoryStore,"Block rdd_42_6 stored as bytes in memory (estimated size 559.0 B, free 809.8 KB)","Block rdd_42_6 stored as bytes in memory ( estimated size 559.0 #spec# , free 809.8 #spec# )",d9cbbe84
1173,17/06/09,20:11:08,INFO,storage.MemoryStore,"Block rdd_42_9 stored as bytes in memory (estimated size 950.0 B, free 810.7 KB)","Block rdd_42_9 stored as bytes in memory ( estimated size 950.0 #spec# , free 810.7 #spec# )",fc7f9b26
1174,17/06/09,20:11:08,INFO,python.PythonRunner,"Times: total = 65, boot = 10, init = 45, finish = 10","Times : total = 65 , boot = 10 , init = 45 , finish = #spec#",78f0fbfd
