LineId,Date,Time,Pid,Level,Component,Content,EventId,EventTemplate
1087,081110,225423,16747,INFO,dfs.DataNode$PacketResponder,Received block blk_-1956140031907143783 of size 67108864 from /10.251.70.112,0a99a04a,Received block blk_-1956140031907143783 of size 67108864 from /10.251.70.112
1088,081110,225642,16655,INFO,dfs.DataNode$PacketResponder,Received block blk_7534378757788640871 of size 67108864 from /10.251.214.130,6f113769,Received block blk_7534378757788640871 of size 67108864 from /10.251.214.130
1089,081110,225740,33,INFO,dfs.FSNamesystem,BLOCK* NameSystem.allocateBlock: /user/root/randtxt3/_temporary/_task_200811101024_0007_m_001662_0/part-01662. blk_8196657927516481490,d8d4c231,BLOCK* NameSystem.allocateBlock: /user/root/randtxt3/_temporary/_task_200811101024_0007_m_001662_0/part-01662. blk_8196657927516481490
1090,081110,225813,16867,INFO,dfs.DataNode$DataXceiver,Receiving block blk_-5029807829679779067 src: /10.251.122.79:49600 dest: /10.251.122.79:50010,49aa42fe,Receiving block blk_-5029807829679779067 src: /10.251.122.79:49600 dest: /10.251.122.79:50010
1091,081110,225905,16532,INFO,dfs.DataNode$DataXceiver,Receiving block blk_-3657751236932275338 src: /10.251.123.99:50481 dest: /10.251.123.99:50010,acc0f343,Receiving block blk_-3657751236932275338 src: /10.251.123.99:50481 dest: /10.251.123.99:50010
1092,081110,225947,26,INFO,dfs.FSNamesystem,BLOCK* NameSystem.addStoredBlock: blockMap updated: 10.251.74.227:50010 is added to blk_1594026090263820445 size 67108864,c05cba55,BLOCK* NameSystem.addStoredBlock: blockMap updated: 10.251.74.227:50010 is added to blk_1594026090263820445 size 67108864
1093,081110,230105,13,INFO,dfs.DataBlockScanner,Verification succeeded for blk_3894335463008345041,dfe9495d,Verification succeeded for blk_3894335463008345041
1094,081110,230202,28,INFO,dfs.FSNamesystem,BLOCK* NameSystem.addStoredBlock: blockMap updated: 10.251.193.224:50010 is added to blk_-6299730951392868297 size 67108864,18494054,BLOCK* NameSystem.addStoredBlock: blockMap updated: 10.251.193.224:50010 is added to blk_-6299730951392868297 size 67108864
1095,081110,230314,16898,INFO,dfs.DataNode$PacketResponder,PacketResponder 0 for block blk_157913239647511296 terminating,1cca9627,PacketResponder 0 for block blk_157913239647511296 terminating
1096,081110,230315,16811,INFO,dfs.DataNode$PacketResponder,PacketResponder 1 for block blk_-6454539193224916125 terminating,c92bd6c2,PacketResponder 1 for block blk_-6454539193224916125 terminating
1097,081110,230338,34,INFO,dfs.FSNamesystem,BLOCK* NameSystem.addStoredBlock: blockMap updated: 10.251.194.213:50010 is added to blk_-3575568207121859434 size 67108864,dfb98acc,BLOCK* NameSystem.addStoredBlock: blockMap updated: 10.251.194.213:50010 is added to <*> size 67108864
1098,081110,230457,16876,INFO,dfs.DataNode$PacketResponder,PacketResponder 2 for block blk_-4325209272072286951 terminating,b4497980,PacketResponder 2 for block blk_-4325209272072286951 terminating
1099,081110,230508,29,INFO,dfs.FSNamesystem,BLOCK* NameSystem.addStoredBlock: blockMap updated: 10.251.91.159:50010 is added to blk_-5739126205963920408 size 67108864,6b4e2a28,BLOCK* NameSystem.addStoredBlock: blockMap updated: 10.251.91.159:50010 is added to blk_-5739126205963920408 size 67108864
1100,081110,230524,16637,INFO,dfs.DataNode$PacketResponder,PacketResponder 2 for block blk_-9056865861421808370 terminating,33432232,PacketResponder 2 for block blk_-9056865861421808370 terminating
1101,081110,230536,16598,INFO,dfs.DataNode$PacketResponder,PacketResponder 1 for block blk_-6934248664959947757 terminating,6e8d2698,PacketResponder 1 for block blk_-6934248664959947757 terminating
1102,081110,230545,16742,INFO,dfs.DataNode$PacketResponder,Received block blk_-2082401934988378573 of size 67108864 from /10.251.214.112,0521ae23,Received block blk_-2082401934988378573 of size 67108864 from /10.251.214.112
1103,081110,230627,16366,INFO,dfs.DataNode$PacketResponder,PacketResponder 1 for block blk_7627900514276120558 terminating,b3278203,PacketResponder 1 for block blk_7627900514276120558 terminating
1104,081110,230628,16721,INFO,dfs.DataNode$PacketResponder,PacketResponder 0 for block blk_-1250775350296476256 terminating,829a9616,PacketResponder 0 for block blk_-1250775350296476256 terminating
1105,081110,230633,16678,INFO,dfs.DataNode$PacketResponder,PacketResponder 2 for block blk_2389216938154332862 terminating,22b4326d,PacketResponder 2 for block blk_2389216938154332862 terminating
1106,081110,230859,26,INFO,dfs.FSNamesystem,BLOCK* NameSystem.addStoredBlock: blockMap updated: 10.251.38.53:50010 is added to blk_7430820184211246929 size 67108864,2ee299b8,BLOCK* NameSystem.addStoredBlock: blockMap updated: 10.251.38.53:50010 is added to <*> size 67108864
1107,081110,231236,31,INFO,dfs.FSNamesystem,BLOCK* NameSystem.delete: blk_-608202790716579401 is added to invalidSet of 10.251.198.33:50010,1353f215,BLOCK* NameSystem.delete: blk_-608202790716579401 is added to invalidSet of 10.251.198.33:50010
1108,081110,231241,26,INFO,dfs.FSNamesystem,BLOCK* NameSystem.delete: blk_-1335063409877429524 is added to invalidSet of 10.251.107.196:50010,0d1efd52,BLOCK* NameSystem.delete: blk_-1335063409877429524 is added to invalidSet of 10.251.107.196:50010
1109,081110,231556,16543,INFO,dfs.DataNode$DataXceiver,10.251.202.181:50010 Served block blk_-5236655516146555545 to /10.251.31.5,0312a9d9,10.251.202.181:50010 Served block blk_-5236655516146555545 to /10.251.31.5
1110,081110,231904,17028,WARN,dfs.DataNode$DataXceiver,10.251.75.143:50010:Got exception while serving blk_2262752117989012641 to /10.250.13.188:,d14d96c8,10.251.75.143:50010:Got exception while serving blk_2262752117989012641 to /10.250.13.188:
1111,081110,231911,16933,WARN,dfs.DataNode$DataXceiver,10.251.126.227:50010:Got exception while serving blk_-4181768899028058192 to /10.251.26.177:,9bbe9f1d,10.251.126.227:50010:Got exception while serving blk_-4181768899028058192 to /10.251.26.177:
1112,081110,232739,16715,INFO,dfs.DataNode$DataXceiver,10.251.123.99:50010 Served block blk_-7990763409688650846 to /10.251.197.161,113461d8,10.251.123.99:50010 Served block blk_-7990763409688650846 to /10.251.197.161
1113,081110,233940,17094,INFO,dfs.DataNode$DataXceiver,10.250.17.225:50010 Served block blk_-2656323385657954732 to /10.250.17.225,247eefac,10.250.17.225:50010 Served block blk_-2656323385657954732 to /10.250.17.225
1114,081110,233954,17191,WARN,dfs.DataNode$DataXceiver,10.250.7.230:50010:Got exception while serving blk_-7029628814943626474 to /10.251.38.197:,b6fdc98a,10.250.7.230:50010:Got exception while serving blk_-7029628814943626474 to /10.251.38.197:
1115,081110,235445,16879,INFO,dfs.DataNode$DataXceiver,10.251.127.243:50010 Served block blk_8711213005689112399 to /10.251.74.134,68014b69,10.251.127.243:50010 Served block blk_8711213005689112399 to /10.251.74.134
1116,081111,000037,17163,INFO,dfs.DataNode$DataXceiver,10.251.195.70:50010 Served block blk_-3696162841836791939 to /10.251.195.70,5ceb2a7a,10.251.195.70:50010 Served block blk_-3696162841836791939 to /10.251.195.70
1117,081111,000626,17362,INFO,dfs.DataNode$DataXceiver,10.251.91.84:50010 Served block blk_-8915491531889006304 to /10.251.91.84,6b645c18,10.251.91.84:50010 Served block blk_-8915491531889006304 to /10.251.91.84
1118,081111,000932,16928,INFO,dfs.DataNode$DataXceiver,10.251.90.64:50010 Served block blk_-657087263710195616 to /10.250.14.196,e5aa1a6d,10.251.90.64:50010 Served block blk_-657087263710195616 to /10.250.14.196
1119,081111,002741,17343,INFO,dfs.DataNode$DataXceiver,10.250.10.213:50010 Served block blk_-1125621902344947014 to /10.250.10.213,f016f1a3,10.250.10.213:50010 Served block blk_-1125621902344947014 to /10.250.10.213
1120,081111,004102,17259,WARN,dfs.DataNode$DataXceiver,10.251.214.175:50010:Got exception while serving blk_481857539063371482 to /10.251.105.189:,654e8075,10.251.214.175:50010:Got exception while serving blk_481857539063371482 to /10.251.105.189:
1121,081111,004657,17337,INFO,dfs.DataNode$DataXceiver,10.250.10.6:50010 Served block blk_1200136320542454615 to /10.250.10.6,8c20841c,10.250.10.6:50010 Served block blk_1200136320542454615 to /10.250.10.6
1122,081111,011254,17716,WARN,dfs.DataNode$DataXceiver,10.251.39.144:50010:Got exception while serving blk_-8083036675630459841 to /10.251.39.209:,b412de17,10.251.39.144:50010:Got exception while serving blk_-8083036675630459841 to /10.251.39.209:
1123,081111,012254,17517,WARN,dfs.DataNode$DataXceiver,10.250.7.32:50010:Got exception while serving blk_-1508527605812345693 to /10.251.74.192:,a95a6cbd,10.250.7.32:50010:Got exception while serving blk_-1508527605812345693 to /10.251.74.192:
1124,081111,013241,17501,INFO,dfs.DataNode$DataXceiver,10.251.31.180:50010 Served block blk_3905759687686730625 to /10.251.31.180,e382ed17,10.251.31.180:50010 Served block blk_3905759687686730625 to /10.251.31.180
1125,081111,013322,17524,INFO,dfs.DataNode$DataXceiver,10.251.121.224:50010 Served block blk_342378162324355732 to /10.251.121.224,211951ad,10.251.121.224:50010 Served block blk_342378162324355732 to /10.251.121.224
1126,081111,013400,17543,INFO,dfs.DataNode$DataXceiver,10.250.14.38:50010 Served block blk_-8674089929114017279 to /10.250.14.38,4ffe6972,10.250.14.38:50010 Served block blk_-8674089929114017279 to /10.250.14.38
1127,081111,014431,17416,WARN,dfs.DataNode$DataXceiver,10.251.107.98:50010:Got exception while serving blk_-3140031507252212554 to /10.250.7.244:,43f4f959,10.251.107.98:50010:Got exception while serving blk_-3140031507252212554 to /10.250.7.244:
1128,081111,020752,17598,INFO,dfs.DataNode$DataXceiver,10.251.125.237:50010 Served block blk_-309134958179110212 to /10.251.125.237,e372e102,10.251.125.237:50010 Served block blk_-309134958179110212 to /10.251.125.237
1129,081111,022143,17663,INFO,dfs.DataNode$DataXceiver,10.250.13.240:50010 Served block blk_-3134225108208373949 to /10.250.13.240,794e75da,10.250.13.240:50010 Served block blk_-3134225108208373949 to /10.250.13.240
1130,081111,023010,27,INFO,dfs.FSNamesystem,BLOCK* NameSystem.delete: blk_-8887373200836701910 is added to invalidSet of 10.251.193.224:50010,7b6db398,BLOCK* NameSystem.delete: blk_-8887373200836701910 is added to invalidSet of 10.251.193.224:50010
1131,081111,023011,27,INFO,dfs.FSNamesystem,BLOCK* NameSystem.delete: blk_-1162676743264290624 is added to invalidSet of 10.251.194.213:50010,ad0ddba1,BLOCK* NameSystem.delete: blk_-1162676743264290624 is added to invalidSet of 10.251.194.213:50010
1132,081111,023011,27,INFO,dfs.FSNamesystem,BLOCK* NameSystem.delete: blk_-5513640508500780385 is added to invalidSet of 10.251.203.179:50010,471557b1,BLOCK* NameSystem.delete: blk_-5513640508500780385 is added to invalidSet of 10.251.203.179:50010
1133,081111,023011,27,INFO,dfs.FSNamesystem,BLOCK* NameSystem.delete: blk_-7767902948513849386 is added to invalidSet of 10.251.71.146:50010,debe96b4,BLOCK* NameSystem.delete: blk_-7767902948513849386 is added to invalidSet of 10.251.71.146:50010
1134,081111,023013,27,INFO,dfs.FSNamesystem,BLOCK* NameSystem.delete: blk_-5382946262718129284 is added to invalidSet of 10.250.5.161:50010,547af474,BLOCK* NameSystem.delete: blk_-5382946262718129284 is added to invalidSet of 10.250.5.161:50010
1135,081111,023013,27,INFO,dfs.FSNamesystem,BLOCK* NameSystem.delete: blk_5668137923110942035 is added to invalidSet of 10.251.91.229:50010,e4e949ca,BLOCK* NameSystem.delete: blk_5668137923110942035 is added to invalidSet of 10.251.91.229:50010
1136,081111,023013,27,INFO,dfs.FSNamesystem,BLOCK* NameSystem.delete: blk_7197514030988119866 is added to invalidSet of 10.251.75.49:50010,f7876e6d,BLOCK* NameSystem.delete: blk_7197514030988119866 is added to invalidSet of 10.251.75.49:50010
1137,081111,023015,27,INFO,dfs.FSNamesystem,BLOCK* NameSystem.delete: blk_-5362598472846558076 is added to invalidSet of 10.250.14.143:50010,7cdd4fff,BLOCK* NameSystem.delete: blk_-5362598472846558076 is added to invalidSet of 10.250.14.143:50010
1138,081111,023017,27,INFO,dfs.FSNamesystem,BLOCK* NameSystem.delete: blk_-4269939382058952254 is added to invalidSet of 10.251.203.129:50010,f803066e,BLOCK* NameSystem.delete: blk_-4269939382058952254 is added to invalidSet of 10.251.203.129:50010
1139,081111,023017,27,INFO,dfs.FSNamesystem,BLOCK* NameSystem.delete: blk_-6978845808078082463 is added to invalidSet of 10.251.109.209:50010,87f61513,BLOCK* NameSystem.delete: blk_-6978845808078082463 is added to invalidSet of 10.251.109.209:50010
1140,081111,023022,27,INFO,dfs.FSNamesystem,BLOCK* NameSystem.delete: blk_-1071115021179995772 is added to invalidSet of 10.250.11.53:50010,64ecaf3f,BLOCK* NameSystem.delete: blk_-1071115021179995772 is added to invalidSet of 10.250.11.53:50010
1141,081111,023022,27,INFO,dfs.FSNamesystem,BLOCK* NameSystem.delete: blk_7336636250384047238 is added to invalidSet of 10.251.26.177:50010,28a4a043,BLOCK* NameSystem.delete: blk_7336636250384047238 is added to invalidSet of 10.251.26.177:50010
1142,081111,023022,27,INFO,dfs.FSNamesystem,BLOCK* NameSystem.delete: blk_8493856762887493521 is added to invalidSet of 10.251.26.131:50010,08f880a5,BLOCK* NameSystem.delete: blk_8493856762887493521 is added to invalidSet of 10.251.26.131:50010
1143,081111,023024,27,INFO,dfs.FSNamesystem,BLOCK* NameSystem.delete: blk_1043487525777829194 is added to invalidSet of 10.251.110.8:50010,496aca9f,BLOCK* NameSystem.delete: blk_1043487525777829194 is added to invalidSet of 10.251.110.8:50010
1144,081111,023024,27,INFO,dfs.FSNamesystem,BLOCK* NameSystem.delete: blk_-3225035678192156905 is added to invalidSet of 10.251.38.214:50010,a6c54369,BLOCK* NameSystem.delete: blk_-3225035678192156905 is added to invalidSet of 10.251.38.214:50010
1145,081111,023025,27,INFO,dfs.FSNamesystem,BLOCK* NameSystem.delete: blk_5572208681898881669 is added to invalidSet of 10.251.38.197:50010,2afa8c31,BLOCK* NameSystem.delete: blk_5572208681898881669 is added to invalidSet of 10.251.38.197:50010
1146,081111,023027,27,INFO,dfs.FSNamesystem,BLOCK* NameSystem.delete: blk_-2225353020301959077 is added to invalidSet of 10.251.125.237:50010,4f05820e,BLOCK* NameSystem.delete: blk_-2225353020301959077 is added to invalidSet of 10.251.125.237:50010
1147,081111,023027,27,INFO,dfs.FSNamesystem,BLOCK* NameSystem.delete: blk_3946183108430554053 is added to invalidSet of 10.250.11.100:50010,946de0c1,BLOCK* NameSystem.delete: blk_3946183108430554053 is added to invalidSet of 10.250.11.100:50010
1148,081111,023033,27,INFO,dfs.FSNamesystem,BLOCK* NameSystem.delete: blk_-3681974396824196300 is added to invalidSet of 10.250.17.177:50010,e37ffe04,BLOCK* NameSystem.delete: blk_-3681974396824196300 is added to invalidSet of 10.250.17.177:50010
1149,081111,023037,27,INFO,dfs.FSNamesystem,BLOCK* NameSystem.delete: blk_2736251498135196075 is added to invalidSet of 10.251.90.64:50010,832aa25d,BLOCK* NameSystem.delete: blk_2736251498135196075 is added to invalidSet of 10.251.90.64:50010
1150,081111,023039,27,INFO,dfs.FSNamesystem,BLOCK* NameSystem.delete: blk_1275198635723397883 is added to invalidSet of 10.251.202.134:50010,37e20d86,BLOCK* NameSystem.delete: blk_1275198635723397883 is added to invalidSet of 10.251.202.134:50010
1151,081111,023039,27,INFO,dfs.FSNamesystem,BLOCK* NameSystem.delete: blk_3428998332517532825 is added to invalidSet of 10.251.43.192:50010,8d81b773,BLOCK* NameSystem.delete: blk_3428998332517532825 is added to invalidSet of 10.251.43.192:50010
1152,081111,023139,19,INFO,dfs.FSDataset,Deleting block blk_-7106479503467535906 file /mnt/hadoop/dfs/data/current/subdir32/blk_-7106479503467535906,15de4f0b,Deleting block blk_-7106479503467535906 file /mnt/hadoop/dfs/data/current/subdir32/blk_-7106479503467535906
1153,081111,023149,19,INFO,dfs.FSDataset,Deleting block blk_-7411858598798393933 file /mnt/hadoop/dfs/data/current/subdir24/blk_-7411858598798393933,345a8971,Deleting block blk_-7411858598798393933 file /mnt/hadoop/dfs/data/current/subdir24/blk_-7411858598798393933
1154,081111,023156,19,INFO,dfs.FSDataset,Deleting block blk_-5429479049793046826 file /mnt/hadoop/dfs/data/current/subdir34/blk_-5429479049793046826,d562f8f0,Deleting block blk_-5429479049793046826 file /mnt/hadoop/dfs/data/current/subdir34/blk_-5429479049793046826
1155,081111,023158,19,INFO,dfs.FSDataset,Deleting block blk_-6431101765137189231 file /mnt/hadoop/dfs/data/current/subdir33/blk_-6431101765137189231,0096fbd0,Deleting block blk_-6431101765137189231 file /mnt/hadoop/dfs/data/current/subdir33/blk_-6431101765137189231
1156,081111,023216,19,INFO,dfs.FSDataset,Deleting block blk_-2923662094689783995 file /mnt/hadoop/dfs/data/current/subdir38/blk_-2923662094689783995,e82514d7,Deleting block blk_-2923662094689783995 file /mnt/hadoop/dfs/data/current/subdir38/blk_-2923662094689783995
1157,081111,023222,17683,INFO,dfs.DataNode$DataXceiver,10.250.14.143:50010 Served block blk_-664656559337730574 to /10.250.7.96,f1d596c3,10.250.14.143:50010 Served block blk_-664656559337730574 to /10.250.7.96
1158,081111,023222,17788,INFO,dfs.DataNode$PacketResponder,Received block blk_3224393364314749254 of size 67108864 from /10.251.37.240,ad000228,Received block blk_3224393364314749254 of size 67108864 from /10.251.37.240
1159,081111,023229,19,INFO,dfs.FSDataset,Deleting block blk_1483582953997932733 file /mnt/hadoop/dfs/data/current/subdir7/blk_1483582953997932733,6b3a70a7,Deleting block blk_1483582953997932733 file /mnt/hadoop/dfs/data/current/subdir7/blk_1483582953997932733
1160,081111,023230,19,INFO,dfs.FSDataset,Deleting block blk_-3607708283707030582 file /mnt/hadoop/dfs/data/current/subdir31/blk_-3607708283707030582,b542ce0d,Deleting block blk_-3607708283707030582 file /mnt/hadoop/dfs/data/current/subdir31/blk_-3607708283707030582
1161,081111,023234,19,INFO,dfs.FSDataset,Deleting block blk_4365203784873840210 file /mnt/hadoop/dfs/data/current/subdir1/blk_4365203784873840210,f8cf7403,Deleting block blk_4365203784873840210 file /mnt/hadoop/dfs/data/current/subdir1/blk_4365203784873840210
1162,081111,023243,19,INFO,dfs.FSDataset,Deleting block blk_1920931690498309324 file /mnt/hadoop/dfs/data/current/subdir42/blk_1920931690498309324,9501a49a,Deleting block blk_1920931690498309324 file /mnt/hadoop/dfs/data/current/subdir42/blk_1920931690498309324
1163,081111,023243,19,INFO,dfs.FSDataset,Deleting block blk_2731746367139956284 file /mnt/hadoop/dfs/data/current/subdir15/blk_2731746367139956284,b973a6b7,Deleting block blk_2731746367139956284 file /mnt/hadoop/dfs/data/current/subdir15/blk_2731746367139956284
1164,081111,023247,19,INFO,dfs.FSDataset,Deleting block blk_3312198496468502316 file /mnt/hadoop/dfs/data/current/subdir36/blk_3312198496468502316,c4356444,Deleting block blk_3312198496468502316 file /mnt/hadoop/dfs/data/current/subdir36/blk_3312198496468502316
1165,081111,023247,19,INFO,dfs.FSDataset,Deleting block blk_-626413149556394155 file /mnt/hadoop/dfs/data/current/subdir26/blk_-626413149556394155,636f1582,Deleting block blk_-626413149556394155 file /mnt/hadoop/dfs/data/current/subdir26/blk_-626413149556394155
1166,081111,023248,18,INFO,dfs.FSDataset,Deleting block blk_1350741653957819140 file /mnt/hadoop/dfs/data/current/subdir32/blk_1350741653957819140,e78463f1,Deleting block blk_1350741653957819140 file /mnt/hadoop/dfs/data/current/subdir32/blk_1350741653957819140
1167,081111,023248,19,INFO,dfs.FSDataset,Deleting block blk_6675564098604634452 file /mnt/hadoop/dfs/data/current/subdir1/blk_6675564098604634452,a931a47d,Deleting block blk_6675564098604634452 file /mnt/hadoop/dfs/data/current/subdir1/blk_6675564098604634452
1168,081111,023249,19,INFO,dfs.FSDataset,Deleting block blk_1692958087244489888 file /mnt/hadoop/dfs/data/current/subdir62/blk_1692958087244489888,7cc39236,Deleting block blk_1692958087244489888 file /mnt/hadoop/dfs/data/current/subdir62/blk_1692958087244489888
1169,081111,023250,18,INFO,dfs.FSDataset,Deleting block blk_5528471097481810388 file /mnt/hadoop/dfs/data/current/subdir5/blk_5528471097481810388,6a812199,Deleting block blk_5528471097481810388 file /mnt/hadoop/dfs/data/current/subdir5/blk_5528471097481810388
1170,081111,023250,19,INFO,dfs.FSDataset,Deleting block blk_797263375273454863 file /mnt/hadoop/dfs/data/current/subdir16/blk_797263375273454863,ca576980,Deleting block blk_797263375273454863 file /mnt/hadoop/dfs/data/current/subdir16/blk_797263375273454863
1171,081111,023255,19,INFO,dfs.FSDataset,Deleting block blk_5209577451013188921 file /mnt/hadoop/dfs/data/current/subdir24/blk_5209577451013188921,fbbb05ad,Deleting block blk_5209577451013188921 file /mnt/hadoop/dfs/data/current/subdir24/blk_5209577451013188921
1172,081111,023304,18,INFO,dfs.FSDataset,Deleting block blk_4713539908695785630 file /mnt/hadoop/dfs/data/current/subdir39/blk_4713539908695785630,1a8f8522,Deleting block blk_4713539908695785630 file /mnt/hadoop/dfs/data/current/subdir39/blk_4713539908695785630
1173,081111,023310,19,INFO,dfs.FSDataset,Deleting block blk_6148201552996212693 file /mnt/hadoop/dfs/data/current/subdir15/blk_6148201552996212693,79a644c4,Deleting block blk_6148201552996212693 file /mnt/hadoop/dfs/data/current/subdir15/blk_6148201552996212693
1174,081111,023328,19,INFO,dfs.FSDataset,Deleting block blk_9014154925388243050 file /mnt/hadoop/dfs/data/current/subdir28/blk_9014154925388243050,f7a4d34f,Deleting block blk_9014154925388243050 file /mnt/hadoop/dfs/data/current/subdir28/blk_9014154925388243050
1175,081111,023330,19,INFO,dfs.FSDataset,Deleting block blk_8761138012128091849 file /mnt/hadoop/dfs/data/current/subdir33/blk_8761138012128091849,e4184a64,Deleting block blk_8761138012128091849 file /mnt/hadoop/dfs/data/current/subdir33/blk_8761138012128091849
1176,081111,023749,17857,INFO,dfs.DataNode$PacketResponder,Received block blk_-4071286774767564790 of size 67108864 from /10.251.197.226,608e7f70,Received block blk_-4071286774767564790 of size 67108864 from /10.251.197.226
1177,081111,023914,17773,INFO,dfs.DataNode$DataXceiver,10.251.122.65:50010 Served block blk_2866275036574950116 to /10.250.11.53,afc8106d,10.251.122.65:50010 Served block blk_2866275036574950116 to /10.250.11.53
1178,081111,024105,17911,INFO,dfs.DataNode$PacketResponder,Received block blk_-6811519872198278365 of size 67108864 from /10.250.6.4,1f148a8f,Received block blk_-6811519872198278365 of size 67108864 from /10.250.6.4
1179,081111,024133,31,INFO,dfs.FSNamesystem,BLOCK* NameSystem.addStoredBlock: blockMap updated: 10.251.199.19:50010 is added to blk_6748710057489679257 size 67108864,22981d60,BLOCK* NameSystem.addStoredBlock: blockMap updated: 10.251.199.19:50010 is added to blk_6748710057489679257 size 67108864
1180,081111,024247,29,INFO,dfs.FSNamesystem,BLOCK* NameSystem.addStoredBlock: blockMap updated: 10.251.39.209:50010 is added to blk_1833093108290599780 size 67108864,d327c120,BLOCK* NameSystem.addStoredBlock: blockMap updated: 10.251.39.209:50010 is added to blk_1833093108290599780 size 67108864
1181,081111,024304,27,INFO,dfs.FSNamesystem,BLOCK* NameSystem.addStoredBlock: blockMap updated: 10.250.7.146:50010 is added to blk_9163807899833139121 size 67108864,5c90ef89,BLOCK* NameSystem.addStoredBlock: blockMap updated: 10.250.7.146:50010 is added to <*> size 67108864
1182,081111,024309,17772,INFO,dfs.DataNode$DataXceiver,Receiving block blk_3941798034503185737 src: /10.250.11.85:42358 dest: /10.250.11.85:50010,e2bf13d6,Receiving block blk_3941798034503185737 src: /10.250.11.85:42358 dest: /10.250.11.85:50010
1183,081111,024325,17904,INFO,dfs.DataNode$PacketResponder,Received block blk_6894918622505820383 of size 67108864 from /10.250.14.143,c5eefd16,Received block blk_6894918622505820383 of size 67108864 from /10.250.14.143
1184,081111,024443,17867,INFO,dfs.DataNode$DataXceiver,Receiving block blk_6491424745418112176 src: /10.251.214.130:57008 dest: /10.251.214.130:50010,49310e42,Receiving block blk_6491424745418112176 src: /10.251.214.130:57008 dest: /10.251.214.130:50010
1185,081111,024443,29,INFO,dfs.FSNamesystem,BLOCK* NameSystem.allocateBlock: /user/root/rand4/_temporary/_task_200811101024_0009_m_000115_0/part-00115. blk_-17685631368401548,e7a82e3a,BLOCK* NameSystem.allocateBlock: /user/root/rand4/_temporary/_task_200811101024_0009_m_000115_0/part-00115. blk_-17685631368401548
1186,081111,024724,31,INFO,dfs.FSNamesystem,BLOCK* NameSystem.allocateBlock: /user/root/rand4/_temporary/_task_200811101024_0009_m_000176_0/part-00176. blk_8924207394547472950,db681c17,BLOCK* NameSystem.allocateBlock: /user/root/rand4/_temporary/_task_200811101024_0009_m_000176_0/part-00176. blk_8924207394547472950
1187,081111,024742,17976,INFO,dfs.DataNode$DataXceiver,Receiving block blk_-4526931594457272384 src: /10.251.43.147:40348 dest: /10.251.43.147:50010,c555ae93,Receiving block blk_-4526931594457272384 src: /10.251.43.147:40348 dest: /10.251.43.147:50010
1188,081111,024831,35,INFO,dfs.FSNamesystem,BLOCK* NameSystem.addStoredBlock: blockMap updated: 10.251.31.242:50010 is added to blk_5390763359901143305 size 67108864,552453c6,BLOCK* NameSystem.addStoredBlock: blockMap updated: 10.251.31.242:50010 is added to <*> size 67108864
1189,081111,024901,18086,INFO,dfs.DataNode$DataXceiver,Receiving block blk_-11867600358649678 src: /10.251.75.79:46421 dest: /10.251.75.79:50010,2b23afe7,Receiving block blk_-11867600358649678 src: /10.251.75.79:46421 dest: /10.251.75.79:50010
1190,081111,024901,30,INFO,dfs.FSNamesystem,BLOCK* NameSystem.addStoredBlock: blockMap updated: 10.250.11.194:50010 is added to blk_2430417102497887445 size 67108864,ed52ae5a,BLOCK* NameSystem.addStoredBlock: blockMap updated: 10.250.11.194:50010 is added to <*> size 67108864
1191,081111,024901,35,INFO,dfs.FSNamesystem,BLOCK* NameSystem.addStoredBlock: blockMap updated: 10.251.214.18:50010 is added to blk_-747046374856916711 size 67108864,eb6b50c6,BLOCK* NameSystem.addStoredBlock: blockMap updated: 10.251.214.18:50010 is added to <*> size 67108864
1192,081111,025101,18187,INFO,dfs.DataNode$PacketResponder,Received block blk_5062112794659861146 of size 67108864 from /10.251.91.84,f54d809d,Received block blk_5062112794659861146 of size 67108864 from /10.251.91.84
1193,081111,025208,18218,INFO,dfs.DataNode$DataXceiver,Receiving block blk_-116589515245909549 src: /10.251.203.179:33198 dest: /10.251.203.179:50010,2529f8a2,Receiving block blk_-116589515245909549 src: /10.251.203.179:33198 dest: /10.251.203.179:50010
1194,081111,025335,17997,INFO,dfs.DataNode$PacketResponder,PacketResponder 1 for block blk_4628975089896927394 terminating,0aa02788,PacketResponder 1 for block blk_4628975089896927394 terminating
1195,081111,025336,18090,INFO,dfs.DataNode$DataXceiver,Receiving block blk_-764747190320632607 src: /10.251.127.191:49914 dest: /10.251.127.191:50010,cc928cf1,Receiving block blk_-764747190320632607 src: /10.251.127.191:49914 dest: /10.251.127.191:50010
1196,081111,025346,18124,INFO,dfs.DataNode$PacketResponder,Received block blk_-8015797075596093783 of size 67108864 from /10.250.11.194,30bbef74,Received block blk_-8015797075596093783 of size 67108864 from /10.250.11.194
1197,081111,025424,26,INFO,dfs.FSNamesystem,BLOCK* NameSystem.addStoredBlock: blockMap updated: 10.251.110.160:50010 is added to blk_-1675768179383804109 size 67108864,35696921,BLOCK* NameSystem.addStoredBlock: blockMap updated: 10.251.110.160:50010 is added to <*> size 67108864
1198,081111,025607,18122,INFO,dfs.DataNode$PacketResponder,PacketResponder 2 for block blk_1155029843511109085 terminating,a6f155c7,PacketResponder 2 for block blk_1155029843511109085 terminating
1199,081111,025619,31,INFO,dfs.FSNamesystem,BLOCK* NameSystem.addStoredBlock: blockMap updated: 10.251.67.113:50010 is added to blk_9060964400089016309 size 67108864,a11e1ccf,BLOCK* NameSystem.addStoredBlock: blockMap updated: 10.251.67.113:50010 is added to <*> size 67108864
