LineId,Date,Time,Level,Node,Component,Id,Content,EventTemplate,EventId
1173,2015-07-29,"19:34:44,742",WARN,RecvWorker,188978561024:QuorumCnxManager$RecvWorker,765,Interrupting SendWorker,Interrupting SendWorker,273e53f2
1174,2015-07-29,"19:34:47,879",WARN,RecvWorker,188978561024:QuorumCnxManager$RecvWorker,762,"Connection broken for id 188978561024, my id = 2, error =","Connection broken for id * , my id = * , error =",20ef1042
1175,2015-07-29,"19:34:48,076",INFO,/10.10.34.12,3888:QuorumCnxManager$Listener,493,Received connection request /10.10.34.13:45406,Received connection request #spec#,ea4035a0
1176,2015-07-29,"19:34:54,565",WARN,SendWorker,188978561024:QuorumCnxManager$SendWorker,679,Interrupted while waiting for message on queue,Interrupted while waiting for message on queue,45a3ec5d
1177,2015-07-29,"19:34:54,649",WARN,RecvWorker,188978561024:QuorumCnxManager$RecvWorker,765,Interrupting SendWorker,Interrupting SendWorker,273e53f2
1178,2015-07-29,"19:34:54,649",WARN,SendWorker,188978561024:QuorumCnxManager$SendWorker,679,Interrupted while waiting for message on queue,Interrupted while waiting for message on queue,45a3ec5d
1179,2015-07-29,"19:35:01,238",INFO,/10.10.34.12,3888:QuorumCnxManager$Listener,493,Received connection request /10.10.34.11:32964,Received connection request #spec#,ea4035a0
1180,2015-07-29,"19:35:01,244",WARN,RecvWorker,188978561024:QuorumCnxManager$RecvWorker,762,"Connection broken for id 188978561024, my id = 2, error =","Connection broken for id * , my id = * , error =",20ef1042
1181,2015-07-29,"19:35:04,781",WARN,SendWorker,188978561024:QuorumCnxManager$SendWorker,688,Send worker leaving thread,Send worker leaving thread,7a2ec7d0
1182,2015-07-29,"19:35:08,008",WARN,RecvWorker,188978561024:QuorumCnxManager$RecvWorker,762,"Connection broken for id 188978561024, my id = 2, error =","Connection broken for id * , my id = * , error =",20ef1042
1183,2015-07-29,"19:35:11,348",WARN,RecvWorker,188978561024:QuorumCnxManager$RecvWorker,762,"Connection broken for id 188978561024, my id = 2, error =","Connection broken for id * , my id = * , error =",20ef1042
1184,2015-07-29,"19:35:11,352",WARN,SendWorker,188978561024:QuorumCnxManager$SendWorker,679,Interrupted while waiting for message on queue,Interrupted while waiting for message on queue,45a3ec5d
1185,2015-07-29,"19:35:11,461",WARN,RecvWorker,188978561024:QuorumCnxManager$RecvWorker,762,"Connection broken for id 188978561024, my id = 2, error =","Connection broken for id * , my id = * , error =",20ef1042
1186,2015-07-29,"19:35:14,605",WARN,SendWorker,188978561024:QuorumCnxManager$SendWorker,688,Send worker leaving thread,Send worker leaving thread,7a2ec7d0
1187,2015-07-29,"19:35:14,606",WARN,RecvWorker,188978561024:QuorumCnxManager$RecvWorker,762,"Connection broken for id 188978561024, my id = 2, error =","Connection broken for id * , my id = * , error =",20ef1042
1188,2015-07-29,"19:35:14,692",WARN,SendWorker,188978561024:QuorumCnxManager$SendWorker,688,Send worker leaving thread,Send worker leaving thread,7a2ec7d0
1189,2015-07-29,"19:35:14,798",WARN,SendWorker,188978561024:QuorumCnxManager$SendWorker,688,Send worker leaving thread,Send worker leaving thread,7a2ec7d0
1190,2015-07-29,"19:35:14,801",INFO,/10.10.34.12,3888:QuorumCnxManager$Listener,493,Received connection request /10.10.34.13:45509,Received connection request #spec#,ea4035a0
1191,2015-07-29,"19:35:14,802",WARN,RecvWorker,188978561024:QuorumCnxManager$RecvWorker,762,"Connection broken for id 188978561024, my id = 2, error =","Connection broken for id * , my id = * , error =",20ef1042
1192,2015-07-29,"19:35:17,946",WARN,RecvWorker,188978561024:QuorumCnxManager$RecvWorker,765,Interrupting SendWorker,Interrupting SendWorker,273e53f2
1193,2015-07-29,"19:35:18,136",WARN,RecvWorker,188978561024:QuorumCnxManager$RecvWorker,765,Interrupting SendWorker,Interrupting SendWorker,273e53f2
1194,2015-07-29,"19:35:24,626",WARN,RecvWorker,188978561024:QuorumCnxManager$RecvWorker,762,"Connection broken for id 188978561024, my id = 2, error =","Connection broken for id * , my id = * , error =",20ef1042
1195,2015-07-29,"19:35:24,818",WARN,SendWorker,188978561024:QuorumCnxManager$SendWorker,679,Interrupted while waiting for message on queue,Interrupted while waiting for message on queue,45a3ec5d
1196,2015-07-29,"19:35:24,822",WARN,RecvWorker,188978561024:QuorumCnxManager$RecvWorker,765,Interrupting SendWorker,Interrupting SendWorker,273e53f2
1197,2015-07-29,"19:35:28,049",WARN,SendWorker,188978561024:QuorumCnxManager$SendWorker,679,Interrupted while waiting for message on queue,Interrupted while waiting for message on queue,45a3ec5d
1198,2015-07-29,"19:35:28,160",WARN,SendWorker,188978561024:QuorumCnxManager$SendWorker,688,Send worker leaving thread,Send worker leaving thread,7a2ec7d0
1199,2015-07-29,"19:35:28,162",WARN,SendWorker,188978561024:QuorumCnxManager$SendWorker,679,Interrupted while waiting for message on queue,Interrupted while waiting for message on queue,45a3ec5d
1200,2015-07-29,"19:35:31,307",WARN,RecvWorker,188978561024:QuorumCnxManager$RecvWorker,765,Interrupting SendWorker,Interrupting SendWorker,273e53f2
1201,2015-07-29,"19:35:31,389",WARN,RecvWorker,188978561024:QuorumCnxManager$RecvWorker,762,"Connection broken for id 188978561024, my id = 2, error =","Connection broken for id * , my id = * , error =",20ef1042
1202,2015-07-29,"19:35:34,731",WARN,RecvWorker,188978561024:QuorumCnxManager$RecvWorker,762,"Connection broken for id 188978561024, my id = 2, error =","Connection broken for id * , my id = * , error =",20ef1042
1203,2015-07-29,"19:35:34,735",WARN,SendWorker,188978561024:QuorumCnxManager$SendWorker,688,Send worker leaving thread,Send worker leaving thread,7a2ec7d0
1204,2015-07-29,"19:35:34,839",WARN,SendWorker,188978561024:QuorumCnxManager$SendWorker,679,Interrupted while waiting for message on queue,Interrupted while waiting for message on queue,45a3ec5d
1205,2015-07-29,"19:35:34,842",WARN,SendWorker,188978561024:QuorumCnxManager$SendWorker,679,Interrupted while waiting for message on queue,Interrupted while waiting for message on queue,45a3ec5d
1206,2015-07-29,"19:35:41,328",WARN,RecvWorker,188978561024:QuorumCnxManager$RecvWorker,765,Interrupting SendWorker,Interrupting SendWorker,273e53f2
1207,2015-07-29,"19:35:41,411",WARN,SendWorker,188978561024:QuorumCnxManager$SendWorker,688,Send worker leaving thread,Send worker leaving thread,7a2ec7d0
1208,2015-07-29,"19:35:41,523",WARN,SendWorker,188978561024:QuorumCnxManager$SendWorker,688,Send worker leaving thread,Send worker leaving thread,7a2ec7d0
1209,2015-07-29,"19:35:44,864",WARN,RecvWorker,188978561024:QuorumCnxManager$RecvWorker,765,Interrupting SendWorker,Interrupting SendWorker,273e53f2
1210,2015-07-29,"19:35:48,007",INFO,/10.10.34.12,3888:QuorumCnxManager$Listener,493,Received connection request /10.10.34.11:33138,Received connection request #spec#,ea4035a0
1211,2015-07-29,"19:35:48,009",WARN,SendWorker,188978561024:QuorumCnxManager$SendWorker,679,Interrupted while waiting for message on queue,Interrupted while waiting for message on queue,45a3ec5d
1212,2015-07-29,"19:35:48,094",WARN,SendWorker,188978561024:QuorumCnxManager$SendWorker,679,Interrupted while waiting for message on queue,Interrupted while waiting for message on queue,45a3ec5d
1213,2015-07-29,"19:35:51,543",WARN,RecvWorker,188978561024:QuorumCnxManager$RecvWorker,762,"Connection broken for id 188978561024, my id = 2, error =","Connection broken for id * , my id = * , error =",20ef1042
1214,2015-07-29,"19:35:54,882",INFO,/10.10.34.12,3888:QuorumCnxManager$Listener,493,Received connection request /10.10.34.13:45651,Received connection request #spec#,ea4035a0
1215,2015-07-29,"19:35:54,885",WARN,SendWorker,188978561024:QuorumCnxManager$SendWorker,679,Interrupted while waiting for message on queue,Interrupted while waiting for message on queue,45a3ec5d
1216,2015-07-29,"19:36:01,368",INFO,/10.10.34.12,3888:QuorumCnxManager$Listener,493,Received connection request /10.10.34.11:33186,Received connection request #spec#,ea4035a0
1217,2015-07-29,"19:36:01,453",WARN,RecvWorker,188978561024:QuorumCnxManager$RecvWorker,765,Interrupting SendWorker,Interrupting SendWorker,273e53f2
1218,2015-07-29,"19:36:04,906",WARN,RecvWorker,188978561024:QuorumCnxManager$RecvWorker,765,Interrupting SendWorker,Interrupting SendWorker,273e53f2
1219,2015-07-29,"19:36:14,809",INFO,/10.10.34.12,3888:QuorumCnxManager$Listener,493,Received connection request /10.10.34.12:57889,Received connection request #spec#,ea4035a0
1220,2015-07-29,"19:36:18,070",INFO,/10.10.34.12,3888:QuorumCnxManager$Listener,493,Received connection request /10.10.34.11:33246,Received connection request #spec#,ea4035a0
1221,2015-07-29,"19:36:18,151",INFO,/10.10.34.12,3888:QuorumCnxManager$Listener,493,Received connection request /10.10.34.12:57904,Received connection request #spec#,ea4035a0
1222,2015-07-29,"19:36:18,262",WARN,SendWorker,188978561024:QuorumCnxManager$SendWorker,679,Interrupted while waiting for message on queue,Interrupted while waiting for message on queue,45a3ec5d
1223,2015-07-29,"19:36:18,265",INFO,/10.10.34.12,3888:QuorumCnxManager$Listener,493,Received connection request /10.10.34.13:45738,Received connection request #spec#,ea4035a0
1224,2015-07-29,"19:36:21,410",INFO,/10.10.34.12,3888:QuorumCnxManager$Listener,493,Received connection request /10.10.34.11:33257,Received connection request #spec#,ea4035a0
1225,2015-07-29,"19:36:21,414",WARN,SendWorker,188978561024:QuorumCnxManager$SendWorker,688,Send worker leaving thread,Send worker leaving thread,7a2ec7d0
1226,2015-07-29,"19:36:21,492",WARN,RecvWorker,188978561024:QuorumCnxManager$RecvWorker,762,"Connection broken for id 188978561024, my id = 2, error =","Connection broken for id * , my id = * , error =",20ef1042
1227,2015-07-29,"19:36:21,606",WARN,SendWorker,188978561024:QuorumCnxManager$SendWorker,679,Interrupted while waiting for message on queue,Interrupted while waiting for message on queue,45a3ec5d
1228,2015-07-29,"19:36:24,752",WARN,RecvWorker,188978561024:QuorumCnxManager$RecvWorker,765,Interrupting SendWorker,Interrupting SendWorker,273e53f2
1229,2015-07-29,"19:36:24,834",WARN,RecvWorker,188978561024:QuorumCnxManager$RecvWorker,765,Interrupting SendWorker,Interrupting SendWorker,273e53f2
1230,2015-07-29,"19:36:28,091",WARN,RecvWorker,188978561024:QuorumCnxManager$RecvWorker,762,"Connection broken for id 188978561024, my id = 2, error =","Connection broken for id * , my id = * , error =",20ef1042
1231,2015-07-29,"19:36:28,176",WARN,RecvWorker,188978561024:QuorumCnxManager$RecvWorker,762,"Connection broken for id 188978561024, my id = 2, error =","Connection broken for id * , my id = * , error =",20ef1042
1232,2015-07-29,"19:36:28,284",INFO,/10.10.34.12,3888:QuorumCnxManager$Listener,493,Received connection request /10.10.34.13:45770,Received connection request #spec#,ea4035a0
1233,2015-07-29,"19:36:31,627",WARN,SendWorker,188978561024:QuorumCnxManager$SendWorker,679,Interrupted while waiting for message on queue,Interrupted while waiting for message on queue,45a3ec5d
1234,2015-07-29,"19:36:34,771",INFO,/10.10.34.12,3888:QuorumCnxManager$Listener,493,Received connection request /10.10.34.11:33305,Received connection request #spec#,ea4035a0
1235,2015-07-29,"19:36:34,853",INFO,/10.10.34.12,3888:QuorumCnxManager$Listener,493,Received connection request /10.10.34.12:57965,Received connection request #spec#,ea4035a0
1236,2015-07-29,"19:36:34,962",WARN,RecvWorker,188978561024:QuorumCnxManager$RecvWorker,765,Interrupting SendWorker,Interrupting SendWorker,273e53f2
1237,2015-07-29,"19:36:38,112",WARN,RecvWorker,188978561024:QuorumCnxManager$RecvWorker,762,"Connection broken for id 188978561024, my id = 2, error =","Connection broken for id * , my id = * , error =",20ef1042
1238,2015-07-29,"19:36:38,193",INFO,/10.10.34.12,3888:QuorumCnxManager$Listener,493,Received connection request /10.10.34.12:57977,Received connection request #spec#,ea4035a0
1239,2015-07-29,"19:36:38,307",WARN,SendWorker,188978561024:QuorumCnxManager$SendWorker,679,Interrupted while waiting for message on queue,Interrupted while waiting for message on queue,45a3ec5d
1240,2015-07-29,"19:36:44,987",WARN,SendWorker,188978561024:QuorumCnxManager$SendWorker,679,Interrupted while waiting for message on queue,Interrupted while waiting for message on queue,45a3ec5d
1241,2015-07-29,"19:36:48,327",WARN,SendWorker,188978561024:QuorumCnxManager$SendWorker,688,Send worker leaving thread,Send worker leaving thread,7a2ec7d0
1242,2015-07-29,"19:36:51,671",WARN,RecvWorker,188978561024:QuorumCnxManager$RecvWorker,765,Interrupting SendWorker,Interrupting SendWorker,273e53f2
1243,2015-07-29,"19:36:51,671",WARN,SendWorker,188978561024:QuorumCnxManager$SendWorker,679,Interrupted while waiting for message on queue,Interrupted while waiting for message on queue,45a3ec5d
1244,2015-07-29,"19:36:54,812",WARN,SendWorker,188978561024:QuorumCnxManager$SendWorker,688,Send worker leaving thread,Send worker leaving thread,7a2ec7d0
1245,2015-07-29,"19:36:55,011",WARN,SendWorker,188978561024:QuorumCnxManager$SendWorker,688,Send worker leaving thread,Send worker leaving thread,7a2ec7d0
1246,2015-07-29,"19:36:58,153",WARN,RecvWorker,188978561024:QuorumCnxManager$RecvWorker,765,Interrupting SendWorker,Interrupting SendWorker,273e53f2
1247,2015-07-29,"19:36:58,154",WARN,SendWorker,188978561024:QuorumCnxManager$SendWorker,679,Interrupted while waiting for message on queue,Interrupted while waiting for message on queue,45a3ec5d
1248,2015-07-29,"19:36:58,342",WARN,RecvWorker,188978561024:QuorumCnxManager$RecvWorker,762,"Connection broken for id 188978561024, my id = 2, error =","Connection broken for id * , my id = * , error =",20ef1042
1249,2015-07-29,"19:36:58,343",WARN,SendWorker,188978561024:QuorumCnxManager$SendWorker,679,Interrupted while waiting for message on queue,Interrupted while waiting for message on queue,45a3ec5d
1250,2015-07-29,"19:37:01,494",WARN,SendWorker,188978561024:QuorumCnxManager$SendWorker,679,Interrupted while waiting for message on queue,Interrupted while waiting for message on queue,45a3ec5d
1251,2015-07-29,"19:37:05,025",WARN,SendWorker,188978561024:QuorumCnxManager$SendWorker,679,Interrupted while waiting for message on queue,Interrupted while waiting for message on queue,45a3ec5d
1252,2015-07-29,"19:37:08,362",WARN,SendWorker,188978561024:QuorumCnxManager$SendWorker,688,Send worker leaving thread,Send worker leaving thread,7a2ec7d0
1253,2015-07-29,"19:37:11,703",INFO,/10.10.34.12,3888:QuorumCnxManager$Listener,493,Received connection request /10.10.34.13:45923,Received connection request #spec#,ea4035a0
1254,2015-07-29,"19:37:15,046",WARN,SendWorker,188978561024:QuorumCnxManager$SendWorker,679,Interrupted while waiting for message on queue,Interrupted while waiting for message on queue,45a3ec5d
1255,2015-07-29,"19:37:21,538",WARN,SendWorker,188978561024:QuorumCnxManager$SendWorker,688,Send worker leaving thread,Send worker leaving thread,7a2ec7d0
1256,2015-07-29,"19:37:21,611",WARN,SendWorker,188978561024:QuorumCnxManager$SendWorker,679,Interrupted while waiting for message on queue,Interrupted while waiting for message on queue,45a3ec5d
1257,2015-07-29,"19:37:21,726",WARN,RecvWorker,188978561024:QuorumCnxManager$RecvWorker,762,"Connection broken for id 188978561024, my id = 2, error =","Connection broken for id * , my id = * , error =",20ef1042
1258,2015-07-29,"19:37:27,222",INFO,ProcessThread(sid,2 cport:-1)::PrepRequestProcessor,627,Got user-level KeeperException when processing sessionid:0x34ed93485090001 type:create cxid:0x55b8bb0f zxid:0x100000010 txntype:-1 reqpath:n/a Error Path:/home/curi/.zookeeper Error:KeeperErrorCode = NodeExists for /home/curi/.zookeeper,Got user-level KeeperException when processing sessionid : #spec# type : create cxid : #spec# zxid : #spec# txntype : -1 reqpath : n/a Error Path : #spec# Error : KeeperErrorCode = NodeExists for #spec#,a70906f9
1259,2015-07-29,"19:39:01,170",WARN,NIOServerCxn.Factory,0.0.0.0/0.0.0.0:2181:NIOServerCnxn,349,caught end of stream exception,caught end of stream exception,ecefe136
1260,2015-07-29,"19:48:30,969",INFO,NIOServerCxn.Factory,0.0.0.0/0.0.0.0:2181:NIOServerCnxnFactory,197,Accepted socket connection from /10.10.34.16:56610,Accepted socket connection from #spec#,6341512a
1261,2015-07-29,"19:52:16,002",INFO,ProcessThread(sid,2 cport:-1)::PrepRequestProcessor,476,Processed session termination for sessionid: 0x14ed93111f20005,Processed session termination for sessionid : #spec#,e593b57c
1262,2015-07-29,"19:52:16,002",INFO,ProcessThread(sid,2 cport:-1)::PrepRequestProcessor,476,Processed session termination for sessionid: 0x24ed93119420008,Processed session termination for sessionid : #spec#,e593b57c
1263,2015-07-29,"19:52:20,004",INFO,ProcessThread(sid,2 cport:-1)::PrepRequestProcessor,476,Processed session termination for sessionid: 0x14ed93111f20000,Processed session termination for sessionid : #spec#,e593b57c
1264,2015-07-29,"19:52:20,581",INFO,NIOServerCxn.Factory,0.0.0.0/0.0.0.0:2181:NIOServerCnxnFactory,197,Accepted socket connection from /10.10.34.11:50822,Accepted socket connection from #spec#,6341512a
1265,2015-07-29,"19:53:12,538",WARN,SendWorker,3:QuorumCnxManager$SendWorker,688,Send worker leaving thread,Send worker leaving thread,7a2ec7d0
1266,2015-07-29,"19:54:05,544",WARN,NIOServerCxn.Factory,0.0.0.0/0.0.0.0:2181:ZooKeeperServer,793,Connection request from old client /10.10.34.13:37229; will be dropped if server is in r-o mode,Connection request from old client #spec# ; will be dropped if server is in r-o mode,0aff4557
1267,2015-07-29,"19:54:05,544",INFO,NIOServerCxn.Factory,0.0.0.0/0.0.0.0:2181:ZooKeeperServer,839,Client attempting to establish new session at /10.10.34.13:37229,Client attempting to establish new session at #spec#,2ba98df9
1268,2015-07-29,"19:56:54,754",INFO,WorkerReceiver[myid=2],FastLeaderElection,542,"Notification: 3 (n.leader), 0x10000006b (n.zxid), 0x2 (n.round), LOOKING (n.state), 3 (n.sid), 0x1 (n.peerEPoch), LEADING (my state)","Notification : #spec# ( n.leader ) , #spec# ( n.zxid ) , #spec# ( n.round ) , * ( n.state ) , #spec# ( n.sid ) , #spec# ( n.peerEPoch ) , * ( my state )",03bd3e4c
1269,2015-07-29,"19:57:37,058",INFO,NIOServerCxn.Factory,0.0.0.0/0.0.0.0:2181:NIOServerCnxnFactory,197,Accepted socket connection from /10.10.34.11:50926,Accepted socket connection from #spec#,6341512a
1270,2015-07-29,"20:15:01,897",INFO,NIOServerCxn.Factory,0.0.0.0/0.0.0.0:2181:NIOServerCnxnFactory,197,Accepted socket connection from /10.10.34.11:51168,Accepted socket connection from #spec#,6341512a
1271,2015-07-29,"20:39:58,002",INFO,ProcessThread(sid,2 cport:-1)::PrepRequestProcessor,476,Processed session termination for sessionid: 0x24ed9311942000c,Processed session termination for sessionid : #spec#,e593b57c
1272,2015-07-29,"21:01:43,687",INFO,NIOServerCxn.Factory,0.0.0.0/0.0.0.0:2181:NIOServerCnxnFactory,197,Accepted socket connection from /10.10.34.21:51245,Accepted socket connection from #spec#,6341512a
1273,2015-07-29,"21:01:50,768",WARN,NIOServerCxn.Factory,0.0.0.0/0.0.0.0:2181:ZooKeeperServer,793,Connection request from old client /10.10.34.25:53326; will be dropped if server is in r-o mode,Connection request from old client #spec# ; will be dropped if server is in r-o mode,0aff4557
1274,2015-07-29,"21:34:47,357",INFO,NIOServerCxn.Factory,0.0.0.0/0.0.0.0:2181:ZooKeeperServer,839,Client attempting to establish new session at /10.10.34.12:54610,Client attempting to establish new session at #spec#,2ba98df9
1275,2015-07-29,"21:34:48,001",INFO,SessionTracker,ZooKeeperServer,325,"Expiring session 0x14ed93111f20020, timeout of 10000ms exceeded","Expiring session #spec# , timeout of * exceeded",a9ecd631
1276,2015-07-29,"21:34:48,003",INFO,ProcessThread(sid,2 cport:-1)::PrepRequestProcessor,476,Processed session termination for sessionid: 0x24ed93119420021,Processed session termination for sessionid : #spec#,e593b57c
1277,2015-07-29,"21:36:24,001",INFO,SessionTracker,ZooKeeperServer,325,"Expiring session 0x24ed93119420033, timeout of 10000ms exceeded","Expiring session #spec# , timeout of * exceeded",a9ecd631
1278,2015-07-29,"21:36:26,000",INFO,SessionTracker,ZooKeeperServer,325,"Expiring session 0x24ed9311942002a, timeout of 10000ms exceeded","Expiring session #spec# , timeout of * exceeded",a9ecd631
1279,2015-07-29,"21:39:29,974",INFO,NIOServerCxn.Factory,0.0.0.0/0.0.0.0:2181:ZooKeeperServer,839,Client attempting to establish new session at /10.10.34.27:32782,Client attempting to establish new session at #spec#,2ba98df9
1280,2015-07-29,"21:41:34,002",INFO,ProcessThread(sid,2 cport:-1)::PrepRequestProcessor,476,Processed session termination for sessionid: 0x14ed93111f2003f,Processed session termination for sessionid : #spec#,e593b57c
1281,2015-07-29,"23:05:07,344",INFO,NIOServerCxn.Factory,0.0.0.0/0.0.0.0:2181:NIOServerCnxn,1001,Closed socket connection for client /10.10.34.28:37304 which had sessionid 0x24ed9311942004f,Closed socket connection for client #spec# which had sessionid #spec#,15106d8f
1282,2015-07-29,"23:05:16,002",INFO,ProcessThread(sid,2 cport:-1)::PrepRequestProcessor,476,Processed session termination for sessionid: 0x34ed9ac1c1e0021,Processed session termination for sessionid : #spec#,e593b57c
1283,2015-07-29,"23:05:18,000",INFO,SessionTracker,ZooKeeperServer,325,"Expiring session 0x34ed9ac1c1e002b, timeout of 10000ms exceeded","Expiring session #spec# , timeout of * exceeded",a9ecd631
1284,2015-07-29,"23:43:04,001",INFO,ProcessThread(sid,2 cport:-1)::PrepRequestProcessor,476,Processed session termination for sessionid: 0x14ed93111f20046,Processed session termination for sessionid : #spec#,e593b57c
1285,2015-07-29,"23:44:24,329",INFO,ProcessThread(sid,2 cport:-1)::PrepRequestProcessor,476,Processed session termination for sessionid: 0x34ed9ac1c1e0030,Processed session termination for sessionid : #spec#,e593b57c
1286,2015-07-29,"23:44:25,464",INFO,NIOServerCxn.Factory,0.0.0.0/0.0.0.0:2181:NIOServerCnxnFactory,197,Accepted socket connection from /10.10.34.35:38016,Accepted socket connection from #spec#,6341512a
1287,2015-07-29,"23:44:25,695",INFO,ProcessThread(sid,2 cport:-1)::PrepRequestProcessor,476,Processed session termination for sessionid: 0x14ed93111f2004f,Processed session termination for sessionid : #spec#,e593b57c
1288,2015-07-29,"23:49:40,337",INFO,NIOServerCxn.Factory,0.0.0.0/0.0.0.0:2181:ZooKeeperServer,839,Client attempting to establish new session at /10.10.34.11:53468,Client attempting to establish new session at #spec#,2ba98df9
1289,2015-07-29,"23:50:50,001",INFO,SessionTracker,ZooKeeperServer,325,"Expiring session 0x34ed9ac1c1e0033, timeout of 10000ms exceeded","Expiring session #spec# , timeout of * exceeded",a9ecd631
1290,2015-07-29,"23:50:50,001",INFO,ProcessThread(sid,2 cport:-1)::PrepRequestProcessor,476,Processed session termination for sessionid: 0x14ed93111f20050,Processed session termination for sessionid : #spec#,e593b57c
1291,2015-07-29,"23:52:07,913",WARN,NIOServerCxn.Factory,0.0.0.0/0.0.0.0:2181:ZooKeeperServer,793,Connection request from old client /10.10.34.12:54643; will be dropped if server is in r-o mode,Connection request from old client #spec# ; will be dropped if server is in r-o mode,0aff4557
1292,2015-07-29,"23:52:10,300",INFO,NIOServerCxn.Factory,0.0.0.0/0.0.0.0:2181:NIOServerCnxnFactory,197,Accepted socket connection from /10.10.34.17:46387,Accepted socket connection from #spec#,6341512a
1293,2015-07-30,"13:34:19,139",INFO,NIOServerCxn.Factory,0.0.0.0/0.0.0.0:2181:NIOServerCnxnFactory,197,Accepted socket connection from /10.10.34.11:48701,Accepted socket connection from #spec#,6341512a
1294,2015-07-30,"14:09:14,000",INFO,SessionTracker,ZooKeeperServer,325,"Expiring session 0x14ed93111f20068, timeout of 20000ms exceeded","Expiring session #spec# , timeout of * exceeded",a9ecd631
1295,2015-07-30,"14:38:08,000",INFO,ProcessThread(sid,2 cport:-1)::PrepRequestProcessor,476,Processed session termination for sessionid: 0x24ed93119420073,Processed session termination for sessionid : #spec#,e593b57c
1296,2015-07-30,"14:52:23,211",INFO,NIOServerCxn.Factory,0.0.0.0/0.0.0.0:2181:NIOServerCnxn,1001,Closed socket connection for client /10.10.34.13:37335 which had sessionid 0x24ed93119420065,Closed socket connection for client #spec# which had sessionid #spec#,15106d8f
1297,2015-07-30,"14:52:27,546",INFO,NIOServerCxn.Factory,0.0.0.0/0.0.0.0:2181:NIOServerCnxn,1001,Closed socket connection for client /10.10.34.11:53520 which had sessionid 0x24ed9311942005f,Closed socket connection for client #spec# which had sessionid #spec#,15106d8f
1298,2015-07-30,"14:52:27,546",WARN,NIOServerCxn.Factory,0.0.0.0/0.0.0.0:2181:NIOServerCnxn,349,caught end of stream exception,caught end of stream exception,ecefe136
1299,2015-07-30,"15:13:13,987",INFO,ProcessThread(sid,2 cport:-1)::PrepRequestProcessor,476,Processed session termination for sessionid: 0x34ed9ac1c1e005e,Processed session termination for sessionid : #spec#,e593b57c
1300,2015-07-30,"15:13:52,745",INFO,CommitProcessor,2:ZooKeeperServer,595,Established session 0x24ed9311942007e with negotiated timeout 10000 for client /10.10.34.12:54673,Established session #spec# with negotiated timeout #spec# for client #spec#,6af6912a
1301,2015-07-30,"15:18:48,000",INFO,SessionTracker,ZooKeeperServer,325,"Expiring session 0x34ed9ac1c1e0065, timeout of 20000ms exceeded","Expiring session #spec# , timeout of * exceeded",a9ecd631
1302,2015-07-30,"15:24:39,217",INFO,NIOServerCxn.Factory,0.0.0.0/0.0.0.0:2181:NIOServerCnxn,1001,Closed socket connection for client /10.10.34.11:53857 which had sessionid 0x24ed93119420082,Closed socket connection for client #spec# which had sessionid #spec#,15106d8f
1303,2015-07-30,"15:34:30,623",WARN,NIOServerCxn.Factory,0.0.0.0/0.0.0.0:2181:NIOServerCnxn,349,caught end of stream exception,caught end of stream exception,ecefe136
1304,2015-07-30,"15:35:06,129",INFO,NIOServerCxn.Factory,0.0.0.0/0.0.0.0:2181:NIOServerCnxnFactory,197,Accepted socket connection from /10.10.34.11:54078,Accepted socket connection from #spec#,6341512a
1305,2015-07-30,"15:35:06,939",INFO,NIOServerCxn.Factory,0.0.0.0/0.0.0.0:2181:NIOServerCnxnFactory,197,Accepted socket connection from /10.10.34.18:40006,Accepted socket connection from #spec#,6341512a
1306,2015-07-30,"15:35:06,940",INFO,CommitProcessor,2:ZooKeeperServer,595,Established session 0x24ed9311942008c with negotiated timeout 10000 for client /10.10.34.18:40006,Established session #spec# with negotiated timeout #spec# for client #spec#,6af6912a
1307,2015-07-30,"15:35:08,822",INFO,CommitProcessor,2:ZooKeeperServer,595,Established session 0x24ed93119420091 with negotiated timeout 10000 for client /10.10.34.40:47629,Established session #spec# with negotiated timeout #spec# for client #spec#,6af6912a
1308,2015-07-30,"15:35:20,505",INFO,NIOServerCxn.Factory,0.0.0.0/0.0.0.0:2181:NIOServerCnxnFactory,197,Accepted socket connection from /10.10.34.11:54134,Accepted socket connection from #spec#,6341512a
1309,2015-07-30,"15:37:52,338",WARN,NIOServerCxn.Factory,0.0.0.0/0.0.0.0:2181:NIOServerCnxn,349,caught end of stream exception,caught end of stream exception,ecefe136
1310,2015-07-30,"15:38:12,001",INFO,ProcessThread(sid,2 cport:-1)::PrepRequestProcessor,476,Processed session termination for sessionid: 0x24ed93119420094,Processed session termination for sessionid : #spec#,e593b57c
1311,2015-07-30,"15:41:43,385",WARN,NIOServerCxn.Factory,0.0.0.0/0.0.0.0:2181:NIOServerCnxn,349,caught end of stream exception,caught end of stream exception,ecefe136
1312,2015-07-30,"16:00:22,001",INFO,ProcessThread(sid,2 cport:-1)::PrepRequestProcessor,476,Processed session termination for sessionid: 0x34ed9ac1c1e0081,Processed session termination for sessionid : #spec#,e593b57c
1313,2015-07-30,"16:00:30,000",INFO,ProcessThread(sid,2 cport:-1)::PrepRequestProcessor,476,Processed session termination for sessionid: 0x34ed9ac1c1e0080,Processed session termination for sessionid : #spec#,e593b57c
1314,2015-07-30,"16:11:39,406",WARN,NIOServerCxn.Factory,0.0.0.0/0.0.0.0:2181:NIOServerCnxn,349,caught end of stream exception,caught end of stream exception,ecefe136
